mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
72200,0.045472,0.0509304,0.0464684,0.00391164,0.0362752,0.0406526,0.0453222,0.0386525,0.036458,0.0504755,0.0291535,0.0429568,0.033038,0.00150155,0.0246576,0.0354291,0.0080702,0.00710319,0.0132865,0.00161399,0.000341924,0.000237864,6.5165e-05,0.000228488,0.000882836,0.000918002,2.6799e-05,4.24851e-06,2.92421e-05,2.18411e-05,1.09969e-05,0.000790317,1.08022e-05,3.89357e-06,2.57468e-06,6.40527e-06,5.66288e-07,5.31224e-07,9.86384e-07,8.40068e-07,4.97518e-07,8.10493e-07,4.51223e-06,9.09281e-07,5.45806e-07,6.31572e-07,4.50401e-07,4.4317e-07,4.33717e-07,4.37168e-07,
72210,0.0483223,0.0575573,0.0427979,0.0548816,0.0498667,0.0439387,0.0489962,0.0457614,0.0551128,0.0478752,0.0296338,0.0320293,0.0355352,0.0221245,0.0214595,0.0140495,0.00246588,0.0017365,0.000352997,0.000768112,0.00123739,0.0153567,8.65554e-05,0.000294414,0.00021235,3.78476e-05,0.000681733,0.00131514,4.04236e-05,2.35836e-05,5.90324e-07,1.66628e-05,4.97631e-06,1.73687e-06,2.87755e-06,7.33937e-06,2.07665e-05,9.42076e-07,4.42814e-06,1.81936e-06,1.03592e-06,8.47025e-07,5.5067e-07,5.6543e-07,5.38322e-07,4.5587e-07,4.48271e-07,4.34203e-07,4.37836e-07,4.45673e-07,
72220,0.0469187,0.00868298,0.0509237,0.0364432,0.0428663,0.00147469,0.0321743,0.0523571,0.00284712,0.0414409,0.0218728,0.0313971,0.0300137,0.0547112,0.0133562,0.000466555,0.0143834,0.0136888,0.000662613,0.00225346,0.000152986,0.00117061,0.000573047,0.000947198,0.000146068,0.000667166,7.43773e-05,9.82604e-07,4.19091e-05,3.30031e-05,7.84677e-06,5.99453e-05,2.18186e-05,1.37182e-05,1.78255e-05,5.22182e-06,5.29904e-06,2.64998e-06,4.4444e-06,7.10286e-07,1.22159e-06,4.34571e-07,5.22109e-07,4.35027e-07,4.37983e-07,4.49404e-07,4.67566e-07,7.77711e-07,5.44424e-07,4.4015e-07,
72230,0.0445729,0.0335368,0.0577655,0.0446803,0.0526037,0.0552588,0.0333253,0.0490998,0.0520026,0.0543582,0.0341565,0.0119568,0.00982709,0.0173377,0.0291477,0.0452039,0.020332,0.00223292,0.000459601,0.000930648,0.000833365,0.000246477,0.00119024,1.17965e-05,0.000122621,3.57967e-05,9.46781e-05,3.71957e-05,2.20155e-05,7.18161e-06,7.57181e-06,2.72759e-06,1.88823e-05,1.34967e-05,3.51199e-06,3.21198e-06,8.69181e-07,3.04928e-06,1.50921e-06,5.56969e-07,5.68959e-07,6.24085e-07,5.36276e-07,5.37468e-07,7.80919e-07,5.59212e-07,4.35381e-07,4.42201e-07,4.46314e-07,4.54837e-07,
72240,0.00634111,0.0548389,0.0449648,0.0308393,0.0309133,0.0495181,0.0498224,0.0399613,0.056831,0.0569088,0.0437005,0.0513405,0.0128409,0.0339165,0.0290748,0.00299896,0.00780797,0.00147281,0.000941851,0.000561439,0.00128785,5.67955e-05,0.000244534,0.00860089,3.11199e-05,4.67037e-06,0.000441194,8.21049e-05,8.03972e-05,3.78381e-05,1.36857e-05,1.57664e-05,1.17498e-05,4.09267e-06,9.52144e-06,5.11575e-06,7.23313e-07,9.45326e-07,9.21946e-07,9.33909e-07,9.86123e-07,4.59965e-07,5.56748e-07,6.19016e-07,7.52202e-07,5.60561e-07,4.49378e-07,4.82338e-07,4.60022e-07,4.35616e-07,
72250,0.0515445,0.0303244,0.0471254,0.0590473,0.0473569,0.039607,0.047802,0.0585748,0.0391009,0.046356,0.0274224,0.0457211,0.0435774,0.00234896,0.00441122,0.0131581,0.000171952,0.000936823,0.00627465,0.0303247,0.00347275,0.000327832,0.00274412,0.000143834,6.88187e-05,3.23359e-05,8.55844e-05,7.98878e-05,0.000425486,1.62147e-05,3.90022e-05,1.99588e-06,3.55682e-06,1.2388e-06,4.41039e-06,3.65546e-06,4.07515e-06,7.3768e-06,6.18506e-07,1.00207e-06,5.70487e-07,5.26753e-07,5.9039e-07,5.04606e-07,4.65932e-07,1.5848e-06,7.49826e-07,4.4e-07,4.35851e-07,4.37454e-07,
72260,0.0544004,0.0458225,0.050189,0.0569649,0.0574145,0.0538656,0.0377614,0.0587887,0.0503537,0.0496031,0.0310181,0.0500641,0.0345786,0.0334521,0.020522,0.00640761,2.67168e-05,0.00324691,0.00419785,0.000389823,0.000166776,0.000389043,4.40244e-05,0.000387041,0.000261281,0.000121032,0.00131239,6.92862e-06,3.07558e-05,1.04435e-05,1.25062e-06,1.77765e-05,2.61599e-05,5.96267e-06,9.1483e-07,9.1638e-07,9.52275e-07,1.00738e-06,2.68665e-06,7.45422e-07,7.5199e-07,2.40583e-06,4.36317e-07,6.93309e-07,4.58443e-07,4.42349e-07,5.1337e-07,4.52076e-07,4.43552e-07,4.36209e-07,
72270,0.0262272,0.0566904,0.0484831,0.0455047,0.0532375,0.0409203,0.0136963,0.0480014,0.0335036,0.0309343,0.0586671,0.0380766,0.00820957,0.0231842,0.0464274,0.0456903,0.017563,0.00271322,0.000718369,0.000810262,0.00139746,0.00146173,0.00214241,0.00101477,0.00033153,0.000113314,4.2548e-05,4.75131e-05,6.77849e-05,2.63566e-05,1.03068e-05,8.72307e-06,1.00529e-06,1.83428e-06,2.00509e-06,2.16149e-05,7.4894e-06,1.69534e-06,3.73631e-06,6.99573e-07,4.72874e-07,4.82494e-07,6.8356e-07,6.38165e-07,5.58819e-07,4.7792e-07,4.42148e-07,4.43288e-07,4.38105e-07,4.43124e-07,
72280,0.0508886,0.0337072,0.0578714,0.0544672,0.0410459,0.0538111,0.0500532,0.0495904,0.0506903,0.0474338,0.0533729,0.0481426,0.0274508,0.00988584,0.0128197,0.000279377,0.00427519,0.00316097,0.00239189,0.0144918,0.014939,0.000812217,0.000268216,0.000463509,0.000294337,0.000320796,0.0002345,0.000111674,1.07034e-05,4.56056e-06,2.0391e-05,6.66999e-06,4.33516e-05,2.23402e-06,1.82278e-06,3.89996e-06,7.68944e-07,2.49133e-06,2.69443e-06,4.92682e-07,6.67953e-07,7.79272e-07,5.00281e-07,4.43278e-07,5.06136e-07,4.39976e-07,4.55146e-07,4.34904e-07,8.37247e-07,5.19395e-07,
72290,0.048671,0.0473341,0.0243367,0.0543427,0.0461195,0.0573427,0.0479363,0.0338632,0.0333422,0.0364452,0.00116214,0.00902087,0.0425047,0.0231133,0.0173078,0.00371997,0.0309996,0.0580707,0.0064674,0.0107153,0.000646921,0.000180543,0.000756713,0.00120074,2.0667e-05,0.0010495,2.33504e-05,5.75094e-05,4.28806e-05,4.40055e-05,2.18389e-05,3.62943e-05,6.71843e-06,2.30405e-06,5.70551e-06,9.67948e-06,8.05375e-07,1.12658e-06,8.43994e-07,5.23958e-07,5.38896e-07,5.1691e-07,5.50756e-07,5.39126e-07,4.67534e-07,2.46957e-06,4.79248e-07,4.62158e-07,4.49995e-07,4.36736e-07,
72300,0.0585154,0.0376272,0.00938134,0.00410597,0.0564136,0.0225713,0.0258023,0.0240664,0.0433453,0.0434942,0.0488262,0.0169724,0.0599333,0.0433669,0.0454779,0.0523895,0.0276363,0.000971633,0.00105438,0.00285924,0.00911248,0.000409679,0.00122435,0.000205442,0.00010762,1.27288e-06,7.30393e-05,8.52052e-05,3.13512e-05,2.28506e-05,4.783e-05,1.15089e-05,5.44577e-07,1.53344e-06,2.53914e-06,1.16609e-06,2.2557e-06,1.0141e-05,1.68638e-06,4.68778e-07,2.01005e-06,4.27491e-06,7.12312e-07,7.85064e-07,4.68481e-07,4.41135e-07,4.77145e-07,4.68105e-07,4.36635e-07,4.53989e-07,
72310,0.0525368,0.0546628,0.0410781,0.0194505,0.0142899,0.0370992,0.0488754,0.0213602,0.0472937,0.0253523,0.0523787,0.0588362,0.037485,0.000364041,0.0225031,0.0397235,0.058255,0.00801231,0.00691778,0.00208159,0.000657383,0.000856054,0.0028533,0.000565813,0.000195854,8.2587e-05,5.23693e-05,2.7488e-05,3.31442e-05,2.42329e-05,1.07729e-05,2.21743e-05,2.46408e-06,6.65245e-06,1.52895e-06,2.46187e-06,3.32412e-06,5.29423e-07,1.11073e-06,1.02984e-06,6.77349e-07,2.30423e-06,9.52357e-07,5.2777e-07,4.43253e-07,4.55652e-07,4.41996e-07,5.08682e-07,4.35381e-07,4.63636e-07,
72320,0.0103427,0.0275731,0.0392647,0.0482525,0.0510459,0.0515958,0.0466431,0.0405207,0.0469623,0.0205136,0.00433538,0.0457774,0.0251843,0.0547482,0.0420235,0.00455771,0.00295662,0.00547878,0.00642524,0.000657891,0.000113273,0.000501479,0.00425769,0.000271906,2.10181e-05,1.19432e-05,4.85506e-06,3.71647e-05,0.000110169,3.87326e-05,1.13649e-05,0.000277929,1.02892e-06,3.77493e-06,1.32507e-06,3.74474e-06,1.2918e-06,4.79793e-06,1.10443e-06,7.10555e-07,9.82474e-07,6.39394e-07,7.35985e-07,3.34623e-06,4.58063e-07,5.80184e-07,4.70249e-07,4.62171e-07,4.43601e-07,4.39602e-07,
72330,0.0364804,0.0352462,0.0506431,0.0329361,0.0297567,0.0515868,0.018112,0.0427516,0.0558622,0.00375462,0.0350831,0.0464658,0.054501,0.0455077,0.00374026,0.0200534,0.0501285,0.00122078,0.00251132,0.00699229,0.00279995,0.000782894,0.000400089,1.79733e-05,0.000219299,0.000195445,3.69852e-05,1.3125e-05,5.19979e-05,4.97959e-06,1.02877e-05,2.59208e-06,1.60435e-06,5.52729e-07,6.53568e-07,4.44898e-07,7.92271e-06,6.7751e-07,2.3542e-06,2.84828e-05,6.60686e-07,5.71504e-07,4.40213e-07,8.14936e-07,5.97038e-07,4.39386e-07,4.58663e-07,5.46219e-07,4.47146e-07,4.38736e-07,
72340,0.00234173,0.0149535,0.0384701,0.0449,0.0491721,0.0504083,0.0507891,0.0397938,0.00948302,0.0237135,0.019142,0.0465026,0.0127159,0.0323829,0.0532436,0.0169053,0.00357658,0.00192025,0.00179241,0.000127637,0.000460289,0.00533812,0.000722203,0.00148563,0.000792813,8.45696e-05,1.12789e-06,6.12523e-05,0.00049064,1.67089e-05,9.83763e-05,1.65919e-05,3.65815e-06,1.34874e-06,8.81687e-06,6.17519e-07,1.05421e-06,1.06749e-06,7.1832e-07,1.76011e-06,7.49032e-07,8.1325e-07,4.52472e-07,4.73406e-07,4.47466e-07,4.37473e-07,4.65037e-07,4.44164e-07,4.3691e-07,4.46225e-07,
72350,0.0441477,0.0378235,0.0353537,0.00894762,0.0486943,0.0502318,0.0571274,0.0112239,0.0391939,0.0571926,0.0469452,0.0136356,0.0292485,0.045054,0.0565863,0.00308728,0.00453561,0.00851339,0.000637817,0.001193,0.00363462,0.000683032,0.000805168,5.69028e-05,0.000231908,3.6281e-05,1.62061e-05,9.28248e-07,7.03725e-05,9.9398e-06,2.04099e-06,4.77415e-07,1.89166e-06,7.41928e-07,1.0046e-06,1.8993e-06,2.418e-06,2.37531e-05,1.43295e-06,9.43587e-07,5.22142e-07,4.36828e-07,4.50134e-07,3.67048e-06,5.58478e-07,5.18782e-07,4.48607e-07,4.4548e-07,4.3566e-07,4.34904e-07,
72360,0.0537738,0.0525957,0.0310005,0.0266311,0.0111022,0.0357434,0.0483219,0.0587505,0.0344018,0.0507104,0.00349563,0.00515606,0.00144702,0.0370858,0.0299808,0.0517767,0.000276896,0.000530182,0.00155175,0.000319602,0.00165623,0.00133339,0.00387305,0.00148255,0.000761956,1.97032e-05,6.11396e-07,5.03995e-06,9.41391e-07,4.35622e-06,1.89752e-05,6.33087e-05,1.84647e-05,6.27342e-06,1.20399e-05,5.27213e-06,4.06444e-06,6.33846e-07,1.23247e-06,8.27067e-06,6.70279e-07,5.0429e-07,5.31579e-07,4.74894e-07,4.38102e-07,4.78844e-07,4.55468e-07,4.45425e-07,4.38893e-07,4.47991e-07,
72370,0.0505615,0.0582172,0.0571378,0.0573843,0.0430703,0.0361014,0.0407564,0.0393025,0.039337,0.0255576,0.0172467,0.0578226,0.050008,0.0511219,0.00304898,0.000396417,0.000410608,0.00361077,0.0148878,0.00308447,0.0007713,0.000117889,0.000110112,0.000163504,6.23042e-05,2.09371e-05,0.000139734,4.38905e-06,3.56164e-06,1.96999e-05,3.89569e-05,3.11023e-05,1.04292e-05,8.82304e-06,7.91813e-07,4.86448e-06,1.4554e-06,1.63405e-06,6.83062e-07,5.94983e-07,6.62847e-07,4.37148e-07,4.45768e-07,5.04879e-07,5.37817e-07,4.34811e-07,4.47022e-07,4.37945e-07,4.90544e-07,4.41901e-07,
72380,0.0484788,0.0728178,0.036436,0.0381052,0.0516579,0.0454656,0.0457587,0.0531689,0.00670388,0.0470886,0.0465628,0.0435754,0.0533998,0.0446738,0.00209587,0.00672982,0.00104509,0.00582591,0.00130435,0.00166627,0.000480146,0.000785524,0.0099112,0.00856199,2.47574e-06,2.43959e-05,0.000350405,3.1399e-05,6.70095e-05,3.67012e-05,2.7058e-05,7.85906e-07,9.23928e-07,7.56453e-07,9.21809e-07,8.00421e-07,4.41237e-06,1.92788e-06,5.99167e-07,9.65195e-07,7.17779e-07,4.08821e-06,6.99725e-06,4.43557e-07,1.02073e-06,4.58366e-07,4.52455e-07,4.34041e-07,4.33722e-07,4.97552e-07,
72390,0.0569618,0.0281639,0.0296729,0.0476048,0.0581304,0.0531683,0.0523194,0.0213261,0.0224193,0.0552583,0.0334672,0.00474249,0.0137338,0.00986447,0.0434131,0.0432056,0.0104745,1.60927e-05,0.0016066,0.0067028,0.00261039,0.000144192,0.00019488,7.61386e-05,4.46922e-05,2.38474e-05,3.24533e-05,3.73007e-05,1.99692e-05,1.93678e-05,9.99342e-07,4.32103e-06,3.71468e-06,9.49486e-05,1.20723e-06,1.88869e-05,1.55728e-06,5.16586e-06,1.68747e-06,8.08658e-07,7.87128e-07,9.982e-07,6.29312e-07,4.95183e-07,4.82424e-07,4.71715e-07,4.42144e-07,4.51549e-07,4.43843e-07,4.48665e-07,
72400,0.03735,0.0412806,0.0219548,0.0458243,0.0303946,0.0371374,0.0248475,0.0109944,0.0534348,0.046267,0.0324221,0.0108786,0.0562511,0.0544675,0.000327523,0.00614666,0.00198195,0.00413964,0.00496741,0.00174989,0.000122551,4.34509e-06,0.000508412,0.000838721,0.000559739,2.91402e-05,0.00018394,3.35361e-05,3.90868e-05,2.28672e-05,3.62768e-05,7.28842e-06,1.04749e-05,9.8582e-06,1.15382e-05,1.79038e-05,5.01747e-06,1.42855e-06,5.67458e-07,3.14525e-06,6.00727e-07,4.79516e-07,4.92583e-07,5.66878e-07,5.69546e-07,4.65039e-07,4.55259e-07,4.38567e-07,4.45182e-07,4.43526e-07,
72410,0.0517398,0.0473475,0.0195227,0.0137572,0.0316431,0.0286222,0.0363797,0.0554851,0.0543901,0.0429791,0.0377754,0.0569898,0.0410641,0.0540817,0.00346783,0.000525955,0.00460227,0.00152469,0.00509432,0.0173459,0.00531018,0.00021924,0.000586263,0.00103895,0.000189993,0.000221715,2.06752e-05,2.82804e-05,1.94032e-05,3.61243e-05,1.21656e-06,1.66746e-06,1.0596e-05,2.8258e-06,1.89988e-06,2.44252e-06,2.32823e-05,0.000122104,4.73143e-07,4.6651e-07,4.72788e-07,4.38168e-07,4.58146e-07,4.61624e-07,6.43549e-07,1.39552e-05,7.22065e-07,4.66045e-07,4.60901e-07,4.3448e-07,
72420,0.0564819,0.0277712,0.0495841,0.0275579,0.0541903,0.0507895,0.0396018,0.0139973,0.0435713,0.0182981,0.0535599,0.0172339,0.00214675,0.0483497,0.00448808,0.0464257,0.000256171,0.00717476,0.00186613,0.00359961,0.000540667,0.00106877,5.85774e-05,0.000163387,0.000215338,0.000276136,0.000107806,1.61954e-05,2.54426e-06,7.36498e-06,4.90947e-06,2.42641e-05,0.000122283,0.000152349,3.56543e-06,3.09685e-05,8.76314e-07,5.01122e-07,8.21724e-07,6.76437e-07,1.0979e-05,6.45269e-07,2.41146e-06,4.84245e-07,4.41227e-07,5.69247e-07,4.49807e-07,4.36529e-07,4.3587e-07,4.48186e-07,
72430,0.0499204,0.0527226,0.0241607,0.0476189,0.0351819,0.059869,0.0481113,0.0448515,0.0189632,0.0235708,0.00708795,0.0161998,0.017349,0.042468,0.0334984,8.50292e-05,0.00249384,0.00228194,0.00117947,0.000653051,0.00142867,0.00429802,0.00801801,0.000209382,0.000180143,0.000270173,5.64036e-07,7.73186e-05,0.000176577,3.32774e-05,4.68141e-05,1.94105e-05,1.72081e-05,6.73301e-06,1.29441e-06,5.09369e-06,7.42656e-06,2.02726e-06,2.42669e-06,9.10229e-07,1.9137e-06,7.18309e-07,4.41963e-07,6.21554e-07,6.78709e-07,4.3397e-07,4.4546e-07,4.45602e-07,4.46169e-07,4.36797e-07,
72440,0.0473966,0.0564154,0.0549688,0.0212362,0.0369147,0.0550133,0.0344514,0.0521253,0.0460858,0.0558428,0.0448569,0.0281315,0.0322055,0.0382257,0.00434627,0.00194421,0.00704617,0.00618649,0.00340754,0.000288349,0.00164721,0.000950706,0.00045747,0.000252163,0.000871734,3.8205e-05,1.06784e-05,5.65408e-06,4.25316e-05,1.73122e-05,0.000110649,1.47342e-05,2.19592e-05,1.02731e-05,3.65477e-06,2.52981e-06,2.49501e-06,1.45337e-06,3.25435e-06,5.62928e-07,5.87416e-07,7.64853e-07,5.36797e-07,6.64016e-07,4.78493e-07,4.69829e-07,4.38334e-07,4.38343e-07,4.98648e-07,4.82203e-07,
72450,0.0587078,0.0557966,0.0506237,0.0271725,0.0441531,0.0278726,0.0272778,0.0590233,0.057713,0.00604849,0.057529,0.0162621,0.0414425,0.0293976,0.00123521,0.00610667,0.00303981,0.0125188,0.0413911,0.00360205,0.000266585,0.00025943,0.000144153,0.000355059,7.07464e-05,3.40863e-05,1.06176e-05,0.0040144,0.000398966,0.000935788,2.18985e-06,2.53121e-05,1.86229e-06,1.38974e-05,1.16424e-06,1.28476e-06,9.21652e-07,4.86079e-07,1.05841e-06,1.04209e-06,1.15457e-06,4.28306e-06,9.3938e-07,4.84559e-07,4.80066e-07,4.51794e-07,4.33971e-07,4.36849e-07,4.50636e-07,4.41078e-07,
72460,0.0457185,0.0149285,0.0537198,0.0570654,0.0379947,0.0438458,0.0450808,0.0417561,0.0144137,0.031859,0.0492847,0.0387598,0.057554,0.0365971,0.0302873,0.00117808,0.000973842,0.00114578,0.000631965,0.00111675,3.38785e-05,0.000544463,1.28006e-05,0.00190048,2.11096e-05,0.000146032,0.000593215,0.000296139,0.000269328,2.51357e-05,9.75498e-07,1.39653e-05,1.03328e-06,1.57984e-06,2.87981e-06,2.00719e-06,2.38717e-06,2.36941e-05,1.41223e-06,5.34012e-07,1.3732e-06,9.74805e-07,6.85402e-07,4.41711e-07,4.38429e-07,4.96612e-07,4.46728e-07,4.40402e-07,4.42568e-07,4.4316e-07,
72470,0.047475,0.058394,0.0505144,0.0531255,0.0590017,0.0293784,0.0600023,0.0394732,0.0533023,0.0546817,0.0188776,0.0496863,0.0584103,0.0278479,0.00918756,7.39108e-05,8.2487e-05,0.000420911,0.000873354,0.00104467,0.000231881,0.000294978,0.00163787,5.00174e-06,0.000277805,9.21389e-05,0.000213526,4.31665e-05,1.1075e-06,1.69424e-05,3.20939e-06,4.43418e-07,2.37742e-06,7.84386e-06,3.28671e-06,0.00022527,6.20337e-07,2.39655e-06,9.88843e-07,8.68088e-07,8.35963e-07,4.8887e-07,4.57833e-07,4.3674e-07,4.35745e-07,4.57099e-07,4.43384e-07,4.51453e-07,6.04958e-07,6.25478e-07,
72480,0.0103174,0.0555793,0.0489651,0.0589679,0.0421014,0.0367123,0.0535428,0.0527293,0.0591032,0.0534236,0.0101403,0.00491859,0.0416103,0.0282512,0.00336714,0.00205729,0.000121764,0.00112289,0.00100753,0.00023492,0.000874103,1.01856e-06,0.000163643,9.64226e-05,2.05772e-05,0.0001183,5.09129e-05,0.000196375,2.29026e-05,4.75277e-06,0.000110832,0.0050592,3.0103e-05,5.93611e-06,1.56689e-06,5.51306e-07,7.947e-06,6.50834e-07,2.30195e-06,4.67533e-07,5.09108e-07,4.75457e-07,4.58919e-07,5.23399e-07,9.83408e-07,4.98273e-07,2.18301e-06,5.58295e-07,5.62525e-07,4.47404e-07,
72490,0.0522594,0.041264,0.0532371,0.0557677,0.0497611,0.040801,0.0451881,0.0323167,0.0506426,0.0356488,0.0194202,0.0559801,0.0421069,0.0274573,0.0321321,0.000681592,0.000202746,0.00296048,0.00370545,0.000273573,0.000108946,0.00142826,4.58623e-05,0.000616302,1.1915e-05,0.0002203,0.00414476,8.74062e-05,0.000148265,0.000107277,2.24929e-05,1.45842e-05,1.19204e-06,5.27737e-06,2.83963e-06,2.52734e-06,5.1751e-07,6.4452e-07,1.34665e-05,8.39202e-07,4.52473e-07,1.66808e-06,6.94749e-07,6.81362e-07,6.07607e-07,4.94759e-07,4.71259e-07,5.51816e-07,4.54972e-07,4.3586e-07,
72500,0.0438515,0.025396,0.0335133,0.044812,0.0296583,0.0500094,0.0574314,0.0459154,0.0596475,0.0475073,0.004972,0.041407,0.0433941,0.0526255,0.0176641,0.000187249,0.00120654,0.0018925,0.00106795,0.00164316,1.66793e-05,0.00251783,0.0049528,9.4679e-06,4.93587e-05,1.26138e-05,5.56797e-05,6.66677e-05,0.000100822,3.64599e-06,5.33536e-06,1.9633e-05,1.66556e-06,1.32224e-05,4.02247e-05,4.12392e-06,4.91235e-06,5.31341e-07,1.27623e-06,5.58821e-07,5.51252e-07,4.54565e-07,5.38935e-07,4.85636e-07,4.54478e-07,4.39908e-07,4.38481e-07,4.35405e-07,4.35106e-07,4.47249e-07,
72510,0.0300476,0.053878,0.0546014,0.0592183,0.0412159,0.0573685,0.0558876,0.0385528,0.0436195,0.0278001,0.0560439,0.0427037,0.0510322,0.0333933,0.0253855,0.00580709,0.00154727,0.00687244,0.00136081,0.000804019,0.000972865,0.000533418,0.000222004,0.000209981,0.000157294,0.000182146,2.00004e-05,1.5238e-05,1.6526e-06,4.13306e-05,0.000990186,0.000264924,2.63642e-06,1.06931e-06,7.4945e-07,1.96081e-06,2.33206e-06,6.00775e-07,5.92798e-07,9.1888e-07,6.27903e-07,9.00911e-07,4.58059e-07,4.46335e-07,4.49225e-07,5.15011e-07,4.62543e-07,3.85616e-06,4.40292e-07,4.37909e-07,
72520,0.0545891,0.0539522,0.056687,0.0506895,0.0386409,0.0196821,0.0225205,0.0450898,0.0560436,0.0255041,0.0384484,0.000333595,0.0478729,0.0529546,0.014737,0.00249834,0.00279859,0.00271076,0.0012027,0.000151425,0.000541297,0.00176548,0.00918976,4.64865e-06,7.57654e-05,0.000765577,5.1945e-05,0.000181713,0.000202855,2.40682e-05,7.1532e-05,3.35724e-05,4.3368e-06,2.01543e-06,6.90354e-07,1.44024e-06,1.01477e-06,3.05657e-06,2.1579e-06,1.13339e-05,4.61738e-07,5.82272e-07,2.46482e-06,4.47788e-07,7.67682e-07,4.51841e-07,4.4836e-07,4.3735e-07,4.51457e-07,4.41353e-07,
72530,0.0337919,0.0498143,0.0443939,0.0427663,0.0469999,0.0534631,0.0422317,0.039536,0.0551085,0.0484887,0.044052,0.0402287,0.00582865,0.000957205,0.012454,0.0466602,0.0450791,0.00514866,0.00700184,0.00241236,0.000397353,0.000556592,0.000434612,0.000167594,0.000667317,0.000391905,7.85751e-05,2.15957e-05,5.12101e-05,1.98881e-05,1.77002e-05,5.42317e-06,5.31693e-05,1.06044e-06,7.55729e-06,1.17791e-05,2.07171e-06,2.01085e-06,1.50755e-06,6.26816e-07,8.3673e-07,4.76811e-07,5.55229e-07,5.08011e-07,4.577e-07,4.35537e-07,4.38035e-07,4.36389e-07,4.3867e-07,4.35359e-07,
72540,0.0173072,0.0488959,0.0500789,0.0382456,0.0591223,0.049776,0.053948,0.0223373,0.0551092,0.0568596,0.0423856,0.0490572,0.0199512,0.0132633,0.0427078,0.00768438,0.00729546,0.00698871,0.00568584,0.0061749,0.00136124,0.0353829,5.0684e-05,0.000436977,9.25854e-07,0.000145842,1.6148e-05,6.82245e-06,1.89723e-05,8.58839e-05,1.4612e-05,7.54133e-07,6.77588e-06,1.9002e-06,5.03169e-07,2.80805e-06,2.07364e-06,5.99764e-06,3.325e-06,1.3056e-06,6.13858e-07,4.66219e-07,8.2813e-07,4.38374e-07,4.36306e-07,4.52675e-07,4.7302e-07,4.44733e-07,4.34266e-07,4.43404e-07,
72550,0.0408752,0.0480474,0.0363344,0.0512458,0.0570046,0.0379857,0.0562756,0.0359377,0.0547367,0.0388405,0.0400462,0.0497584,0.0295697,0.0550666,0.0444682,0.0204489,0.0350648,0.0102938,0.0087501,0.000174894,0.000279674,0.00117379,7.5302e-05,0.00010752,7.65225e-05,0.000726828,6.82876e-05,0.000505963,0.000111774,4.86723e-05,6.9985e-06,1.93289e-06,8.65225e-07,1.81508e-06,1.11053e-05,4.77361e-06,2.65414e-06,1.30309e-06,6.34337e-07,5.9665e-07,6.20609e-07,9.64643e-07,1.17259e-06,5.96541e-07,4.47351e-07,4.4625e-07,4.50502e-07,4.35587e-07,4.41474e-07,4.61272e-07,
72560,0.0550726,0.0576631,0.0546136,0.0512175,0.0523059,0.0577168,0.00346655,0.0077799,0.0588363,0.0487488,0.0432101,0.0578211,0.0367845,0.0318712,0.0172756,0.0238086,0.056162,0.00596477,0.00593599,2.48058e-05,0.00130975,0.00087799,0.00119916,0.000554805,0.000384162,9.84426e-06,2.72139e-05,3.56491e-05,5.10809e-05,1.21985e-05,1.0247e-05,6.32222e-06,4.37506e-06,8.57268e-05,8.33009e-07,2.08477e-06,4.50413e-07,8.84825e-06,1.16444e-06,1.82259e-06,4.68883e-07,5.39119e-07,5.17369e-07,4.3933e-07,4.51292e-07,5.46145e-07,5.4703e-07,4.69444e-07,4.70375e-07,4.4089e-07,
72570,0.0575047,0.0562242,0.051351,0.0330865,0.0589068,0.0585371,0.0559137,0.0449703,0.0575487,0.0370621,0.0354087,0.0389625,0.0435588,0.0377299,0.0242215,0.01862,0.0127748,0.00419034,0.0005128,0.000301827,0.000847667,0.000814923,0.00232618,5.84094e-05,0.000157386,6.97539e-05,5.85965e-07,3.66627e-05,3.29799e-05,0.0002611,6.85658e-05,1.31845e-05,5.59978e-06,1.53029e-06,3.52785e-06,5.41973e-06,6.38425e-07,2.44622e-06,5.00938e-07,4.41594e-07,7.28983e-07,5.21987e-07,7.51685e-07,6.50238e-07,4.83615e-07,4.48675e-07,4.66783e-07,4.45165e-07,4.55888e-07,4.58103e-07,
