mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
88120,0.0651858,0.0601085,0.0476986,0.0468086,0.0651567,0.0383379,0.0104835,0.0598793,0.0643834,0.0584782,0.064836,0.0203838,0.065613,0.0629179,0.0100272,0.0376005,0.00571034,0.0052209,0.00273008,0.00128626,0.00248886,0.000676391,0.000819286,0.000892548,0.000714258,0.000650068,0.000684024,0.000667606,0.000684152,0.000654189,0.000652756,0.000656061,0.000655162,0.000652355,0.000651416,0.000650323,0.00064913,0.000651901,0.000659181,0.000649451,0.000650213,0.000648793,0.000648883,0.000648818,0.000648852,0.000648841,0.0006488,0.000648787,0.000648848,0.00064878,
88130,0.062232,0.0636702,0.0205047,0.0529898,0.0371781,0.00397517,0.0141205,0.0293347,0.0594547,0.0620352,0.0661282,0.0213353,0.0083779,0.0480881,0.00506185,0.0238109,0.00277406,0.00210794,0.00204539,0.00174302,0.000772407,0.000792537,0.000810676,0.00074599,0.0006844,0.000729913,0.000670805,0.000703518,0.000664917,0.000654089,0.000652297,0.000649382,0.000651763,0.000653226,0.000654969,0.000649044,0.000649904,0.000650811,0.000650891,0.000675855,0.0006488,0.000648783,0.000648804,0.000648926,0.000648843,0.000648786,0.000648813,0.000648847,0.000648781,0.000648786,
88140,0.0464645,0.0594701,0.0502705,0.0541347,0.0572351,0.0516695,0.0564984,0.0509529,0.0640369,0.0652907,0.0659658,0.0314927,0.0649789,0.0170112,0.0231939,0.0013339,0.00176722,0.00387608,0.00073894,0.000687238,0.00400357,0.00122561,0.0016147,0.00118259,0.000653522,0.000702574,0.000701159,0.000651928,0.000666532,0.000717492,0.00263926,0.000649949,0.000705702,0.000650498,0.000668367,0.000654059,0.000653599,0.000651372,0.000648929,0.00064886,0.000648829,0.000648814,0.000648813,0.000648783,0.000648789,0.000649515,0.000648801,0.000648826,0.000648784,0.000648779,
88150,0.0558427,0.0513155,0.0606222,0.061251,0.0650374,0.065709,0.0621081,0.0477217,0.0174932,0.0471665,0.0544802,0.0493879,0.0188162,0.00508079,0.0122769,0.00616676,0.0221523,0.0345251,0.000680643,0.00263855,0.00130773,0.000839724,0.000878135,0.000727668,0.000677722,0.00231013,0.00178808,0.00160675,0.00100968,0.000716365,0.000650224,0.000655858,0.000655073,0.000654067,0.000651601,0.000652886,0.000657059,0.000649483,0.000648793,0.000648849,0.000649283,0.000650367,0.000649131,0.000648882,0.000648796,0.000648793,0.000648818,0.000648873,0.000648804,0.000648782,
88160,0.0605178,0.06103,0.0449742,0.0617662,0.0549326,0.0592159,0.0624606,0.0591593,0.0593079,0.0152322,0.0545363,0.0307727,0.0513233,0.060028,0.0458142,0.0219351,0.0204874,0.00180773,0.000713267,0.00187163,0.00200606,0.00176751,0.0050769,0.00123534,0.00117414,0.000825532,0.000751226,0.000660835,0.000668097,0.000659516,0.000651524,0.000664996,0.000653584,0.000649163,0.000652038,0.000649581,0.000649343,0.000649949,0.00064949,0.000648941,0.0006541,0.000648971,0.000648849,0.000648884,0.00064879,0.00064879,0.000648845,0.000648811,0.000648781,0.000648781,
88170,0.0586069,0.0656108,0.0548982,0.0597166,0.039695,0.0612832,0.0500355,0.0122002,0.0503087,0.0507972,0.051548,0.059338,0.0576586,0.023972,0.0240399,0.0439546,0.0114852,0.00349682,0.0312318,0.0011014,0.00181882,0.000921978,0.000707646,0.000904611,0.000788426,0.000770878,0.000801687,0.000690131,0.00068874,0.000649542,0.000928717,0.000663606,0.000658999,0.000661529,0.000650796,0.000653805,0.000649148,0.000648862,0.000649215,0.000648889,0.000649084,0.000649048,0.000648943,0.000649213,0.000648862,0.000648957,0.000648795,0.000648859,0.000648803,0.000648814,
88180,0.0573984,0.0526556,0.0457709,0.0594504,0.0516108,0.0509517,0.0536079,0.00702226,0.0260663,0.0481191,0.053583,0.0513048,0.0603936,0.049728,0.0423433,0.0462639,0.0143637,0.00155515,0.000872608,0.000786561,0.00499404,0.0159642,0.00816576,0.000784143,0.000836364,0.00102412,0.0011711,0.000706854,0.00080414,0.000652838,0.000728216,0.000673179,0.000648779,0.000649827,0.000648947,0.000649284,0.000648909,0.000655191,0.0006495,0.000653076,0.00064938,0.000648909,0.000648838,0.000648833,0.000648878,0.00064878,0.000648822,0.000648974,0.000648824,0.00064879,
88190,0.0386699,0.00482674,0.0580679,0.0615935,0.0540857,0.06372,0.0425048,0.0158407,0.0549333,0.0465315,0.0441843,0.0274763,0.00253227,0.0402985,0.007482,0.00682822,0.00264714,0.00887409,0.00201013,0.00425499,0.00167156,0.000851813,0.000954323,0.000861998,0.00149806,0.000722971,0.000856286,0.000683518,0.000652481,0.000658194,0.000651226,0.000662925,0.000653272,0.000708919,0.000670451,0.000670878,0.000659173,0.000651802,0.00065076,0.000649109,0.000648874,0.00064894,0.000648898,0.000649003,0.000648794,0.000648994,0.000648833,0.000648796,0.000648789,0.000648796,
88200,0.00314716,0.0478737,0.0301281,0.0477707,0.0623538,0.0497921,0.0609034,0.0636154,0.049645,0.0606783,0.0433121,0.0288416,0.054363,0.0369673,0.00659986,0.00960203,0.00273624,0.00188158,0.000989355,0.00253845,0.000915183,0.00220525,0.00127594,0.00163203,0.000654259,0.000831451,0.000809442,0.000984426,0.000678715,0.000777136,0.000657174,0.000665228,0.00066325,0.000651737,0.0006536,0.000649186,0.000649628,0.000649795,0.000648807,0.000651018,0.000649202,0.000648924,0.000648872,0.000648897,0.000648831,0.000648796,0.000648796,0.00064881,0.000648845,0.000648788,
88210,0.0513239,0.0512868,0.0650187,0.055469,0.0569328,0.0564452,0.0413377,0.0399906,0.0399295,0.0381396,0.0522907,0.0450827,0.0198599,0.0215147,0.00264789,0.00373909,0.0154598,0.0045025,0.0586228,0.00333504,0.00947112,0.00219822,0.000984767,0.00114234,0.000825005,0.000664355,0.000750672,0.000673687,0.000703881,0.000709534,0.000699739,0.000671773,0.0006569,0.000649002,0.000655473,0.000649896,0.000658969,0.000650383,0.000650362,0.000649798,0.000648786,0.000648807,0.000648929,0.000648886,0.000648833,0.000648803,0.000648817,0.000648793,0.000648788,0.000648782,
88220,0.0354799,0.0503837,0.057794,0.0550197,0.0457564,0.0428754,0.0504907,0.0505155,0.0356638,0.0273224,0.0134487,0.00431065,0.00567155,0.0586854,0.0589742,0.0613517,0.0145335,0.00349378,0.000949465,0.0091321,0.00341109,0.000712215,0.000695976,0.000727403,0.000741863,0.000844843,0.000856594,0.00226563,0.000744219,0.000717233,0.00066546,0.000649332,0.000662849,0.000649777,0.000650423,0.000651957,0.000649672,0.000648962,0.000649033,0.000649109,0.000648916,0.000648937,0.000650632,0.000649983,0.000648784,0.000648781,0.000648801,0.00064878,0.000648779,0.000648785,
88230,0.0527563,0.0520248,0.0612257,0.0452998,0.0503362,0.0408922,0.0576012,0.0621815,0.0644788,0.0498972,0.0526853,0.0419335,0.0557685,0.0293538,0.021207,0.00654687,0.00785245,0.00436437,0.000855066,0.0060707,0.000862174,0.00117745,0.00134884,0.00230299,0.000767293,0.000836407,0.000703826,0.000723134,0.00067933,0.000691696,0.000836001,0.000649916,0.000650678,0.000650821,0.000656059,0.000648954,0.000656064,0.000649601,0.000657566,0.000648907,0.00064906,0.0006488,0.000648917,0.000648902,0.00064881,0.000648803,0.000648789,0.000648784,0.000648793,0.000648819,
88240,0.0504922,0.0586417,0.05984,0.0636557,0.0379567,0.0220703,0.0628845,0.0599217,0.0215158,0.058147,0.0627438,0.0106663,0.051054,0.0586624,0.0153077,0.0203627,0.0046845,0.00274966,0.00484595,0.000785039,0.000818917,0.00176414,0.00145927,0.000971086,0.000926805,0.000899174,0.000969656,0.0139492,0.0008065,0.000682529,0.000743118,0.000658202,0.000660819,0.00065272,0.000679954,0.000651214,0.000648808,0.000648907,0.000651208,0.00065189,0.000650116,0.000648852,0.000648913,0.000649082,0.000648817,0.000648793,0.000648781,0.000648794,0.000648785,0.000648845,
88250,0.0638471,0.0598387,0.0562766,0.0424668,0.0469682,0.0536725,0.00570362,0.000720651,0.0642079,0.0627669,0.0371102,0.0193574,0.019172,0.0564557,0.00476799,0.0103257,0.00271804,0.0011428,0.00288182,0.000664839,0.00147028,0.00121737,0.0131291,0.00156295,0.00225522,0.000746937,0.000889288,0.000649157,0.000734126,0.000698271,0.000742685,0.000652692,0.000656078,0.000651096,0.000652048,0.000650825,0.000656963,0.00064907,0.000650273,0.000648792,0.000648796,0.000648912,0.000648905,0.000648865,0.000648859,0.000648788,0.000648829,0.00064878,0.000648789,0.000648784,
88260,0.0557618,0.0571062,0.0229964,0.06628,0.0113633,0.0361097,0.0549781,0.0610589,0.0578818,0.0408964,0.0176859,0.0289553,0.0303877,0.0167842,0.00410107,0.00138471,0.00657031,0.000896438,0.0019784,0.00142057,0.00111358,0.00184089,0.00270422,0.0436826,0.00104008,0.000816403,0.000777501,0.00125208,0.000687316,0.000678069,0.00067883,0.000670364,0.000709925,0.000660038,0.000649335,0.000650718,0.000649635,0.000648898,0.00064939,0.00065057,0.00065252,0.000649683,0.00064888,0.000648828,0.000648779,0.00064899,0.000648779,0.000648799,0.00064878,0.000648827,
88270,0.0524124,0.0582144,0.0397676,0.0270057,0.0443279,0.0596821,0.0563484,0.0613686,0.0637609,0.00576883,0.0484189,0.0424347,0.00590071,0.0023941,0.00576996,0.015459,0.00501798,0.00150388,0.0316382,0.00373447,0.00630478,0.00592544,0.00159385,0.00119015,0.00101017,0.000844866,0.0010117,0.000657371,0.00066565,0.000663554,0.000668907,0.000700628,0.000670204,0.00065996,0.000648821,0.000653866,0.00065246,0.000648926,0.000649805,0.000648809,0.000649036,0.000649672,0.000648799,0.00064912,0.000648938,0.000648824,0.000648779,0.000648801,0.000648796,0.000648789,
88280,0.00545661,0.0341853,0.0573438,0.0488617,0.0435204,0.0454454,0.0363143,0.00482149,0.0642545,0.0482128,0.0576572,0.0102178,0.0182612,0.0273873,0.0619571,0.00737548,0.00269944,0.00212948,0.0011038,0.00158776,0.00166654,0.00102427,0.00123688,0.00122304,0.000799766,0.000818291,0.000695999,0.000732856,0.000760108,0.000761037,0.000665634,0.000649212,0.000650106,0.000651878,0.000648857,0.000649676,0.000650378,0.000649163,0.000649166,0.000665774,0.000649134,0.000648831,0.000648875,0.000648881,0.000648841,0.000655042,0.00064878,0.000648821,0.00064878,0.000648781,
88290,0.0598299,0.0108948,0.0521654,0.0156802,0.0447437,0.0218113,0.0177291,0.0286113,0.0484544,0.0542299,0.0339904,0.0350317,0.054133,0.00235943,0.00130985,0.00204404,0.0111633,0.00157835,0.00455159,0.00125847,0.0601239,0.00126447,0.000846457,0.00119029,0.000920542,0.000700584,0.000803411,0.000715259,0.000698355,0.000676861,0.000679358,0.000649988,0.00065584,0.000649729,0.000655992,0.000649148,0.000663641,0.000649038,0.000648865,0.000648799,0.000653921,0.000648857,0.000649391,0.000648912,0.00064879,0.000648781,0.000648796,0.000648914,0.000648784,0.000648797,
88300,0.0643461,0.0526674,0.0299741,0.0539495,0.053535,0.0639261,0.0570709,0.0621677,0.0449869,0.0424017,0.0495042,0.0393525,0.00829808,0.00668249,0.0284611,0.062244,0.00373792,0.0168391,0.00176694,0.00334632,0.0015435,0.00078278,0.00116827,0.000668055,0.000649498,0.000911408,0.000660104,0.000652094,0.000666792,0.000662061,0.00113929,0.000664419,0.000655111,0.0006506,0.00064893,0.000651107,0.000651335,0.0006492,0.000648858,0.000649272,0.000648848,0.000648808,0.000648927,0.000649175,0.000648843,0.000648945,0.000649365,0.000648788,0.000648795,0.000648787,
88310,0.0516641,0.0663895,0.0625369,0.0189709,0.0588736,0.0632871,0.0592374,0.0568344,0.0573752,0.0197336,0.0634133,0.0487931,0.0642404,0.0294673,0.0026021,0.00350464,0.00412808,0.000749067,0.00529337,0.00100593,0.00268596,0.000773335,0.000729708,0.00079883,0.000649514,0.00117137,0.00177141,0.000668407,0.000650576,0.000666917,0.000662555,0.000652103,0.000650777,0.00066891,0.000649161,0.000650499,0.000650819,0.000649609,0.000649286,0.000649259,0.000648806,0.000649304,0.000649282,0.000649348,0.000648966,0.000648821,0.000648799,0.0006488,0.000648842,0.000648784,
88320,0.0604905,0.0523426,0.0489204,0.00754608,0.0381005,0.0599874,0.0234765,0.0440731,0.0549407,0.0564951,0.0423913,0.0325123,0.0206635,0.0107484,0.0059257,0.0527885,0.00137588,0.00283699,0.00106122,0.00202163,0.00115159,0.000899489,0.00146251,0.000716745,0.000786262,0.000770101,0.00138437,0.00065088,0.000673092,0.000668118,0.000655937,0.00066433,0.00067478,0.00065039,0.000648793,0.000649282,0.000650964,0.000659017,0.000648848,0.000648865,0.000649027,0.000648916,0.000648796,0.000648938,0.000648826,0.000649014,0.000648822,0.000648819,0.000648788,0.000648782,
88330,0.0602562,0.0467686,0.0638857,0.061036,0.0184692,0.0641199,0.0433596,0.0639905,0.0384843,0.0578925,0.0176747,0.0201371,0.0520196,0.0170536,0.0122859,0.0553147,0.0112557,0.000848729,0.00197491,0.00362783,0.000831734,0.00142942,0.00153097,0.00220464,0.000681866,0.000704401,0.000653726,0.000687059,0.000688411,0.000649827,0.000686549,0.000648981,0.000650258,0.000653208,0.000649853,0.000649534,0.000649141,0.000648999,0.000649172,0.000648886,0.000648854,0.000649463,0.000649034,0.000648858,0.00064879,0.000648785,0.00064881,0.000648799,0.000648796,0.000648833,
88340,0.0574777,0.0619152,0.0438783,0.0535986,0.0570817,0.0630939,0.0280518,0.0626972,0.0562297,0.0635434,0.0554967,0.0637422,0.0517548,0.0385873,0.0341294,0.0619207,0.00307383,0.00225713,0.00115466,0.00352179,0.00126854,0.000736136,0.000677876,0.000719196,0.000816089,0.000690731,0.000905863,0.000754519,0.000661621,0.00106851,0.000731986,0.000660989,0.000652559,0.000649383,0.000654662,0.000648887,0.000652126,0.000650134,0.000649033,0.00064947,0.000648821,0.000649054,0.000648966,0.000648838,0.000648794,0.000648865,0.000648796,0.00064919,0.000648831,0.000648779,
88350,0.0287898,0.0309388,0.0518785,0.0258598,0.0659959,0.0615491,0.0354603,0.0635608,0.0607873,0.0458733,0.042679,0.0598976,0.0385557,0.0651876,0.0550727,0.00571898,0.00181374,0.00196151,0.00216144,0.00204178,0.00181607,0.000976734,0.030506,0.00143894,0.000778265,0.00074224,0.000733993,0.000652031,0.000718502,0.000655509,0.000653555,0.000683406,0.000652721,0.000650307,0.000649345,0.000649005,0.000649035,0.000650317,0.000652186,0.000648928,0.0006489,0.000649062,0.000648815,0.000649935,0.000649277,0.00064881,0.00064882,0.000648781,0.000648779,0.000648782,
88360,0.0642328,0.0337119,0.0502758,0.0603796,0.0653518,0.0440197,0.0559131,0.0543382,0.066496,0.054303,0.00691028,0.0571159,0.0590167,0.00250894,0.0121521,0.00203251,0.00163131,0.0288536,0.00389538,0.0211658,0.0205035,0.00463598,0.000936757,0.00103225,0.00072453,0.000665448,0.000731256,0.00129352,0.000725398,0.000650705,0.000651555,0.000657355,0.000654769,0.00065113,0.000651125,0.000653761,0.000683306,0.000649709,0.000656185,0.000649768,0.000648975,0.000649025,0.000648879,0.000648831,0.00064878,0.00064878,0.0006488,0.000648808,0.000648781,0.000648826,
88370,0.0582926,0.0589182,0.0094975,0.0503552,0.0651962,0.0512138,0.0625416,0.0555152,0.0601279,0.00448924,0.00197075,0.0301311,0.0628005,0.00705772,0.0149325,0.0194843,0.00746541,0.0246324,0.00130446,0.00281213,0.0028761,0.00395747,0.000833593,0.000692019,0.000770023,0.000679118,0.000683985,0.00106744,0.00074184,0.000691008,0.000651492,0.00065007,0.000661714,0.000653154,0.00065042,0.000650726,0.000649106,0.000651622,0.000648832,0.000648886,0.000648802,0.000648929,0.000649053,0.000648785,0.000648782,0.000649451,0.000648786,0.000648808,0.000648784,0.000648799,
88380,0.0568673,0.0631911,0.0620675,0.0652619,0.0539069,0.0567338,0.058945,0.0631431,0.0584931,0.00512455,0.0237828,0.0409638,0.00334991,0.0447521,0.00668415,0.00696195,0.0121932,0.0379123,0.0221653,0.000725028,0.000741391,0.00101936,0.00101747,0.000894634,0.00198582,0.000686838,0.000681382,0.000719014,0.000792459,0.00094035,0.000674256,0.000661467,0.000653536,0.000677252,0.000649051,0.000649795,0.000652965,0.000648929,0.000650665,0.000648933,0.000648888,0.000649026,0.000648886,0.000648846,0.000648817,0.0006488,0.00064878,0.00064878,0.000648781,0.000648817,
88390,0.0561411,0.047894,0.0570477,0.0366736,0.0138883,0.0457134,0.00923176,0.0624647,0.0500321,0.056865,0.0311315,0.0495911,0.0114335,0.0583306,0.0623589,0.0178512,0.0302102,0.0225083,0.000872421,0.00148218,0.00446641,0.0034863,0.00122318,0.000888823,0.000810639,0.000722689,0.000656236,0.000759046,0.000670159,0.000672874,0.000669193,0.000654425,0.000660936,0.000651848,0.000652578,0.000648904,0.000648783,0.00065007,0.000648926,0.000649134,0.000648809,0.000649082,0.00064889,0.000648852,0.000648809,0.000648781,0.000648844,0.000648781,0.000648807,0.000648784,
88400,0.0529927,0.0634274,0.059639,0.0589332,0.0587176,0.0601515,0.0167329,0.0604013,0.0454894,0.0391583,0.0288261,0.0449768,0.0582382,0.0434154,0.00236017,0.0165933,0.022008,0.0133708,0.00550826,0.00340505,0.000687395,0.00135055,0.000820241,0.00141236,0.00399662,0.000711339,0.000722994,0.000657899,0.00068277,0.000649002,0.000652086,0.000658955,0.000658357,0.000657547,0.000664646,0.000652226,0.000649396,0.000649619,0.000649882,0.000648866,0.000648841,0.000649043,0.000648797,0.000648801,0.000649372,0.000649029,0.000648856,0.000648789,0.000648781,0.000648786,
88410,0.0669199,0.00899511,0.0590427,0.0522378,0.0632423,0.0544197,0.0584882,0.0541131,0.0595421,0.0545386,0.064102,0.0232322,0.0479149,0.0100607,0.0292981,0.00615298,0.0092999,0.00122902,0.00167414,0.00606548,0.000886151,0.00254409,0.000933708,0.00102676,0.000732073,0.000651409,0.00072126,0.000655098,0.000672932,0.000692315,0.000689227,0.000743541,0.00129308,0.000676927,0.000654102,0.000649903,0.000649207,0.000648948,0.000649517,0.00064999,0.000648926,0.000649886,0.000649513,0.000649178,0.00064897,0.000648786,0.000648787,0.000648838,0.000648799,0.00064878,
88420,0.0520454,0.0079939,0.0494477,0.0482218,0.0218386,0.052803,0.0446918,0.0525831,0.0638755,0.0145695,0.0648853,0.0266578,0.0441672,0.044576,0.00748658,0.00745893,0.00072802,0.0069775,0.00486962,0.00531357,0.00221023,0.000666303,0.000704239,0.000815341,0.00068867,0.000841386,0.00138931,0.00094268,0.000661066,0.000838272,0.000699607,0.000685822,0.000663962,0.000650562,0.000649216,0.000665663,0.000653979,0.000649566,0.000649406,0.000648924,0.000649092,0.000648891,0.000648807,0.000648937,0.000649201,0.000648783,0.000648792,0.000648789,0.000648984,0.000648785,
88430,0.0605346,0.0647421,0.0579261,0.0638894,0.0618749,0.0527155,0.0556905,0.0319174,0.0532075,0.0285596,0.0257588,0.00384581,0.00876483,0.0569229,0.0266726,0.00394167,0.00628272,0.00616099,0.000785951,0.00351094,0.000878551,0.000982462,0.000714921,0.000926373,0.000891983,0.000730547,0.0599782,0.00100969,0.000713091,0.00075798,0.000664153,0.000675958,0.00065513,0.00065039,0.000649617,0.000649574,0.000649242,0.000648805,0.000649304,0.000650101,0.000652683,0.000648859,0.000649038,0.000648889,0.000648801,0.000648812,0.000648809,0.00064879,0.000648846,0.000648786,
88440,0.0351821,0.0617019,0.0175101,0.0320902,0.0642106,0.0234313,0.038064,0.00960986,0.0605812,0.0620834,0.020437,0.025913,0.0138105,0.00584411,0.00388327,0.00823243,0.00794854,0.0563227,0.004517,0.00159576,0.00121083,0.0598657,0.00173505,0.00350495,0.000672249,0.000777274,0.00106738,0.000721647,0.000678565,0.000700674,0.000668613,0.000649014,0.000650415,0.000651165,0.00064931,0.000650222,0.000652966,0.00065704,0.000656979,0.000654351,0.000648915,0.000648806,0.000648781,0.000648785,0.000648879,0.000649007,0.000648814,0.000648787,0.000648787,0.000648783,
88450,0.0388372,0.052837,0.0659423,0.0647935,0.0588912,0.00960289,0.025633,0.0577738,0.0291296,0.013129,0.0293566,0.0315247,0.0215021,0.0552733,0.0165262,0.0148294,0.0599412,0.00888265,0.00568021,0.00358017,0.0025895,0.000703824,0.00180131,0.00071318,0.000662836,0.000683959,0.000695885,0.000745182,0.000830088,0.000674274,0.000666385,0.000651276,0.000652075,0.000650215,0.000665945,0.000650973,0.000653472,0.000650193,0.000650472,0.00064974,0.000648964,0.000649038,0.000648864,0.000648792,0.000648798,0.000648779,0.000648784,0.000648779,0.000648781,0.000648791,
88460,0.0514154,0.0521305,0.0612712,0.0202576,0.0231757,0.0277113,0.0622946,0.05045,0.0510435,0.0346517,0.0537528,0.0555591,0.0661109,0.0410491,0.0316184,0.0259415,0.00998204,0.00166719,0.00140793,0.00303713,0.00145838,0.0013327,0.0010854,0.00115904,0.00100397,0.0177136,0.000676284,0.000649567,0.000652707,0.000672598,0.000670446,0.000667855,0.000688063,0.000649186,0.000650549,0.000652116,0.000651153,0.000650699,0.000648842,0.000648798,0.000648812,0.000648864,0.000648827,0.00064886,0.000648789,0.000648786,0.000648811,0.000648789,0.000648814,0.000648779,
88470,0.060492,0.0612228,0.0547244,0.0622578,0.0389895,0.059318,0.0641341,0.0599755,0.0152131,0.0426585,0.0514125,0.0417973,0.0364394,0.000859649,0.0199007,0.0485171,0.0070233,0.00144706,0.00145633,0.0031843,0.0168661,0.00256119,0.00184252,0.00153436,0.00117856,0.000680166,0.000661033,0.000658956,0.000650902,0.000651181,0.000675037,0.000654385,0.000676214,0.000681302,0.000649438,0.000648897,0.000652029,0.000649471,0.000651835,0.000649205,0.000648809,0.000648874,0.000648805,0.000648804,0.000648814,0.000648809,0.00064879,0.000648793,0.000648939,0.000648938,
88480,0.00343511,0.0622581,0.0478292,0.0387928,0.0578979,0.0539156,0.0558074,0.0522636,0.0610994,0.0240683,0.0350331,0.031316,0.0534253,0.0621672,0.00383952,0.0182326,0.0107778,0.0040458,0.00341348,0.00109014,0.00217666,0.00287462,0.00158359,0.000671768,0.000695022,0.000766642,0.000703228,0.000650231,0.000661935,0.000856539,0.000810509,0.000668356,0.000665594,0.00065235,0.0006523,0.000650435,0.000648869,0.000648851,0.000649216,0.00064905,0.000648915,0.000648808,0.000648792,0.000648918,0.000648928,0.000648964,0.000651023,0.000648952,0.000648812,0.000648785,
88490,0.0585075,0.0321057,0.0543879,0.0563785,0.0648637,0.0438591,0.0471252,0.0394018,0.0635434,0.0641749,0.0254044,0.0468445,0.0162291,0.0178141,0.00539738,0.00432565,0.00130772,0.0159456,0.00208045,0.00105669,0.000717465,0.000727517,0.000713542,0.000653839,0.000727916,0.000698371,0.00081284,0.000780012,0.00101534,0.00068689,0.000652469,0.000705289,0.000650283,0.000657394,0.000650559,0.000660248,0.000664341,0.000649495,0.00066181,0.000649578,0.000649113,0.000649738,0.000648954,0.000648912,0.000648807,0.000648815,0.000648781,0.000648789,0.000648808,0.000648803,
88500,0.0359793,0.0267477,0.0583605,0.0261547,0.0625309,0.0331447,0.0602008,0.0658242,0.0450464,0.00796681,0.0329223,0.0585146,0.00368705,0.0124755,0.0114199,0.0329097,0.000687879,0.000728075,0.00227132,0.0114482,0.000782958,0.00402298,0.000793278,0.000775101,0.00189355,0.000691191,0.000678034,0.000652995,0.000653082,0.000696063,0.000652059,0.000654411,0.000651995,0.000655561,0.000658622,0.000650719,0.000648887,0.000649838,0.000649365,0.000649056,0.0006488,0.000649736,0.000649258,0.000648936,0.000648791,0.000648845,0.000648817,0.000648779,0.00064881,0.000648779,
88510,0.00972649,0.0341117,0.0196702,0.0573175,0.0655269,0.0492291,0.00868861,0.0614813,0.0355116,0.0426891,0.042808,0.0376077,0.0393895,0.0189072,0.0234996,0.00206983,0.00472833,0.00395968,0.000674423,0.00193035,0.00104472,0.00211918,0.000939475,0.000661054,0.000799863,0.000684815,0.000804338,0.00072955,0.000736932,0.000666385,0.000701144,0.000671316,0.000664701,0.000657452,0.000649694,0.000649873,0.000649309,0.00065471,0.000650243,0.000650457,0.000648976,0.000648922,0.000648823,0.000648878,0.000648919,0.000648802,0.000648816,0.000648814,0.000648779,0.000648787,
88520,0.0564901,0.0451705,0.0630079,0.0596994,0.0599137,0.0416076,0.0624281,0.0603066,0.0572618,0.0352562,0.00887234,0.0259236,0.0141604,0.0598796,0.0368315,0.00544396,0.00692409,0.00391772,0.00129886,0.00138196,0.0010239,0.000755924,0.000738138,0.00102653,0.000810332,0.00148549,0.000936174,0.000783524,0.000659318,0.00066975,0.000660255,0.000649407,0.000653035,0.000674801,0.000686404,0.000650598,0.000650382,0.000650466,0.000650202,0.000648848,0.000648953,0.000648801,0.00064879,0.000648812,0.000648782,0.000648827,0.000648795,0.000648785,0.000648791,0.00064878,
88530,0.0639942,0.0564019,0.0617906,0.0652283,0.058813,0.049034,0.0557786,0.0387627,0.038366,0.00510347,0.0228335,0.013971,0.00515656,0.00543367,0.00195499,0.0570312,0.0579586,0.0578254,0.00140134,0.00228556,0.0390185,0.000969828,0.000930206,0.000834874,0.00120149,0.00103407,0.000820137,0.000736475,0.000665969,0.000671676,0.000681103,0.000668306,0.000665053,0.000649868,0.00064921,0.000649505,0.000648783,0.000649074,0.000649042,0.000648801,0.000648989,0.000648959,0.000648803,0.000648792,0.00064966,0.000655782,0.000649214,0.000648857,0.000648782,0.000648791,
88540,0.0447711,0.0485734,0.065538,0.0632829,0.0268158,0.0422769,0.0227903,0.0351739,0.0285299,0.0637672,0.028494,0.0443102,0.0559021,0.0644518,0.0620167,0.0422407,0.0295003,0.00471253,0.0011959,0.00167753,0.000873436,0.000885505,0.000897634,0.000753773,0.000751789,0.000871763,0.000686942,0.000818157,0.000710784,0.000664619,0.000655647,0.000649055,0.000652048,0.000651051,0.000649571,0.000652657,0.000651478,0.000649546,0.000649644,0.000649118,0.000654444,0.000649229,0.000649022,0.000648818,0.000648906,0.000648895,0.000648792,0.000648787,0.000648787,0.000648812,
88550,0.0254757,0.0547824,0.0589442,0.0456183,0.0432908,0.0540419,0.0630858,0.0522407,0.0448762,0.0663217,0.0603495,0.0617976,0.0585135,0.0275544,0.0249812,0.0195415,0.015409,0.00592963,0.000912944,0.00198052,0.0012004,0.000767049,0.00125326,0.000825142,0.000697323,0.000678667,0.00176247,0.000718131,0.000654908,0.000651104,0.000704087,0.00066002,0.000654462,0.000660632,0.000649404,0.000652819,0.000650007,0.000648879,0.000648876,0.000649407,0.000649632,0.000649147,0.000648917,0.000648809,0.000648823,0.00064891,0.000648822,0.000648792,0.000648799,0.000648784,
88560,0.0448071,0.0448054,0.0605272,0.00554648,0.0559446,0.0347593,0.0279883,0.057597,0.0658482,0.0549118,0.052612,0.0341556,0.00835208,0.0237205,0.035393,0.0550027,0.00295147,0.00687812,0.00179765,0.000968986,0.00221142,0.00190459,0.00201688,0.00140965,0.000959396,0.000716803,0.000854678,0.000653097,0.000689659,0.000666862,0.000686782,0.000680933,0.000650674,0.000650213,0.000648962,0.000649714,0.00065276,0.00065454,0.000655029,0.000651625,0.000649013,0.000648815,0.000648791,0.000648875,0.000648808,0.000648779,0.000648804,0.00064882,0.000648779,0.000648782,
