mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
75000,0.995973,0.997493,0.996987,0.99608,0.99328,0.9892,0.983067,0.97576,0.960347,0.943573,0.914427,0.867653,0.819387,0.749573,0.68968,0.669893,0.682027,0.69264,0.708987,0.717173,0.72184,0.722133,0.730907,0.732347,0.73104,0.73696,0.733573,0.734427,0.73688,0.731787,0.74096,0.733627,0.7356,0.737467,0.73952,0.741413,0.740027,0.738507,0.7356,0.738267,0.73816,0.74232,0.737493,0.737813,0.737307,0.73448,0.7324,0.72072,0.709893,
75200,0.995957,0.9975,0.996968,0.99609,0.993298,0.989202,0.983085,0.975771,0.960372,0.943537,0.914574,0.867633,0.819335,0.749521,0.689654,0.669867,0.681995,0.69258,0.709122,0.717234,0.721941,0.722128,0.730957,0.732473,0.731117,0.736862,0.733723,0.734388,0.737048,0.731995,0.740931,0.73359,0.735399,0.737473,0.739548,0.741702,0.740106,0.738697,0.735745,0.738298,0.738032,0.74242,0.73742,0.737686,0.736729,0.734601,0.732473,0.720957,0.709707,
75400,0.995968,0.997507,0.996976,0.996101,0.993263,0.989231,0.983024,0.975729,0.960424,0.943528,0.914562,0.867533,0.81939,0.749549,0.689655,0.670053,0.68191,0.692546,0.709045,0.717268,0.72191,0.721963,0.731034,0.732414,0.731114,0.736764,0.73382,0.734191,0.737082,0.732069,0.741008,0.733448,0.735597,0.737692,0.739602,0.741857,0.740239,0.738621,0.735491,0.738276,0.737931,0.742387,0.737613,0.737905,0.73679,0.734589,0.732281,0.720981,0.709629,
75600,0.995979,0.997513,0.996984,0.996111,0.99328,0.989233,0.983016,0.975767,0.960423,0.943386,0.914444,0.867513,0.819259,0.74955,0.689497,0.669974,0.682116,0.692593,0.708995,0.717143,0.72172,0.721984,0.731085,0.73209,0.731111,0.737011,0.733995,0.734153,0.736931,0.73209,0.740926,0.733439,0.735608,0.737804,0.73955,0.741931,0.740079,0.738519,0.735635,0.738386,0.737831,0.742328,0.737593,0.737831,0.737037,0.734735,0.732328,0.72082,0.709683,
75800,0.995989,0.997493,0.996992,0.996121,0.993272,0.989261,0.983034,0.975805,0.960449,0.943325,0.914274,0.867441,0.819261,0.749683,0.689499,0.669974,0.682111,0.69277,0.708997,0.717098,0.721768,0.722005,0.731135,0.731979,0.73124,0.737124,0.734063,0.734248,0.737045,0.732084,0.740686,0.733483,0.735778,0.737916,0.739657,0.742084,0.740237,0.738575,0.735963,0.738522,0.737863,0.742348,0.737414,0.737757,0.736675,0.73467,0.732296,0.720633,0.709789,
76000,0.996,0.9975,0.997,0.996132,0.993237,0.989237,0.983,0.975868,0.9605,0.943263,0.914368,0.867474,0.819368,0.749684,0.689553,0.67,0.681842,0.692816,0.709105,0.717263,0.721921,0.722053,0.731237,0.731895,0.731447,0.737,0.734079,0.734289,0.736947,0.732079,0.740526,0.733289,0.735816,0.737974,0.739737,0.742316,0.740263,0.738605,0.735816,0.738421,0.737974,0.742132,0.7375,0.737816,0.736632,0.734579,0.732447,0.720658,0.709421,
76200,0.99601,0.997507,0.997008,0.996142,0.993228,0.989239,0.983018,0.975827,0.960446,0.943176,0.914331,0.867323,0.819344,0.749711,0.68958,0.669869,0.682073,0.692782,0.709108,0.717559,0.721916,0.722073,0.731417,0.731942,0.731339,0.737008,0.734252,0.734278,0.736982,0.732073,0.74042,0.733438,0.735591,0.7379,0.73979,0.742441,0.740262,0.738556,0.735774,0.738504,0.738005,0.742126,0.737507,0.737848,0.736824,0.734409,0.732362,0.720656,0.709711,
76400,0.996021,0.997513,0.997016,0.996126,0.993246,0.989267,0.982958,0.975838,0.960445,0.94322,0.914372,0.867356,0.819162,0.749738,0.689817,0.669948,0.682199,0.69267,0.709136,0.717565,0.721937,0.721859,0.731623,0.732016,0.731361,0.736885,0.734162,0.73445,0.737042,0.731963,0.740157,0.733508,0.735733,0.737932,0.739921,0.742592,0.740262,0.738298,0.735497,0.73877,0.738115,0.742356,0.737461,0.73788,0.736885,0.734319,0.732251,0.720812,0.709476,
76600,0.996031,0.99752,0.996997,0.996136,0.993238,0.989269,0.982872,0.975849,0.960496,0.943238,0.91436,0.867154,0.819269,0.749869,0.689974,0.670052,0.682219,0.692742,0.709269,0.717415,0.721697,0.721802,0.731671,0.732141,0.731384,0.736736,0.734413,0.734621,0.737076,0.731802,0.740157,0.733603,0.73577,0.737885,0.740131,0.742768,0.740392,0.738329,0.735352,0.738877,0.737963,0.742167,0.737546,0.737963,0.736971,0.734413,0.73201,0.72094,0.709713,
76800,0.996042,0.9975,0.997005,0.996146,0.993229,0.989271,0.982865,0.975859,0.960365,0.943229,0.914479,0.867083,0.819245,0.74974,0.690182,0.669974,0.682318,0.693099,0.709349,0.717422,0.721484,0.721745,0.731484,0.732214,0.731302,0.736953,0.734609,0.734688,0.737083,0.731953,0.739974,0.73362,0.735677,0.737891,0.74013,0.742708,0.740443,0.738281,0.735443,0.73888,0.737995,0.742161,0.737526,0.737943,0.737005,0.734401,0.732135,0.720885,0.709661,
77000,0.996,0.997506,0.996987,0.99613,0.993221,0.989273,0.982831,0.975844,0.960364,0.943247,0.914494,0.867117,0.819143,0.749688,0.690234,0.669818,0.68226,0.693351,0.709481,0.717351,0.72161,0.72187,0.731714,0.732364,0.731377,0.737117,0.734727,0.734597,0.736805,0.732026,0.740078,0.733429,0.735662,0.738026,0.740312,0.742935,0.74026,0.738545,0.735247,0.739117,0.73774,0.742052,0.737558,0.737844,0.737091,0.734338,0.731896,0.720753,0.709922,
77200,0.99601,0.997513,0.996995,0.99614,0.993212,0.989301,0.98285,0.975881,0.960337,0.943083,0.91443,0.86715,0.819145,0.749767,0.690181,0.670026,0.682409,0.692927,0.709689,0.717383,0.721606,0.721969,0.73158,0.732228,0.731192,0.737021,0.734819,0.734845,0.736813,0.732047,0.74,0.733161,0.735466,0.737927,0.740389,0.742798,0.740415,0.738523,0.735207,0.739223,0.737798,0.74215,0.737539,0.738031,0.737202,0.73443,0.731865,0.721062,0.709741,
77400,0.996021,0.997519,0.997003,0.99615,0.993204,0.989276,0.982842,0.975943,0.96031,0.943075,0.914522,0.867261,0.819354,0.74969,0.690078,0.669819,0.682377,0.692868,0.709638,0.717416,0.721628,0.722093,0.731473,0.732455,0.731318,0.737132,0.735142,0.734832,0.736537,0.732041,0.740026,0.733307,0.73522,0.737984,0.740258,0.742842,0.740284,0.738553,0.735297,0.739276,0.737933,0.742016,0.737468,0.73814,0.737235,0.734341,0.731809,0.721137,0.709561,
77600,0.996031,0.9975,0.99701,0.996134,0.993196,0.989278,0.982861,0.975928,0.960309,0.94317,0.914665,0.867139,0.819253,0.749691,0.690103,0.669716,0.682216,0.692809,0.709639,0.717371,0.72183,0.722294,0.731521,0.732552,0.731469,0.737113,0.735077,0.735,0.736469,0.732191,0.74018,0.733196,0.735232,0.737964,0.740335,0.742887,0.740284,0.738582,0.735335,0.73933,0.738015,0.742088,0.737552,0.737938,0.737397,0.73451,0.731778,0.721082,0.709691,
77800,0.996015,0.997506,0.997018,0.996118,0.993188,0.98928,0.982905,0.975913,0.960283,0.943213,0.914679,0.867198,0.819229,0.749743,0.69,0.669871,0.682185,0.692982,0.709614,0.717609,0.721645,0.722442,0.731594,0.732339,0.731491,0.737224,0.73527,0.734859,0.736324,0.732211,0.740308,0.733136,0.735347,0.737943,0.74054,0.742751,0.740283,0.738432,0.735321,0.739409,0.737995,0.741954,0.737763,0.737995,0.737584,0.734499,0.731517,0.72108,0.70964,
78000,0.996026,0.997513,0.997026,0.996128,0.993179,0.989282,0.982923,0.975872,0.960282,0.943282,0.914744,0.867282,0.819154,0.749923,0.690103,0.669923,0.682333,0.693103,0.709385,0.717538,0.721821,0.722667,0.731718,0.732282,0.731282,0.737077,0.735179,0.734872,0.736333,0.732487,0.740282,0.733308,0.735385,0.738026,0.740487,0.742744,0.740026,0.738538,0.735487,0.739308,0.738,0.742026,0.737692,0.737872,0.73759,0.734513,0.731282,0.721,0.709641,
78200,0.996036,0.997519,0.997033,0.996138,0.993197,0.989309,0.982916,0.975882,0.960332,0.943299,0.914808,0.867136,0.81913,0.749949,0.690026,0.669974,0.682302,0.693171,0.709463,0.717391,0.721867,0.72243,0.731586,0.732327,0.731355,0.737161,0.735141,0.734962,0.736189,0.732276,0.740358,0.733453,0.735422,0.738159,0.74046,0.742711,0.740358,0.738568,0.73532,0.738951,0.73821,0.742123,0.737724,0.737877,0.737494,0.734578,0.731074,0.721023,0.709514,
78400,0.995995,0.997474,0.997015,0.996122,0.993189,0.989311,0.982959,0.975944,0.960383,0.94324,0.91477,0.867194,0.819107,0.750026,0.690383,0.670051,0.682117,0.693214,0.709388,0.717372,0.721735,0.722398,0.731607,0.732398,0.731378,0.736939,0.735026,0.735281,0.736352,0.732321,0.740306,0.733393,0.735357,0.738112,0.74051,0.742857,0.740434,0.738393,0.735408,0.739158,0.738444,0.742117,0.737857,0.737857,0.737245,0.734311,0.730995,0.720969,0.709388,
78600,0.99598,0.997481,0.997023,0.996132,0.993155,0.989262,0.983003,0.976005,0.960331,0.943206,0.914758,0.867226,0.81888,0.750102,0.690382,0.670051,0.68229,0.693359,0.70944,0.717379,0.721832,0.722366,0.731603,0.732392,0.731349,0.73715,0.735165,0.73514,0.736336,0.732036,0.740407,0.733384,0.735522,0.738066,0.740331,0.742774,0.740433,0.738626,0.735522,0.739008,0.738677,0.742214,0.737964,0.737812,0.737277,0.734326,0.73112,0.720814,0.709466,
78800,0.995964,0.997462,0.99703,0.996117,0.993147,0.989264,0.982995,0.97599,0.960279,0.943173,0.914721,0.86731,0.818832,0.749746,0.690431,0.670178,0.682538,0.693477,0.709416,0.717462,0.721726,0.722259,0.731269,0.73231,0.731548,0.737056,0.734848,0.735254,0.736421,0.731929,0.740355,0.733426,0.735533,0.738198,0.740355,0.74269,0.740508,0.738604,0.735584,0.739264,0.738782,0.742386,0.73802,0.737843,0.73731,0.734162,0.730609,0.720838,0.709492,
79000,0.995924,0.997468,0.997038,0.996076,0.993165,0.989266,0.983013,0.976,0.960127,0.943241,0.91481,0.867342,0.818506,0.749722,0.690557,0.670076,0.682608,0.693671,0.709215,0.717519,0.721924,0.722354,0.731266,0.732278,0.731266,0.737241,0.734886,0.735114,0.736633,0.732025,0.740582,0.73319,0.735747,0.738152,0.740481,0.742911,0.740608,0.738658,0.735747,0.739114,0.738861,0.742405,0.738051,0.737722,0.737266,0.73438,0.730734,0.720861,0.709418,
79200,0.995934,0.997475,0.99702,0.996061,0.993131,0.989242,0.98298,0.976035,0.960101,0.943283,0.914672,0.867222,0.818485,0.749773,0.690581,0.670303,0.682475,0.693889,0.709217,0.717525,0.721894,0.722399,0.731389,0.732172,0.731162,0.737273,0.734773,0.735253,0.73654,0.732197,0.740707,0.732929,0.735758,0.738157,0.74048,0.742955,0.740303,0.738611,0.735833,0.739091,0.738737,0.742525,0.738005,0.737828,0.737146,0.734293,0.730581,0.72096,0.709343,
79400,0.995945,0.997481,0.997028,0.996071,0.993149,0.989244,0.982997,0.97602,0.96005,0.943174,0.91471,0.867179,0.818463,0.749723,0.69068,0.670252,0.682594,0.693854,0.709043,0.717456,0.722166,0.722292,0.731234,0.732116,0.731134,0.737204,0.734811,0.735315,0.736247,0.732343,0.740705,0.733023,0.735743,0.738212,0.740579,0.742846,0.740151,0.738715,0.735819,0.739093,0.738741,0.742796,0.738086,0.737758,0.737028,0.734131,0.730806,0.720957,0.709219,
79600,0.995955,0.997487,0.997035,0.99608,0.993166,0.989271,0.98304,0.97608,0.96,0.943166,0.914724,0.867186,0.818543,0.749598,0.690653,0.670352,0.682312,0.693869,0.709221,0.717387,0.722161,0.722211,0.731457,0.731884,0.731332,0.737111,0.734975,0.735452,0.736407,0.732211,0.740603,0.732839,0.735779,0.738417,0.740452,0.742688,0.740151,0.738794,0.735804,0.739095,0.738618,0.742839,0.738015,0.737688,0.737111,0.733995,0.730804,0.721106,0.709121,
79800,0.995965,0.997419,0.996992,0.996065,0.993183,0.989298,0.983033,0.976065,0.960025,0.943283,0.914687,0.867143,0.818596,0.749825,0.690702,0.670351,0.682231,0.693985,0.709048,0.717393,0.722231,0.722281,0.731529,0.73198,0.731353,0.736992,0.735063,0.735614,0.736416,0.73203,0.740276,0.732832,0.735539,0.738421,0.740351,0.742757,0.740175,0.738872,0.73599,0.738897,0.738697,0.742581,0.73807,0.737644,0.737118,0.73386,0.730727,0.721429,0.709323,
80000,0.995975,0.997425,0.997,0.996075,0.9932,0.989275,0.983025,0.9761,0.9601,0.943375,0.914675,0.867125,0.81855,0.74995,0.690725,0.670325,0.6824,0.6938,0.709025,0.71735,0.72245,0.722375,0.731525,0.732025,0.73125,0.737,0.734975,0.7358,0.736125,0.73185,0.74005,0.73295,0.73575,0.738675,0.74045,0.7426,0.74015,0.73885,0.735975,0.738925,0.738725,0.742475,0.73815,0.73785,0.737075,0.7335,0.73065,0.721375,0.709325,
80200,0.995985,0.997431,0.997007,0.99606,0.993217,0.989252,0.983017,0.97611,0.960175,0.943292,0.914738,0.867107,0.818429,0.74995,0.690998,0.670424,0.682444,0.693915,0.708778,0.717332,0.722369,0.722319,0.731272,0.731721,0.730848,0.736983,0.735162,0.735935,0.736085,0.731845,0.740125,0.733042,0.735786,0.738703,0.740549,0.742718,0.74005,0.738703,0.73581,0.739027,0.738603,0.742569,0.738005,0.737756,0.737082,0.733242,0.730524,0.721372,0.709476,
80400,0.995995,0.997438,0.997015,0.996045,0.993209,0.989279,0.983035,0.97607,0.960149,0.943234,0.914677,0.867139,0.818383,0.749851,0.691318,0.670199,0.682537,0.693806,0.708706,0.717637,0.722413,0.722189,0.731244,0.731866,0.73092,0.737189,0.73505,0.735896,0.736144,0.732015,0.740199,0.73296,0.735498,0.738856,0.740299,0.742736,0.74005,0.738881,0.73592,0.739129,0.738806,0.742711,0.738035,0.737886,0.737338,0.733109,0.730373,0.721343,0.709552,
80600,0.996005,0.997444,0.996998,0.996055,0.993201,0.989256,0.983052,0.976104,0.960174,0.9433,0.914516,0.866923,0.818387,0.750025,0.69134,0.670199,0.682605,0.693846,0.708437,0.717593,0.722357,0.72196,0.730943,0.731861,0.731092,0.737221,0.735261,0.73603,0.736154,0.732084,0.740248,0.733102,0.73536,0.738734,0.740248,0.742531,0.740372,0.738834,0.73598,0.739156,0.73861,0.742556,0.73799,0.737866,0.73737,0.733002,0.730471,0.72129,0.709653,
80800,0.995941,0.99745,0.997005,0.99604,0.993218,0.989282,0.983045,0.975965,0.960099,0.943243,0.914554,0.867005,0.818267,0.749975,0.691436,0.670124,0.682772,0.693837,0.708366,0.717624,0.72245,0.722203,0.730916,0.731955,0.731163,0.737302,0.735297,0.736188,0.736089,0.731931,0.740149,0.733317,0.735421,0.738589,0.740248,0.742525,0.740569,0.738738,0.735866,0.739183,0.738738,0.742624,0.738267,0.737921,0.737277,0.732673,0.730248,0.721436,0.709505,
81000,0.995926,0.997457,0.997012,0.996025,0.99321,0.989309,0.983062,0.975926,0.960074,0.943358,0.914494,0.866889,0.818173,0.749679,0.691481,0.670123,0.682988,0.694025,0.708395,0.717506,0.722593,0.722247,0.730988,0.731802,0.731235,0.737309,0.735358,0.736444,0.736148,0.731728,0.739975,0.733333,0.735481,0.73842,0.740395,0.742444,0.740494,0.738543,0.735778,0.739235,0.738691,0.742593,0.738494,0.737975,0.73721,0.732568,0.730173,0.721654,0.709827,
81200,0.995936,0.997463,0.996995,0.996034,0.993227,0.989335,0.983079,0.975936,0.960099,0.943325,0.914483,0.866872,0.818251,0.749828,0.691453,0.670222,0.682906,0.693596,0.7083,0.717463,0.722438,0.722143,0.73101,0.731724,0.731182,0.73734,0.735493,0.736429,0.736305,0.73197,0.739951,0.733374,0.735271,0.7383,0.740394,0.742488,0.740567,0.738842,0.735961,0.739483,0.738571,0.74266,0.738498,0.738054,0.736995,0.732537,0.730049,0.721355,0.709951,
81400,0.995921,0.997469,0.996978,0.99602,0.993219,0.989312,0.983096,0.975971,0.960098,0.943243,0.914398,0.86683,0.818157,0.749681,0.691572,0.670246,0.68285,0.693636,0.708354,0.717666,0.722432,0.722162,0.731057,0.731646,0.731155,0.737322,0.735602,0.736437,0.736314,0.731941,0.74027,0.733514,0.735332,0.738354,0.740295,0.742604,0.740295,0.738845,0.73602,0.73941,0.7386,0.742703,0.738452,0.738182,0.737101,0.732531,0.730197,0.721229,0.709926,
81600,0.995931,0.997451,0.996985,0.995956,0.993235,0.989338,0.983088,0.975907,0.960074,0.94326,0.914314,0.866642,0.818309,0.749608,0.691716,0.669951,0.682892,0.693775,0.708431,0.717623,0.722574,0.722304,0.730858,0.731495,0.731152,0.737034,0.735539,0.736275,0.736348,0.732108,0.740245,0.733505,0.735368,0.738186,0.74027,0.742328,0.74027,0.73875,0.736225,0.739559,0.738676,0.742696,0.738358,0.738186,0.737206,0.732819,0.73027,0.721299,0.710025,
81800,0.995941,0.997433,0.996993,0.995966,0.993252,0.989364,0.983081,0.975917,0.959951,0.943325,0.914377,0.866601,0.818191,0.749682,0.691663,0.669878,0.683056,0.693936,0.708411,0.717726,0.722518,0.722323,0.730782,0.731418,0.730905,0.737139,0.735501,0.736381,0.736308,0.732249,0.740293,0.733619,0.735306,0.738068,0.740367,0.742323,0.74022,0.738704,0.736235,0.739609,0.738631,0.742592,0.738435,0.738093,0.737164,0.732469,0.730244,0.72132,0.710171,
82000,0.995927,0.997415,0.997,0.995976,0.993244,0.989317,0.983073,0.975927,0.959878,0.94339,0.914463,0.866634,0.818098,0.749951,0.691366,0.669902,0.683171,0.694049,0.708317,0.71778,0.722341,0.722268,0.730683,0.731683,0.731,0.737171,0.735537,0.736463,0.736293,0.732341,0.740146,0.733341,0.735488,0.737951,0.740244,0.742366,0.739976,0.738805,0.736195,0.739634,0.738366,0.742585,0.738537,0.738073,0.73722,0.732512,0.730268,0.721439,0.710098,
82200,0.995937,0.997421,0.996959,0.995961,0.993187,0.989343,0.983114,0.975888,0.959976,0.943285,0.914404,0.866715,0.817981,0.749927,0.691265,0.669903,0.683358,0.69382,0.708345,0.718029,0.722482,0.722238,0.730535,0.7318,0.731071,0.737299,0.735547,0.736496,0.736326,0.732263,0.740195,0.733236,0.735547,0.737616,0.740292,0.742506,0.739878,0.738832,0.736399,0.739659,0.73854,0.742555,0.738418,0.737981,0.737007,0.732579,0.73017,0.72146,0.710024,
82400,0.995947,0.997427,0.996942,0.995971,0.99318,0.989369,0.983131,0.97585,0.959976,0.943398,0.91432,0.866675,0.817864,0.750121,0.691092,0.670024,0.68335,0.693811,0.708471,0.718058,0.722694,0.72233,0.730583,0.731942,0.731068,0.737233,0.735607,0.736383,0.736238,0.732209,0.740291,0.733252,0.735534,0.737646,0.740097,0.742379,0.739806,0.738714,0.736529,0.73949,0.738859,0.742621,0.738277,0.737767,0.73716,0.732549,0.730316,0.721383,0.710243,
82600,0.995932,0.997433,0.996949,0.995981,0.993148,0.98937,0.983148,0.975835,0.959879,0.943462,0.914262,0.866562,0.817845,0.750073,0.69138,0.670145,0.683051,0.693874,0.708475,0.718063,0.722591,0.722349,0.73046,0.73155,0.731162,0.737046,0.735642,0.73632,0.736271,0.732203,0.740291,0.73339,0.735811,0.738015,0.740145,0.742107,0.739709,0.738862,0.736586,0.739467,0.738741,0.742712,0.738257,0.737869,0.737191,0.732736,0.73046,0.721525,0.710097,
82800,0.995918,0.997415,0.996957,0.995942,0.993116,0.989372,0.983164,0.97587,0.959952,0.943502,0.91413,0.866594,0.817874,0.749928,0.691014,0.670145,0.683092,0.694324,0.708527,0.718261,0.722633,0.722271,0.730435,0.731594,0.731256,0.737174,0.735821,0.736449,0.736401,0.732053,0.740386,0.733357,0.735942,0.738309,0.740145,0.741908,0.739758,0.738937,0.736763,0.739517,0.738768,0.742657,0.738213,0.737874,0.737077,0.732754,0.730531,0.72157,0.710193,
83000,0.995928,0.997422,0.996964,0.995904,0.993133,0.989398,0.983157,0.975831,0.959831,0.94347,0.914145,0.866627,0.81788,0.750024,0.690988,0.670265,0.68294,0.694482,0.70853,0.71812,0.722265,0.722193,0.730434,0.731831,0.731422,0.737205,0.735952,0.73641,0.736217,0.732193,0.740265,0.733542,0.735928,0.738241,0.739976,0.741904,0.739807,0.738867,0.736578,0.739663,0.738723,0.742795,0.738386,0.737904,0.737133,0.732771,0.730313,0.72159,0.710072,
83200,0.995938,0.997428,0.996971,0.995841,0.993101,0.989327,0.983173,0.975889,0.95976,0.943365,0.914183,0.866538,0.817837,0.749832,0.691058,0.670385,0.683029,0.694423,0.708654,0.718173,0.722476,0.722332,0.730385,0.731755,0.731322,0.737115,0.736106,0.736418,0.736322,0.732187,0.740144,0.733413,0.735865,0.738413,0.740144,0.742019,0.739856,0.738654,0.736514,0.739736,0.738678,0.742812,0.738413,0.737861,0.737019,0.732716,0.730409,0.721538,0.710168,
83400,0.995923,0.99741,0.996978,0.995851,0.99307,0.989281,0.983213,0.975923,0.95976,0.943333,0.914221,0.866547,0.817866,0.75012,0.691103,0.67036,0.683046,0.694508,0.708705,0.718034,0.722614,0.722206,0.73024,0.731631,0.731223,0.737194,0.736211,0.736211,0.736235,0.732038,0.740288,0.733669,0.735899,0.738345,0.739976,0.741871,0.740096,0.738369,0.736547,0.739832,0.738849,0.742878,0.738153,0.737914,0.736906,0.732902,0.7306,0.721703,0.71,
83600,0.995933,0.997416,0.996986,0.995837,0.993014,0.989306,0.983206,0.975957,0.959737,0.943278,0.914258,0.866531,0.817727,0.750215,0.690933,0.670024,0.683014,0.694617,0.708804,0.718254,0.722847,0.722273,0.73012,0.731746,0.731053,0.737129,0.736388,0.736316,0.736148,0.732033,0.740311,0.733732,0.735981,0.738445,0.739976,0.741962,0.740383,0.738493,0.736435,0.739809,0.738684,0.742799,0.738182,0.737847,0.73689,0.733038,0.730718,0.721675,0.710096,
83800,0.995943,0.997422,0.996993,0.995847,0.993007,0.989332,0.983198,0.97599,0.959785,0.94327,0.914177,0.866492,0.817876,0.75031,0.691026,0.669809,0.683079,0.694893,0.708663,0.71821,0.722601,0.722363,0.730263,0.732005,0.731169,0.737232,0.73611,0.736181,0.736348,0.732076,0.740334,0.733866,0.735752,0.738329,0.740072,0.741981,0.740119,0.738305,0.736659,0.739928,0.738401,0.742936,0.73821,0.737947,0.736897,0.733222,0.730692,0.721623,0.710119,
84000,0.995952,0.997429,0.997,0.995857,0.993024,0.989333,0.983167,0.976024,0.959762,0.943286,0.91419,0.866595,0.817929,0.750024,0.69119,0.669786,0.683,0.695095,0.708929,0.71819,0.722548,0.7225,0.730262,0.731857,0.730905,0.737214,0.736238,0.735976,0.736286,0.731762,0.74031,0.734024,0.735738,0.738429,0.740119,0.741905,0.740048,0.738357,0.73669,0.739929,0.73831,0.743048,0.73831,0.738119,0.73669,0.733119,0.730786,0.7215,0.710119,
84200,0.995938,0.997411,0.997007,0.995843,0.99304,0.989335,0.983207,0.975986,0.95981,0.943254,0.914133,0.866627,0.818005,0.75,0.691116,0.669881,0.682969,0.694988,0.708789,0.718242,0.722708,0.722328,0.730309,0.731781,0.73095,0.737292,0.736413,0.7362,0.736437,0.731591,0.740285,0.733848,0.735748,0.738409,0.740024,0.741829,0.740071,0.73848,0.73658,0.740071,0.738504,0.743017,0.738361,0.738171,0.736675,0.733135,0.730784,0.721544,0.710214,
84400,0.995948,0.997393,0.997014,0.995829,0.993057,0.989336,0.983246,0.975948,0.959834,0.943175,0.914242,0.866801,0.818057,0.750284,0.691232,0.669763,0.683081,0.695095,0.70872,0.718246,0.722607,0.722299,0.730545,0.731777,0.730948,0.73718,0.73628,0.73609,0.736469,0.731351,0.740284,0.733673,0.735853,0.738436,0.74,0.741517,0.740095,0.73846,0.736445,0.739858,0.738507,0.743128,0.738223,0.738057,0.737014,0.733412,0.730782,0.72173,0.710284,
84600,0.995957,0.9974,0.997021,0.995839,0.99305,0.989291,0.983262,0.975934,0.959882,0.943121,0.914208,0.866714,0.81792,0.749953,0.691158,0.670047,0.683262,0.695106,0.708913,0.718251,0.722577,0.72234,0.730709,0.731797,0.731064,0.737021,0.736407,0.736099,0.736619,0.731513,0.740213,0.73357,0.735957,0.738511,0.740165,0.74156,0.739953,0.738345,0.736501,0.739622,0.738416,0.743073,0.738014,0.737967,0.737139,0.733499,0.730851,0.721891,0.710165,
84800,0.995943,0.997406,0.997028,0.995849,0.993066,0.989316,0.983255,0.975967,0.959906,0.943208,0.914222,0.866863,0.817972,0.749835,0.691179,0.669646,0.683231,0.695236,0.70908,0.718278,0.722665,0.722311,0.730542,0.731887,0.730896,0.736981,0.736415,0.736085,0.736486,0.731604,0.740236,0.733608,0.735802,0.738302,0.740118,0.741769,0.740142,0.738467,0.736604,0.739528,0.738349,0.743042,0.737948,0.738184,0.73717,0.733349,0.730873,0.721934,0.710212,
85000,0.995929,0.997412,0.996988,0.995859,0.993035,0.989341,0.983271,0.975976,0.959953,0.943176,0.914165,0.866918,0.817906,0.749929,0.690988,0.669812,0.683271,0.695035,0.708918,0.718235,0.722682,0.722353,0.730776,0.731835,0.731059,0.737012,0.736282,0.736047,0.736494,0.731459,0.740235,0.733671,0.735906,0.738376,0.740212,0.741812,0.739953,0.738329,0.736329,0.739459,0.738447,0.742941,0.737765,0.738188,0.737318,0.733482,0.730776,0.722,0.710188,
85200,0.995939,0.997418,0.996972,0.995869,0.993005,0.989343,0.983286,0.975915,0.95993,0.943239,0.914108,0.866995,0.817887,0.75007,0.69115,0.669671,0.683028,0.69493,0.709108,0.718357,0.722653,0.722441,0.730822,0.731901,0.731009,0.736972,0.736221,0.736197,0.736479,0.731526,0.740258,0.733732,0.735939,0.738545,0.740376,0.741761,0.73993,0.738239,0.736362,0.739413,0.738404,0.742934,0.737629,0.738239,0.737394,0.733404,0.730939,0.722066,0.710305,
85400,0.995948,0.997424,0.996979,0.995878,0.993021,0.989344,0.983302,0.975925,0.959953,0.943208,0.914122,0.867119,0.817822,0.74993,0.691054,0.669789,0.682998,0.694848,0.709063,0.718431,0.722646,0.722482,0.730726,0.731874,0.731077,0.737096,0.736323,0.7363,0.736604,0.731546,0.740164,0.733677,0.735855,0.738501,0.740445,0.741827,0.739977,0.738454,0.736487,0.739391,0.738361,0.742834,0.737564,0.73815,0.7374,0.733466,0.730843,0.722155,0.710234,
85600,0.995958,0.99743,0.996986,0.995864,0.993037,0.989346,0.983318,0.975888,0.959883,0.943248,0.914136,0.867196,0.817757,0.750117,0.691145,0.669743,0.683084,0.69472,0.709042,0.718411,0.722407,0.722336,0.730888,0.731799,0.731121,0.737033,0.736308,0.736402,0.736238,0.731449,0.740164,0.733645,0.735794,0.738645,0.74028,0.742033,0.74007,0.738621,0.736355,0.739369,0.738411,0.742921,0.737336,0.738224,0.737523,0.733645,0.730818,0.721869,0.71014,
85800,0.995944,0.997436,0.996993,0.995874,0.99303,0.989371,0.983263,0.975874,0.95986,0.943217,0.914149,0.867179,0.817809,0.75021,0.690886,0.66986,0.683077,0.694779,0.708928,0.718438,0.722541,0.722284,0.730932,0.731841,0.731212,0.736946,0.736107,0.73648,0.73641,0.731375,0.740023,0.73373,0.735944,0.738438,0.740163,0.742075,0.74,0.738695,0.736457,0.739324,0.738485,0.742984,0.737459,0.738345,0.737646,0.733683,0.730839,0.721772,0.710117,
