mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
82030,0.0612829,0.0556817,0.06634,0.0603465,0.06314,0.0384405,0.0496277,0.0374827,0.0454031,0.0564151,0.0548781,0.0623847,0.0659261,0.0680878,0.066168,0.0434016,0.015839,0.00841189,0.0111397,0.00649666,0.00572185,0.00618215,0.00617811,0.00622136,0.00762351,0.00572412,0.00565366,0.00559361,0.0055198,0.00555783,0.00548548,0.00554422,0.00548573,0.00547512,0.00546908,0.00547521,0.00547287,0.0054691,0.00546949,0.00546913,0.0054691,0.00546937,0.00546946,0.00546927,0.00546909,0.0054691,0.00546908,0.00546913,0.0054691,0.00546913,
82040,0.0567573,0.0515336,0.050669,0.0470252,0.0525794,0.058382,0.0583214,0.066097,0.0621406,0.0541094,0.0441579,0.0158982,0.0653556,0.044351,0.0448868,0.0142936,0.00824905,0.00571377,0.00651654,0.0132265,0.0361666,0.00729874,0.00626866,0.00590898,0.00734226,0.00565916,0.00567308,0.00549133,0.00558302,0.00547327,0.00551868,0.00553,0.00547126,0.00546989,0.00546985,0.00546983,0.00546964,0.00550074,0.00547016,0.00546922,0.00546914,0.00547091,0.00546917,0.00546908,0.00546917,0.00546913,0.00546911,0.00546908,0.00546909,0.00546912,
82050,0.0636713,0.0620365,0.0615022,0.0555802,0.0478449,0.0670404,0.0266873,0.0278628,0.0303882,0.039783,0.0326983,0.0461558,0.0327307,0.0451175,0.0242091,0.0321937,0.00856087,0.0119375,0.00555688,0.00689031,0.0063537,0.00567156,0.00605113,0.0089529,0.00560393,0.00562407,0.00569209,0.00555991,0.00548014,0.00547844,0.00547027,0.00547354,0.00549011,0.00549121,0.0054704,0.00546965,0.00547169,0.0054691,0.00546917,0.0054709,0.0054691,0.00546923,0.0054691,0.00546909,0.00546917,0.00546912,0.00546909,0.00546912,0.00546909,0.00546908,
82060,0.0621336,0.0665272,0.0672567,0.0488214,0.0205503,0.0603528,0.0446983,0.064442,0.0370561,0.0581667,0.0217995,0.00864117,0.0126486,0.0153765,0.064843,0.0624528,0.0538286,0.0167047,0.00697445,0.00578138,0.00556165,0.00623733,0.00559162,0.00730301,0.00557605,0.00551563,0.00549586,0.00556867,0.00550075,0.00558231,0.00547488,0.00549038,0.00547465,0.00548099,0.00547188,0.00547013,0.00546962,0.00546953,0.00546933,0.00546934,0.00546918,0.00546915,0.00546912,0.00546909,0.00546938,0.00547001,0.00546923,0.00546908,0.00546908,0.00546909,
82070,0.0596415,0.0617657,0.0667212,0.0672477,0.0609257,0.0232007,0.0376144,0.0591482,0.0641053,0.0672619,0.0365913,0.0483512,0.0612637,0.049526,0.0601722,0.0105452,0.00709185,0.00721787,0.0067373,0.00603632,0.0060306,0.00583907,0.00547304,0.00594405,0.00554098,0.0057831,0.0157477,0.00699073,0.00550668,0.00548825,0.00547977,0.00549688,0.00547688,0.00547026,0.00547215,0.00546915,0.00546981,0.0054692,0.00546928,0.00546971,0.00546959,0.00547138,0.00546919,0.00546987,0.00546923,0.0054695,0.00546922,0.00546908,0.00546908,0.00546908,
82080,0.051046,0.0331193,0.0576144,0.0545277,0.0123465,0.0564796,0.0645502,0.0564243,0.0373177,0.0663291,0.0644867,0.0403949,0.0443328,0.0361065,0.043478,0.0104343,0.0120587,0.00979468,0.00610517,0.00644292,0.00548354,0.00901907,0.0233201,0.00553177,0.00735211,0.00672379,0.00604272,0.00549513,0.00547475,0.00547656,0.00548329,0.00548539,0.00547585,0.00547115,0.00546953,0.00546954,0.00547199,0.00547237,0.0054722,0.00546975,0.00546973,0.0054691,0.00546927,0.00546911,0.00546912,0.00546918,0.0054691,0.00546911,0.00546909,0.00546909,
82090,0.0336701,0.0605036,0.0684104,0.0694063,0.0568344,0.0494775,0.0517052,0.0345878,0.0246472,0.0259154,0.0535967,0.0166432,0.0574786,0.00852728,0.00568306,0.0354166,0.0533878,0.00618987,0.0228713,0.00873987,0.00589406,0.00585156,0.00563349,0.00662193,0.00640872,0.00620348,0.00555407,0.00549652,0.00547369,0.00549574,0.0054736,0.00547117,0.00547096,0.00547414,0.00547221,0.00547083,0.00546992,0.00546968,0.00547012,0.00546923,0.00546916,0.00546911,0.00546915,0.0054692,0.00546921,0.00546912,0.0054691,0.0054691,0.0054691,0.00546908,
82100,0.0436446,0.0461204,0.0671038,0.0489794,0.0583856,0.0575986,0.055924,0.0378481,0.0437001,0.0151097,0.0625203,0.0413925,0.0492137,0.0121081,0.0203484,0.0113195,0.00619375,0.00604359,0.0115688,0.00567837,0.00694869,0.00632269,0.00589459,0.00553384,0.00558548,0.00554176,0.00555053,0.00547809,0.00546957,0.00548912,0.00547495,0.00549601,0.00547145,0.00546911,0.0054735,0.00546909,0.00546911,0.00546925,0.00546914,0.00546926,0.00547077,0.00547182,0.00546918,0.00546912,0.00546918,0.00546911,0.00546916,0.00546909,0.0054691,0.00546909,
82110,0.0687017,0.0497598,0.058081,0.0185669,0.0302305,0.0249981,0.0223281,0.0652399,0.0319602,0.0409508,0.0695183,0.0571542,0.068838,0.0128237,0.0220843,0.0064076,0.00598212,0.00983809,0.00626182,0.0254587,0.00571564,0.00624775,0.00552263,0.00590125,0.0424305,0.00553985,0.0057021,0.00553255,0.00548524,0.00549452,0.0054725,0.00547293,0.00547438,0.00547071,0.00547021,0.00546976,0.00546948,0.0435437,0.00549991,0.0054701,0.00546913,0.00546947,0.00546914,0.00546915,0.0054692,0.00546908,0.00546908,0.00546908,0.00546909,0.00546914,
82120,0.0560706,0.0680356,0.0604963,0.0682027,0.0462643,0.0635425,0.0513497,0.0683513,0.0584787,0.0406265,0.0116475,0.0069029,0.0115032,0.0137438,0.0206613,0.0376927,0.0591818,0.0544045,0.00555325,0.0372498,0.00556676,0.00571761,0.00550837,0.00587905,0.00638818,0.00656384,0.00551708,0.00553475,0.0054729,0.00548103,0.00556652,0.00549776,0.0433683,0.00547361,0.00550789,0.0054704,0.0054691,0.0054691,0.00546984,0.0054693,0.00546952,0.00546929,0.00546926,0.00546916,0.00546909,0.00546914,0.0054691,0.00546909,0.00546909,0.00546908,
82130,0.0508689,0.0636831,0.0462645,0.0669805,0.0508604,0.0592811,0.0580877,0.0490162,0.0562219,0.0227874,0.0299996,0.0640703,0.0396303,0.0310851,0.0504619,0.0113636,0.031598,0.0404745,0.0140897,0.00608211,0.00617868,0.005574,0.00568464,0.00588815,0.00553375,0.00562198,0.00552112,0.0430304,0.00549779,0.00550212,0.00549366,0.00550127,0.00548955,0.00548036,0.00547118,0.00546968,0.00547026,0.00546951,0.00547165,0.00546922,0.00546911,0.00546924,0.00547121,0.00546909,0.00546918,0.00546934,0.0054691,0.00546912,0.00546908,0.00546908,
82140,0.0227757,0.029013,0.0685904,0.0488291,0.0648638,0.0339711,0.0650431,0.0658102,0.0541348,0.0677998,0.0596632,0.0446124,0.0473417,0.0679311,0.0305554,0.0115214,0.00634656,0.00624484,0.00584285,0.0060632,0.00677073,0.00547725,0.0418252,0.0152659,0.0113444,0.00616786,0.00560101,0.00551365,0.00548056,0.00551235,0.00553769,0.005471,0.0054695,0.00547485,0.00546974,0.0054719,0.00546948,0.00547439,0.00546964,0.00547006,0.00547289,0.00546923,0.00546931,0.0054691,0.00546909,0.00546909,0.0054691,0.0054691,0.00546908,0.00546912,
82150,0.0652895,0.0479164,0.0513601,0.0648022,0.0339774,0.0241391,0.0535944,0.0619751,0.0651817,0.0640095,0.0376894,0.0239885,0.0310221,0.0635954,0.00713396,0.00581096,0.00607195,0.0281946,0.00611378,0.0190072,0.0188847,0.0120577,0.00902389,0.00923952,0.00623381,0.00558142,0.00549956,0.00549764,0.00553654,0.00551367,0.00547735,0.00547965,0.0054717,0.00547742,0.00547147,0.00547078,0.00546983,0.00546931,0.00547055,0.00547002,0.00546955,0.00546925,0.00546912,0.00546916,0.00546911,0.00546915,0.00546934,0.00546919,0.0054691,0.00546908,
82160,0.0518395,0.0649174,0.0412405,0.0410672,0.0639574,0.0493205,0.0641682,0.0466433,0.0146071,0.0658522,0.0652584,0.00563436,0.0226041,0.011644,0.00961826,0.0147895,0.062402,0.0118756,0.0114607,0.00570313,0.00804893,0.00688059,0.00645736,0.0055241,0.00559558,0.00547444,0.00548023,0.00557621,0.00558139,0.00880801,0.00548325,0.00547054,0.00547134,0.00546992,0.00546978,0.00547474,0.00547073,0.00546984,0.00547038,0.00546912,0.00546909,0.00546934,0.00546919,0.00546915,0.0054694,0.0054691,0.00546918,0.00546917,0.00546909,0.0054691,
82170,0.0515049,0.0583338,0.0618127,0.059882,0.0555053,0.0641506,0.0602126,0.0532432,0.046617,0.0137959,0.0641306,0.0234512,0.0346289,0.0486398,0.0692751,0.0644379,0.0131144,0.00595943,0.00758244,0.00703114,0.00652634,0.00551774,0.00595289,0.00550807,0.00798366,0.00550645,0.00631372,0.0055833,0.00563206,0.00548527,0.00547768,0.00547072,0.00546986,0.00547399,0.00547223,0.00547015,0.00546942,0.00546928,0.00546928,0.00547163,0.00549102,0.00546939,0.00546918,0.00546922,0.00546913,0.00546916,0.00546909,0.00546909,0.00546913,0.00546922,
82180,0.0577948,0.0442144,0.0299839,0.0511342,0.0664667,0.0331027,0.0219936,0.0542478,0.0585944,0.0543405,0.0225506,0.0658438,0.0201162,0.0676251,0.0165622,0.00696078,0.0144315,0.00572144,0.00701955,0.00790015,0.00550449,0.0078514,0.00574,0.00608453,0.00551049,0.00553989,0.00554647,0.00550463,0.00547878,0.00548159,0.00546981,0.00547601,0.00546982,0.00547138,0.00547195,0.00548187,0.00550036,0.0055239,0.0054697,0.00547003,0.00546959,0.00546994,0.00546911,0.00546931,0.00546925,0.0054691,0.00546915,0.00546911,0.00546916,0.00546909,
82190,0.0605243,0.0581239,0.0555284,0.0694128,0.0440192,0.0484431,0.0637657,0.0509955,0.0649946,0.0115734,0.0206926,0.066493,0.0371505,0.00606807,0.0102787,0.010715,0.019588,0.0154918,0.00802789,0.00569519,0.00600898,0.00564941,0.00559807,0.00562023,0.00552354,0.0054935,0.00549082,0.00547243,0.00548597,0.00548413,0.00547734,0.00548682,0.0055572,0.00549967,0.00551026,0.00547294,0.00547025,0.00547014,0.00546919,0.00546916,0.00546924,0.00546987,0.00547274,0.00546929,0.00546923,0.00546912,0.0054691,0.00546911,0.00546908,0.00546908,
82200,0.0542707,0.0501199,0.0589245,0.0662807,0.0499392,0.0675181,0.0608911,0.0433083,0.0182784,0.0691198,0.0613226,0.0186604,0.0640069,0.0255386,0.0473002,0.00752888,0.0065806,0.00944469,0.00837952,0.0117468,0.00637245,0.00647373,0.0058559,0.0061825,0.0055522,0.0055033,0.00553356,0.0055876,0.00569074,0.00547051,0.00547478,0.00549955,0.00550053,0.00546954,0.00547071,0.00546915,0.00548018,0.00546921,0.00547211,0.00547193,0.00547009,0.00546908,0.00546922,0.00546929,0.00546909,0.0054692,0.00546915,0.00546913,0.00546909,0.00546909,
82210,0.0640192,0.0538689,0.0692375,0.0668635,0.0398699,0.0589094,0.0614977,0.0630622,0.0202984,0.0426858,0.0662829,0.0637116,0.039088,0.0418989,0.013256,0.00927524,0.00602247,0.00641801,0.0055982,0.00582437,0.00626823,0.00658098,0.00688475,0.00574379,0.00602751,0.0224617,0.00561025,0.00553717,0.00553908,0.00552531,0.0054699,0.00547059,0.00547446,0.00547051,0.00547413,0.00546982,0.00547036,0.0054694,0.00546962,0.00546971,0.00546967,0.00547891,0.00546933,0.00546925,0.00546915,0.00546915,0.00546908,0.00546912,0.00546908,0.00546911,
82220,0.0560369,0.0490886,0.0472864,0.050654,0.0508741,0.0562305,0.0488796,0.0618387,0.0607482,0.0631582,0.0681641,0.0186054,0.00892537,0.0656605,0.0611311,0.0200553,0.0102145,0.0066569,0.026636,0.00658962,0.0222697,0.00750184,0.00717127,0.0059013,0.00551736,0.0055867,0.00547393,0.00547099,0.00548416,0.00547582,0.00573114,0.00549386,0.00547671,0.00546945,0.00546935,0.00546982,0.00547436,0.00552651,0.00547038,0.00546917,0.00546975,0.00546918,0.00546914,0.00546925,0.00546914,0.0054691,0.00546911,0.00546909,0.00546909,0.00546911,
82230,0.0579163,0.0643022,0.041758,0.0612522,0.0130207,0.0482476,0.0509141,0.0628049,0.00715359,0.0650543,0.0230903,0.00897956,0.0407579,0.0323087,0.0461449,0.0348368,0.0103228,0.00638406,0.0058354,0.00660092,0.00581961,0.00626119,0.00611012,0.005481,0.00559384,0.00565792,0.00573538,0.00564306,0.00547303,0.00547363,0.00547145,0.00547778,0.00549607,0.00561791,0.00547189,0.00547251,0.00547099,0.00546944,0.00546971,0.00547117,0.00546964,0.00546986,0.00546911,0.00546915,0.00546913,0.00546912,0.00546911,0.00546909,0.0054691,0.00546908,
82240,0.0596045,0.0571736,0.0268826,0.0503283,0.0600942,0.0432135,0.057454,0.051047,0.0207157,0.0516755,0.0309593,0.0191756,0.0463748,0.0419907,0.0102866,0.0316993,0.0060044,0.00782137,0.00769588,0.00614838,0.0089899,0.00746454,0.00558877,0.00551575,0.00557165,0.00548219,0.00553113,0.00549742,0.00548672,0.00547404,0.00548128,0.00548303,0.00593805,0.0054751,0.00547359,0.00547087,0.00547012,0.00547088,0.00546928,0.0054694,0.00546935,0.00546914,0.00546912,0.00546981,0.00546919,0.00546909,0.00546915,0.00546909,0.00546909,0.00546909,
82250,0.0538891,0.0125351,0.0591391,0.0478401,0.0115046,0.0539723,0.00765819,0.0268744,0.0583295,0.0612579,0.0516589,0.0509207,0.0179552,0.0222658,0.0211585,0.0100637,0.00928065,0.052243,0.0618132,0.0119496,0.00621795,0.005485,0.00596807,0.00546998,0.00564321,0.00551283,0.00547745,0.00577492,0.00871742,0.0057883,0.00547192,0.00547678,0.00547315,0.00548099,0.00547524,0.00547324,0.00547066,0.00546956,0.00546954,0.00547165,0.00546911,0.00546916,0.00546913,0.00546909,0.00546909,0.00546911,0.00546926,0.0054691,0.0054691,0.0054691,
82260,0.0598679,0.062875,0.0538479,0.048869,0.0553325,0.0608915,0.0203304,0.0659735,0.0261817,0.0655211,0.0603877,0.0183454,0.0540248,0.0399745,0.0328234,0.0172641,0.0094615,0.00639241,0.00610339,0.00705844,0.0119374,0.0101261,0.00559562,0.00587836,0.00598382,0.00551294,0.00560695,0.00548609,0.0054742,0.00551113,0.00549484,0.00546968,0.00547355,0.00548773,0.00547221,0.00547209,0.00547105,0.00546983,0.00546911,0.00546917,0.00546913,0.00546922,0.00546959,0.00546951,0.00546912,0.0054691,0.00546912,0.00546916,0.00546909,0.00546909,
82270,0.0463595,0.0662133,0.0548842,0.0671815,0.0376642,0.0627988,0.0676468,0.0380076,0.0445331,0.059883,0.0601114,0.0602748,0.0388301,0.0113586,0.0279952,0.0083767,0.0102487,0.010939,0.0648775,0.00596623,0.0174816,0.0122701,0.00608136,0.0057411,0.00547085,0.00550817,0.00548092,0.00556804,0.0055062,0.00550488,0.00548031,0.00548366,0.00547316,0.00548309,0.00547064,0.00547008,0.00546955,0.00546956,0.00547096,0.00546968,0.0054692,0.00546914,0.00546919,0.00546914,0.00547539,0.00546914,0.00546909,0.00546909,0.00546911,0.00546908,
82280,0.0663648,0.0593831,0.0516237,0.0162095,0.0526498,0.0372239,0.0299139,0.0617902,0.0518967,0.0420842,0.052801,0.0633191,0.0577907,0.0621833,0.0390336,0.0164062,0.00728383,0.015851,0.0148666,0.010355,0.00773334,0.00649041,0.00579188,0.0055049,0.00576165,0.00553745,0.00549819,0.00549061,0.0054705,0.00547398,0.00555169,0.00548636,0.00548538,0.0054693,0.00546922,0.00546956,0.00546963,0.00546914,0.00546955,0.00547383,0.00546925,0.00547221,0.00547248,0.0054698,0.00546911,0.00546908,0.00546911,0.00546914,0.00546908,0.00546909,
82290,0.0378869,0.0110354,0.0409769,0.0582786,0.060953,0.0661537,0.019508,0.0445259,0.0693435,0.0208536,0.0625401,0.0674308,0.0532918,0.0352345,0.0179693,0.00658315,0.0152168,0.0109327,0.0157603,0.0101216,0.00615149,0.00609881,0.00555504,0.00559152,0.00554871,0.00553224,0.00553661,0.0054878,0.00562316,0.00548836,0.00547339,0.0054696,0.00546909,0.00547272,0.0054716,0.00548088,0.00548484,0.00547223,0.00547212,0.00546969,0.00547022,0.00546918,0.00546908,0.00546909,0.00546929,0.0054691,0.00546909,0.00546912,0.00546911,0.00546908,
82300,0.0619613,0.0641366,0.041323,0.0529422,0.0675976,0.0583046,0.0590249,0.0211017,0.0478817,0.0413628,0.0556318,0.0332266,0.0396887,0.0649349,0.0614515,0.0424314,0.0104749,0.00963138,0.0117791,0.00598557,0.00614384,0.00618236,0.00590256,0.00565345,0.00606568,0.00574997,0.00568179,0.00551651,0.0055166,0.00548428,0.00548187,0.0054899,0.00547435,0.00546973,0.0054731,0.00547319,0.00546983,0.0054702,0.00546922,0.00546929,0.00546918,0.00546908,0.00546909,0.00546915,0.00546952,0.00546911,0.0054691,0.0054691,0.0054691,0.00546909,
82310,0.0115953,0.0560028,0.0411145,0.0156695,0.0427064,0.0465681,0.0495222,0.0127897,0.0330123,0.0108874,0.0512197,0.0441882,0.0503066,0.020888,0.0198522,0.00563125,0.0166048,0.00904014,0.0200403,0.00629217,0.00577957,0.00560936,0.00550409,0.00573222,0.00560101,0.00599386,0.0055668,0.00553709,0.00548188,0.00549289,0.00547428,0.00546989,0.00548147,0.00546943,0.00546967,0.00546908,0.00547496,0.00546977,0.00546949,0.00549243,0.00546949,0.00546953,0.00546928,0.00546909,0.0054691,0.00546911,0.00546921,0.00546911,0.00546911,0.00546908,
82320,0.0613798,0.0633186,0.0612211,0.0623539,0.0295654,0.0672886,0.0120774,0.0103876,0.0582709,0.0291223,0.0572294,0.0166256,0.048028,0.0405116,0.026181,0.00667065,0.0163825,0.00644899,0.0055821,0.00751004,0.00609084,0.0059106,0.0177719,0.00605817,0.00549652,0.00573616,0.0055021,0.00547548,0.00547689,0.00551527,0.00546936,0.0054832,0.0054763,0.00547198,0.00548217,0.00551161,0.00547048,0.0054707,0.00547024,0.00546954,0.00547037,0.00546918,0.00546909,0.00546924,0.00546914,0.00546909,0.0054691,0.00546909,0.00546909,0.0054691,
82330,0.0613838,0.0587114,0.065882,0.0626138,0.048095,0.0689896,0.0651171,0.0305824,0.00569325,0.0654972,0.0670233,0.0110588,0.0575051,0.0098877,0.0111404,0.027928,0.0103934,0.0149801,0.0122291,0.00980433,0.00672657,0.00602562,0.00549375,0.00556435,0.00559892,0.00550255,0.00551265,0.00547895,0.00554495,0.00549085,0.0055112,0.0055666,0.00547047,0.0054719,0.00546984,0.00547019,0.0054696,0.00547303,0.00547124,0.00546934,0.00546973,0.00546949,0.00546925,0.00546917,0.00546926,0.0054691,0.00546909,0.00546909,0.00546909,0.0054691,
82340,0.0477176,0.0658998,0.0527989,0.0470689,0.0117422,0.0659105,0.0364473,0.0669464,0.0661663,0.0572198,0.0281266,0.0665278,0.0569957,0.00907565,0.0653667,0.00988154,0.0137064,0.00754912,0.0101681,0.0104739,0.005538,0.00559371,0.00711258,0.00600288,0.00548623,0.00552405,0.00552722,0.00550805,0.00552661,0.00547349,0.00547581,0.00547527,0.0054737,0.00547136,0.00546927,0.00546937,0.00549073,0.0055202,0.0054693,0.00546954,0.0054691,0.0054692,0.00546944,0.00546909,0.0054691,0.0054691,0.00546993,0.0054698,0.00546938,0.00546908,
82350,0.0657757,0.0645382,0.0629069,0.0471111,0.0260877,0.0350554,0.0630965,0.0472903,0.0557331,0.0655794,0.0681569,0.0669347,0.0553438,0.0118872,0.0134797,0.0134462,0.0646024,0.0080203,0.00633077,0.00609659,0.00601061,0.00671369,0.00579326,0.00557602,0.00554049,0.00563225,0.00760909,0.00547114,0.00547737,0.00547205,0.00547726,0.00548761,0.00552556,0.00552442,0.00547457,0.00546925,0.00546914,0.00547084,0.00546912,0.00547314,0.00546944,0.00546941,0.00546912,0.00546956,0.00546909,0.0054692,0.00546912,0.00546913,0.00546909,0.00546909,
82360,0.0238051,0.0167031,0.0656565,0.0352191,0.0635799,0.0669476,0.0666023,0.0531802,0.0558109,0.0640714,0.024338,0.0587761,0.0624054,0.0595681,0.065502,0.0120561,0.00846505,0.00804409,0.00663089,0.00735931,0.00602597,0.007154,0.0286296,0.00617375,0.00558989,0.0055387,0.00548155,0.00553112,0.00556065,0.00550321,0.00547982,0.00548112,0.00547034,0.0054705,0.00547246,0.00547465,0.00547615,0.00547008,0.00546977,0.00546941,0.0054697,0.00546912,0.00546909,0.00546912,0.00546909,0.00546913,0.00546908,0.00546911,0.00546924,0.00546908,
82370,0.017618,0.0626479,0.0577137,0.0489145,0.068074,0.0455383,0.0667174,0.0569259,0.0592376,0.0080976,0.017084,0.0555638,0.0394704,0.0409136,0.0552924,0.0191622,0.0106406,0.0284039,0.00696802,0.00666147,0.00807726,0.0056664,0.00557321,0.00732379,0.0056142,0.00567475,0.00549049,0.00547585,0.00546928,0.00548378,0.00547575,0.00548056,0.00551486,0.00562288,0.00553147,0.00546962,0.00546964,0.00546967,0.00546938,0.00546911,0.00546921,0.00546927,0.00546909,0.00546911,0.00546912,0.00546944,0.00546914,0.00546908,0.0054691,0.00546909,
82380,0.0575014,0.0643649,0.0632428,0.0366199,0.0508234,0.0432739,0.0554357,0.0648658,0.039757,0.00637479,0.0533793,0.0587851,0.0662349,0.0170688,0.00622582,0.0149013,0.0156592,0.0151328,0.00599263,0.00580891,0.00571007,0.00563395,0.00701718,0.00686694,0.00547101,0.00547904,0.00550201,0.00557688,0.00547108,0.00550866,0.00549045,0.00551719,0.00548812,0.00547062,0.00548556,0.00546938,0.00547045,0.00546929,0.0054698,0.00546923,0.00546957,0.00546932,0.00546954,0.0054692,0.00546911,0.0054691,0.00546923,0.0054691,0.00546909,0.00546908,
82390,0.0491329,0.0594035,0.0511097,0.0363279,0.0670288,0.0555679,0.0582989,0.048961,0.0405392,0.0538882,0.0224773,0.0337374,0.0316282,0.00569581,0.0464815,0.0539457,0.0392964,0.00628691,0.00585645,0.00589195,0.00584837,0.0056086,0.00576875,0.00546967,0.00549774,0.00574099,0.00563333,0.0118821,0.00548322,0.00547311,0.00547154,0.00547059,0.0054768,0.00547062,0.00546942,0.00546959,0.00550681,0.00559832,0.00548516,0.00547303,0.00546922,0.00546923,0.00546925,0.0054692,0.00546908,0.00546911,0.00546908,0.00546908,0.00546909,0.00546912,
82400,0.0685298,0.0646511,0.0513096,0.0461461,0.0194946,0.0487686,0.028174,0.0474096,0.0549176,0.0666184,0.0556678,0.0184709,0.0114334,0.0527127,0.0615268,0.0390485,0.00827493,0.00673117,0.0068007,0.00684244,0.0086392,0.00546943,0.0117088,0.00553412,0.00634869,0.00557063,0.00570941,0.0055645,0.00548281,0.00546975,0.00547519,0.00551529,0.00557554,0.00547767,0.00547965,0.00547079,0.00547217,0.00547083,0.00546926,0.00547039,0.00546941,0.00546919,0.00546928,0.00546908,0.00546912,0.00546913,0.0054691,0.00546909,0.00546908,0.00546908,
82410,0.0679678,0.0425621,0.0306759,0.0550423,0.0631035,0.0629085,0.0597228,0.0633827,0.0636176,0.0646964,0.0555155,0.0670748,0.0070347,0.061861,0.0180713,0.0271679,0.0384787,0.012442,0.010434,0.00678215,0.00693271,0.0056674,0.00552798,0.00555129,0.00588739,0.00550785,0.00553309,0.00562333,0.00556302,0.00644169,0.0055501,0.00548229,0.00548232,0.00547567,0.00547013,0.0054696,0.00547402,0.00547003,0.00546925,0.00547031,0.00546972,0.0054691,0.00546937,0.00546908,0.00546908,0.00546909,0.00546909,0.00546917,0.00546909,0.0054691,
82420,0.0441077,0.0377649,0.0494967,0.0510955,0.0574016,0.0394299,0.0342728,0.051266,0.056723,0.0589352,0.0606156,0.0339072,0.044566,0.0475971,0.00798095,0.00653204,0.00927922,0.0172803,0.00811412,0.00557212,0.00564403,0.0057234,0.00548104,0.0063824,0.00645397,0.00676379,0.00664672,0.0057701,0.00553972,0.00550118,0.00550888,0.00547693,0.00549504,0.00547325,0.00547189,0.00547032,0.00547166,0.00546987,0.00547007,0.00546919,0.0054697,0.00546938,0.00546913,0.00546933,0.00546924,0.00546908,0.00546908,0.00546909,0.00546908,0.00546909,
82430,0.0683093,0.0573444,0.0631428,0.063657,0.0630214,0.0562995,0.0554204,0.0595305,0.0693326,0.0639071,0.0495149,0.0606942,0.0622836,0.0201363,0.0086549,0.00593017,0.0146421,0.0152541,0.0059739,0.00934173,0.00648698,0.00613653,0.00610202,0.00561823,0.00576039,0.00592568,0.00554194,0.00552609,0.00547182,0.00548368,0.00548862,0.00547547,0.00546951,0.00546941,0.00547163,0.00547233,0.00549254,0.0054693,0.005471,0.00546912,0.00546929,0.00546914,0.00546919,0.0054691,0.00546912,0.00546909,0.00546912,0.0054692,0.0054694,0.00546909,
82440,0.063449,0.0609276,0.0658042,0.0609257,0.0666611,0.0362841,0.0598384,0.0660361,0.0610473,0.0122947,0.033134,0.0607982,0.0086549,0.0102045,0.0109608,0.00617258,0.00606612,0.00634856,0.00618016,0.00641994,0.00557174,0.0546835,0.0655236,0.0400343,0.00567908,0.00561256,0.00551298,0.00551002,0.0055727,0.00548486,0.00547111,0.00549007,0.00551453,0.00548635,0.00547343,0.00547062,0.00546946,0.0054691,0.00546994,0.00546918,0.00546912,0.00546993,0.00546927,0.00546919,0.0054692,0.00546926,0.00546927,0.00546909,0.00546909,0.00546909,
82450,0.0256281,0.0228925,0.0677853,0.0578,0.0625528,0.0520965,0.0520507,0.0450731,0.0651891,0.00875835,0.0356526,0.0185557,0.0550502,0.0223941,0.00595368,0.054296,0.00648589,0.0643987,0.00599221,0.0517226,0.00638127,0.0355452,0.0114987,0.00557806,0.00555187,0.00550683,0.00555368,0.00585473,0.00551439,0.00550159,0.00547807,0.00547215,0.00547051,0.00548185,0.00547867,0.00546935,0.00546931,0.00546948,0.0054691,0.00546953,0.00546936,0.00546922,0.00547328,0.00546938,0.0054695,0.00546914,0.00546909,0.00546908,0.00546908,0.00546909,
82460,0.060995,0.0542188,0.0638709,0.0355854,0.0626544,0.0542153,0.0688997,0.0181405,0.0682792,0.0531443,0.0444631,0.0601249,0.0659736,0.0363722,0.0490388,0.0293833,0.018948,0.0178046,0.0110575,0.00617211,0.00633998,0.00554139,0.0064109,0.00604365,0.00617648,0.00548372,0.00548695,0.00549104,0.0054711,0.00546949,0.00547556,0.00546952,0.00547088,0.00546941,0.00546927,0.0054693,0.00547008,0.00547275,0.00549461,0.00553862,0.00547223,0.00546913,0.00546928,0.00546927,0.0054691,0.00546908,0.00546912,0.00546912,0.00546909,0.00546908,
82470,0.025008,0.0589458,0.0460353,0.0360015,0.0372213,0.0405766,0.0513411,0.0603434,0.0244468,0.0656266,0.0587887,0.0108748,0.0545784,0.053779,0.015963,0.019528,0.0134655,0.00634256,0.0304196,0.0107254,0.00619542,0.005793,0.00592103,0.00631014,0.0057357,0.00547244,0.00547824,0.00557948,0.00550611,0.00549733,0.00547119,0.00547202,0.00547045,0.00548952,0.00553673,0.00546921,0.00551112,0.00547617,0.00547171,0.00546956,0.00546917,0.00546928,0.00546912,0.00546924,0.00546914,0.00546926,0.0054691,0.00546914,0.0054691,0.00546909,
