mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
58640,0.944308,0.59836,0.372299,0.00984622,0.482555,0.93047,0.746372,0.602047,0.446655,0.664618,0.0406924,0.164671,0.024677,0.275449,0.572682,0.322473,0.102476,0.168145,0.147364,0.0731628,0.564207,0.197735,0.459204,0.188883,0.159607,0.780415,0.20562,0.485359,0.0338271,0.401557,0.0379469,0.361923,0.0188532,0.489827,0.0285178,0.403077,0.693772,0.665718,0.0378873,0.104711,0.0908205,0.0635323,0.0886433,0.0570978,0.0893941,0.0472047,0.133883,0.030719,0.0781129,0.052541,0.095495,0.0497811,0.0977695,0.0507323,0.0863938,0.0516627,0.0791498,0.0531389,0.0868749,0.0467768,0.0799154,0.0534114,0.0869884,0.0478089,0.0836727,0.051085,0.0854482,0.0501501,0.088192,0.0492763,0.0883467,0.0497086,0.0880043,0.0499302,0.0877501,0.0501216,0.0863818,0.0506957,0.0875557,0.0499302,0.0865014,0.0506759,0.0880132,0.0502408,0.0875764,0.0503935,0.0870213,0.0505483,0.0874017,0.0502367,0.0871742,0.0503669,0.0870946,0.0503696,0.0901159,0.0491347,0.0873705,0.050411,0.0872608,0.0503419,
58650,0.23719,0.00572715,0.944698,0.352908,0.187573,0.674214,0.322513,0.792227,0.733985,0.480428,0.797282,0.994989,0.558748,0.416241,0.903806,0.489022,0.804884,0.421105,0.760155,0.736522,0.309143,0.598156,0.619573,0.838002,0.0303468,0.305925,0.288418,0.193339,0.335658,0.767452,0.00272588,0.506633,0.0285178,0.366027,0.0421092,0.147931,0.415763,0.00984622,0.0789216,0.0654537,0.0867325,0.0461205,0.113048,0.0442852,0.0851529,0.0501847,0.0780749,0.0609222,0.0785751,0.049847,0.0797295,0.0503085,0.0912068,0.0407393,0.0585777,0.0923281,0.0975843,0.0481837,0.0810871,0.0549468,0.0838153,0.0532196,0.0867016,0.0512082,0.0893233,0.0502034,0.0851216,0.0512569,0.0895323,0.0500009,0.08793,0.0495168,0.0880768,0.0495673,0.0877108,0.0498541,0.0885804,0.0505846,0.0872291,0.0503888,0.0867161,0.0507137,0.0875461,0.0502084,0.0894141,0.0492212,0.087131,0.0505618,0.0867205,0.05074,0.0874086,0.0501873,0.0866905,0.0506291,0.0873078,0.0502308,0.0873778,0.0502539,0.0872799,0.0502937,
58660,0.284493,0.108571,0.908777,0.620534,0.722203,0.913674,0.857689,0.443838,0.978915,0.405488,0.135122,0.451709,0.154406,0.871038,0.288817,0.750572,0.326648,0.232783,0.69671,0.0106868,0.774168,0.0362553,0.20612,0.248735,0.183757,0.477977,0.935039,0.0274109,0.282536,0.508634,0.222008,0.0294677,0.181273,0.701961,0.0859092,0.0786707,0.0636699,0.0532463,0.116334,0.0340533,0.11617,0.0604589,0.101953,0.0403602,0.0415503,0.0925152,0.0192172,0.136737,0.138539,0.0328908,0.116898,0.0347561,0.0712749,0.0528075,0.0893233,0.0475548,0.0834191,0.0501523,0.0852463,0.0508393,0.0838794,0.051104,0.0927673,0.0487961,0.0883218,0.049474,0.0911307,0.0485851,0.0952182,0.0470178,0.0944661,0.0452972,0.0880885,0.0500613,0.0890341,0.0494769,0.0858774,0.0505006,0.0887166,0.049743,0.0866291,0.0504265,0.0866905,0.0506447,0.0869815,0.0504055,0.086909,0.0504266,0.087424,0.0502907,0.087406,0.0502706,0.0871994,0.0503897,0.0870313,0.0503987,0.0875955,0.0502154,0.087378,0.0502884,
58670,0.904343,0.530474,0.270109,0.851465,0.853054,0.956104,0.23468,0.429016,0.620545,0.418624,0.663384,0.0522405,0.88167,0.496981,0.743704,0.198628,0.135122,0.0616851,0.766978,0.66874,0.950007,0.0869824,0.0963822,0.166195,0.0274968,0.353714,0.656829,0.101304,0.687539,0.380044,0.455431,0.349719,0.0827065,0.0174629,0.0755946,0.09657,0.0419863,0.119726,0.0829623,0.0586212,0.134724,0.027647,0.122855,0.0334366,0.17887,0.0265539,0.125748,0.0340829,0.0855421,0.049328,0.0744029,0.0559263,0.0987328,0.0472787,0.0809944,0.0520099,0.0860979,0.0539604,0.0904903,0.0511118,0.0950335,0.0476953,0.0782712,0.0533016,0.0795823,0.0580961,0.151834,0.0230538,0.0921872,0.0490249,0.0863995,0.0501675,0.0877373,0.050037,0.0883218,0.0496178,0.0901358,0.049743,0.0879161,0.0500967,0.0872152,0.0504118,0.0873916,0.0501936,0.0868386,0.0504798,0.0874179,0.0500979,0.0866964,0.0505655,0.0885653,0.0497433,0.0873115,0.0502516,0.0870429,0.0505211,0.0871674,0.0503904,0.0874234,0.050286,
58680,0.5019,0.348226,0.327198,0.619082,0.19888,0.719422,0.0504297,0.830363,0.398853,0.115067,0.643865,0.418249,0.259101,0.116748,0.941662,0.801193,0.769165,0.274463,0.223221,0.253186,0.0604476,0.32798,0.955212,0.347317,0.707027,0.608792,0.307883,0.371267,0.124872,0.0389146,0.109934,0.0434016,0.143482,0.0254522,0.151037,0.050158,0.0447247,0.0752081,0.165369,0.0276304,0.211967,0.0418286,0.109747,0.05105,0.107292,0.0969147,0.0813829,0.0545774,0.0954611,0.0481434,0.0808943,0.0576567,0.0851123,0.0550084,0.0792937,0.0551099,0.137681,0.0268539,0.0806505,0.0539604,0.0870541,0.0522387,0.0907594,0.0478639,0.0885483,0.0497214,0.0891953,0.049548,0.0899142,0.0496087,0.0813051,0.0531886,0.0909509,0.0475043,0.0894659,0.0493124,0.0863279,0.0504109,0.0865002,0.0506628,0.088125,0.049767,0.0871874,0.0505072,0.0860391,0.0508203,0.0871238,0.0504022,0.0878039,0.0500597,0.0870935,0.0504156,0.0870827,0.0503838,0.0871629,0.0502922,0.0872521,0.0502432,0.087256,0.0503169,
58690,0.427068,0.708878,0.530734,0.00899931,0.289081,0.937121,0.54458,0.485831,0.377256,0.754861,0.927574,0.0970506,0.135399,0.281952,0.487054,0.497752,0.874422,0.780753,0.0598756,0.249929,0.932637,0.150622,0.148331,0.373729,0.283201,0.945133,0.639646,0.415617,0.126311,0.0437687,0.126342,0.0150105,0.211447,0.336811,0.0659219,0.153122,0.0465773,0.0682911,0.212468,0.0352062,0.205627,0.0601524,0.173091,0.0296041,0.112038,0.0542275,0.135654,0.0332078,0.078871,0.0546271,0.079722,0.0500487,0.0913755,0.0473591,0.0761215,0.0539604,0.104065,0.0448779,0.096456,0.050465,0.0846233,0.0525141,0.0836912,0.0523069,0.086402,0.0510697,0.0906306,0.0480237,0.0812531,0.0528081,0.0901805,0.0502657,0.0885925,0.0503653,0.0874863,0.0500841,0.0867806,0.0506199,0.0867448,0.0506819,0.0889976,0.0491394,0.0870302,0.0503561,0.0875523,0.0504039,0.0876315,0.0502338,0.086931,0.050388,0.0869034,0.0505926,0.0871109,0.0505072,0.0872015,0.0503621,0.0873549,0.0502045,0.0872686,0.0503219,
58700,0.132523,0.0643194,0.0916454,0.585048,0.698312,0.636695,0.935253,0.616021,0.755149,0.895538,0.0229937,0.379164,0.265084,0.740519,0.673142,0.780999,0.622459,0.660998,0.469298,0.118945,0.171226,0.0150105,0.0851266,0.0212653,0.106063,0.937121,0.69701,0.305811,0.0117243,0.616339,0.0943613,0.106237,0.148163,0.0584687,0.167667,0.0351155,0.957292,0.0106023,0.133699,0.0370661,0.0652755,0.0753018,0.108838,0.0258517,0.114877,0.0421226,0.121887,0.0334117,0.179894,0.0290976,0.0986639,0.0494112,0.0836912,0.0492577,0.0907043,0.0499623,0.094318,0.0467609,0.0837436,0.0525776,0.0860063,0.0513543,0.0872305,0.0512982,0.0916468,0.048688,0.0793252,0.0539604,0.0797085,0.0521377,0.0883994,0.0490105,0.0869078,0.0504302,0.0859339,0.0507797,0.0879881,0.050452,0.0875296,0.0499773,0.0870683,0.0505662,0.0875127,0.0502036,0.0871424,0.0504085,0.0871844,0.0502933,0.0877242,0.0503241,0.0872452,0.0508921,0.0871274,0.050301,0.0872997,0.0503103,0.0873367,0.0502861,0.087191,0.050308,
58710,0.098016,0.288468,0.997138,0.220049,0.610909,0.647658,0.946488,0.850693,0.955612,0.730295,0.171226,0.873508,0.818675,0.148498,0.553694,0.975573,0.408985,0.714163,0.926484,0.358428,0.580033,0.625405,0.0117243,0.0526797,0.841157,0.577643,0.959385,0.00601468,0.302551,0.0180843,0.0943613,0.0621444,0.147332,0.0632942,0.0463093,0.0837027,0.102232,0.0222446,0.174144,0.0273304,0.13134,0.030251,0.254235,0.0187588,0.0825735,0.0926771,0.118873,0.0444674,0.0847734,0.051357,0.100817,0.0487915,0.091157,0.0463993,0.0970418,0.0427061,0.0923065,0.052125,0.0820743,0.0529196,0.0951847,0.0490873,0.0835087,0.0527577,0.0954285,0.0477875,0.0859077,0.0502651,0.0875309,0.0507757,0.0882677,0.0502847,0.086176,0.0513762,0.0898854,0.0493545,0.0866032,0.0506576,0.0872503,0.0502845,0.0866204,0.0508531,0.0896597,0.049158,0.0869867,0.0505819,0.0884243,0.0504192,0.0873815,0.0503354,0.087264,0.0502678,0.0874057,0.0503504,0.0872323,0.0503701,0.0875127,0.0503437,0.0877513,0.0501458,
58720,0.0827197,0.54116,0.784706,0.42245,0.929514,0.811277,0.610973,0.781845,0.837146,0.451742,0.62237,0.459287,0.822824,0.648076,0.512021,0.814268,0.660537,0.45391,0.921846,0.184091,0.765285,0.421586,0.236507,0.28355,0.619111,0.423789,0.411425,0.83821,0.0321877,0.3285,0.110526,0.115335,0.23136,0.025885,0.0503674,0.0658447,0.222441,0.011777,0.0987645,0.0246035,0.0874315,0.047008,0.0836299,0.0475366,0.105923,0.041921,0.0886058,0.0575234,0.0948615,0.0319486,0.121966,0.0349089,0.0815638,0.0436394,0.0866932,0.0524628,0.0846841,0.0510077,0.0898167,0.0485025,0.0863733,0.0531186,0.0886208,0.0493971,0.0966423,0.0466061,0.0901529,0.052125,0.0895175,0.0488779,0.0831268,0.0522061,0.0886001,0.0499557,0.0864296,0.0507687,0.0865054,0.0510867,0.0880503,0.050062,0.0879008,0.0505556,0.0883848,0.0496919,0.0871314,0.0503537,0.0875719,0.0501961,0.0876868,0.0500943,0.0873278,0.0501955,0.0872356,0.0503347,0.0874582,0.0502101,0.0872323,0.0503364,0.0874161,0.0503099,
58730,0.870089,0.242488,0.23173,0.00631729,0.933581,0.958713,0.0567896,0.52344,0.975854,0.697417,0.711172,0.424008,0.502533,0.737777,0.299504,0.910419,0.0634661,0.554349,0.277289,0.473417,0.0771658,0.633508,0.403395,0.0674991,0.0776031,0.304926,0.342469,0.0461994,0.156189,0.0654105,0.17012,0.124881,0.655317,0.43663,0.730867,0.863263,0.933928,0.911406,0.114073,0.0366359,0.100786,0.0461543,0.0707298,0.0493515,0.134537,0.0412564,0.119312,0.041921,0.0864308,0.0492219,0.0903511,0.0496771,0.0916848,0.0543356,0.0833774,0.0524836,0.0857981,0.0493366,0.0871638,0.0517519,0.0836742,0.0519162,0.0880134,0.0503596,0.0868576,0.0522986,0.0843254,0.0521786,0.0933049,0.0475847,0.0855182,0.0523642,0.0886944,0.0504969,0.0895534,0.049981,0.0871123,0.050351,0.0876686,0.0501006,0.087206,0.0500947,0.0880506,0.0500739,0.0866822,0.0508864,0.0879527,0.0500461,0.0875694,0.0502699,0.0873278,0.050307,0.0875072,0.0502101,0.0872386,0.050313,0.0873433,0.0503187,0.087244,0.0503248,
58740,0.332115,0.976516,0.366208,0.315746,0.722831,0.996653,0.261849,0.450265,0.318645,0.445977,0.352295,0.907075,0.975854,0.942039,0.329678,0.940568,0.477282,0.778922,0.181264,0.998283,0.0567896,0.357786,0.12593,0.998829,0.549316,0.937172,0.913104,0.769398,0.200423,0.0157585,0.126684,0.68492,0.354666,0.0311225,0.0970132,0.0331875,0.0869114,0.042477,0.128431,0.0341201,0.105747,0.040831,0.101129,0.0415096,0.099891,0.0489801,0.134889,0.0396615,0.0796142,0.0554129,0.0862358,0.0476568,0.0974359,0.0500906,0.0939343,0.0508007,0.0969692,0.0471941,0.0840285,0.0513826,0.0836494,0.0520928,0.232659,0.0530103,0.0922137,0.0488075,0.0821861,0.0525507,0.0890352,0.0496553,0.0884502,0.0489502,0.0859465,0.051264,0.0856728,0.0507013,0.0884677,0.0495039,0.0885636,0.0498924,0.0871186,0.0503351,0.0875189,0.050332,0.0875654,0.0502257,0.0877153,0.0502292,0.0869384,0.0503837,0.0874952,0.0503362,0.0875072,0.050165,0.087709,0.0500666,0.0872666,0.0503041,0.0873378,0.0503131,
58750,0.0729739,0.228396,0.616285,0.225262,0.203348,0.92612,0.537538,0.639442,0.576119,0.675925,0.27105,0.874805,0.517143,0.33893,0.167465,0.799224,0.240536,0.186034,0.00494645,0.971841,0.337271,0.203461,0.948741,0.0402823,0.458895,0.446943,0.291438,0.829923,0.299763,0.0622877,0.288545,0.0166282,0.124762,0.0230482,0.178251,0.0824428,0.111373,0.0590039,0.114026,0.0551446,0.109871,0.0548139,0.181608,0.0260725,0.183461,0.0531339,0.0869257,0.0470363,0.101614,0.0547685,0.11434,0.0351597,0.227006,0.0457504,0.0761779,0.0595902,0.085909,0.0507182,0.0922137,0.0498101,0.0871025,0.0493735,0.0827871,0.0509077,0.0969692,0.0457561,0.0811234,0.0497168,0.0857846,0.0506567,0.0867473,0.051176,0.0862063,0.0506007,0.0862328,0.0510098,0.0869493,0.0506179,0.0867933,0.0504606,0.0872756,0.0505103,0.0879077,0.0502456,0.0877853,0.0500814,0.0885539,0.0497794,0.086098,0.0507725,0.0869588,0.050615,0.0864945,0.0506056,0.0874398,0.0502117,0.0873909,0.0503131,0.0874297,0.0502663,
58760,0.767205,0.5936,0.159734,0.894939,0.256572,0.631878,0.715807,0.135843,0.314612,0.393323,0.971406,0.703712,0.772421,0.837374,0.140371,0.171837,0.201283,0.829923,0.471725,0.225262,0.154901,0.230423,0.367783,0.200692,0.133993,0.784408,0.0729739,0.144033,0.427548,0.00657479,0.507454,0.00972929,0.137452,0.0517838,0.0974029,0.111864,0.0677306,0.100393,0.109871,0.0595784,0.116524,0.0333894,0.184869,0.0481009,0.119662,0.0343767,0.0892625,0.043848,0.0877334,0.0546698,0.0673421,0.0606724,0.119144,0.051312,0.110225,0.0386049,0.085909,0.0514498,0.0840138,0.0517643,0.0882439,0.0501536,0.0830678,0.0515067,0.0855488,0.0519481,0.086265,0.0514787,0.0873748,0.0504426,0.091195,0.0491873,0.0867058,0.0501826,0.0869164,0.0506019,0.0878754,0.0502839,0.0941767,0.0469435,0.0873961,0.0504164,0.0881971,0.049934,0.0863256,0.0508851,0.087179,0.0504309,0.0867938,0.0506182,0.0871015,0.0503044,0.0871274,0.050466,0.0873257,0.050314,0.0873758,0.0502513,0.0874398,0.0502473,
58770,0.844011,0.866886,0.330448,0.36616,0.477104,0.789637,0.0947669,0.718533,0.276113,0.0959755,0.152167,0.889964,0.656998,0.595596,0.809133,0.368085,0.262595,0.0297402,0.510242,0.126166,0.185272,0.00972929,0.726977,0.549844,0.0134443,0.531144,0.0677306,0.0327583,0.0671297,0.0643193,0.215872,0.0333894,0.0791465,0.0907755,0.154766,0.0864961,0.223056,0.0357441,0.144175,0.0546698,0.0673421,0.0585996,0.0936974,0.0468542,0.104708,0.0376571,0.427897,0.00213647,0.196174,0.889601,0.100983,0.0412651,0.124878,0.0362324,0.0835884,0.0560854,0.0883449,0.0506925,0.0899985,0.0492743,0.0877921,0.0504335,0.0923498,0.0488553,0.0857136,0.0518339,0.0872119,0.049761,0.0900455,0.0475818,0.0875935,0.0496376,0.0876312,0.049934,0.0869918,0.0507982,0.087818,0.0499939,0.0875827,0.0504022,0.0876891,0.0502712,0.0877305,0.050466,0.0874491,0.0505187,0.0874131,0.0502479,0.0872092,0.0501636,0.0871753,0.0503319,0.0872079,0.0504282,0.0873938,0.0502637,0.0870403,0.0504684,0.0870729,0.0504345,
58780,0.669427,0.288413,0.242889,0.764045,0.479011,0.998487,0.488458,0.351967,0.0306965,0.202883,0.781107,0.375684,0.971342,0.392443,0.124606,0.591948,0.388581,0.168603,0.154617,0.208897,0.87882,0.0665301,0.455563,0.100566,0.582747,0.00341406,0.15794,0.0192852,0.0173903,0.398918,0.901419,0.925058,0.0657893,0.583104,0.242937,0.417151,0.434652,0.00213647,0.181753,0.858478,0.0951606,0.0800658,0.0229322,0.106141,0.109288,0.0479596,0.0671595,0.057849,0.116024,0.0462569,0.0624227,0.0632946,0.120684,0.0374357,0.0665814,0.0585996,0.0872592,0.050754,0.083434,0.0521786,0.093427,0.0481079,0.0884246,0.0503042,0.0879388,0.0506574,0.0850867,0.051386,0.0873782,0.0502771,0.0874398,0.0506776,0.0867996,0.0498787,0.0885194,0.0496204,0.0873148,0.0502094,0.0875592,0.0502932,0.0873822,0.0502891,0.0870915,0.0504647,0.0874988,0.0500715,0.0870266,0.0504996,0.0870377,0.0504346,0.0877153,0.0501665,0.0889982,0.0500036,0.0838714,0.0540519,0.0870871,0.0504155,0.0873471,0.0502717,
58790,0.91307,0.966783,0.971342,0.635602,0.604339,0.0510838,0.194913,0.44236,0.6848,0.516492,0.709723,0.559529,0.00319941,0.0846196,0.523447,0.146573,0.240095,0.457516,0.257543,0.604929,0.998434,0.349421,0.440257,0.674529,0.919674,0.848672,0.604944,0.561859,0.267183,0.758781,0.333076,0.553801,0.555871,0.525118,0.141371,0.415979,0.739823,0.248882,0.416983,0.00175581,0.0505806,0.0632946,0.0412667,0.0982736,0.0839109,0.04181,0.0890976,0.0518256,0.121334,0.0371131,0.0717614,0.0548839,0.105171,0.0384849,0.0744504,0.0553096,0.0810053,0.0523182,0.0850058,0.0497692,0.0827185,0.0555532,0.0914566,0.0476346,0.0857548,0.0515776,0.0862364,0.0506934,0.0862474,0.0508059,0.0866631,0.0502607,0.0875672,0.0502725,0.0864355,0.0504149,0.0906844,0.0489987,0.0880352,0.0497015,0.0875073,0.0500003,0.0888302,0.0499213,0.0825104,0.053845,0.0871394,0.0503367,0.0860913,0.0509741,0.0874824,0.0501644,0.087513,0.0503256,0.0872653,0.0503575,0.0872792,0.0503722,0.0872421,0.0503751,
58800,0.820427,0.802447,0.245635,0.884485,0.543824,0.269484,0.818389,0.545019,0.0347974,0.352572,0.43316,0.55965,0.991058,0.45186,0.389384,0.0867369,0.613108,0.233513,0.0340073,0.957074,0.505011,0.740898,0.406253,0.0636305,0.904762,0.99069,0.110619,0.973104,0.635277,0.542328,0.764059,0.210969,0.12798,0.380875,0.557512,0.288317,0.14819,0.280769,0.186454,0.0147514,0.127342,0.0238056,0.0916219,0.0451466,0.091604,0.0538367,0.059185,0.06208,0.0419627,0.0787273,0.0875493,0.0577776,0.0722861,0.0539297,0.0767291,0.05585,0.0889028,0.0514001,0.0894244,0.0507024,0.0871964,0.0499871,0.0856774,0.0519844,0.0895433,0.0499827,0.0885713,0.0488751,0.0783204,0.0520814,0.0871823,0.0507638,0.0878684,0.0492405,0.0822823,0.0535767,0.0867386,0.0503847,0.0915199,0.0481474,0.0880728,0.0501483,0.0870734,0.0503256,0.0874974,0.0501644,0.0872735,0.0502901,0.0875709,0.0502459,0.0863057,0.0509281,0.0869522,0.0505631,0.0873792,0.0503305,0.087149,0.050406,0.0871835,0.0502878,
58810,0.0260959,0.0728369,0.214171,0.432904,0.483884,0.760836,0.238458,0.452115,0.920153,0.835736,0.516574,0.723368,0.584087,0.169359,0.22667,0.596451,0.568886,0.973104,0.495637,0.224723,0.407342,0.105023,0.191486,0.391674,0.190291,0.202017,0.504895,0.164487,0.107916,0.613001,0.672074,0.250555,0.736724,0.778376,0.146808,0.22504,0.450095,0.0463765,0.0772022,0.0594581,0.118488,0.0304846,0.0609881,0.0493663,0.247009,0.0302294,0.0966554,0.0484537,0.0977566,0.053475,0.0663268,0.0611146,0.0715777,0.0523029,0.0861558,0.0486368,0.088996,0.049331,0.0806987,0.0540269,0.0773561,0.0554365,0.107441,0.0434614,0.0980152,0.0470169,0.0856052,0.0511317,0.0841269,0.0519844,0.0830138,0.0531894,0.0884243,0.0496043,0.0869509,0.0505726,0.0872479,0.0504446,0.0905479,0.0489157,0.0863057,0.0505419,0.08715,0.0502583,0.0870456,0.0505194,0.0875067,0.0501419,0.0864171,0.0507988,0.086981,0.0504401,0.0873642,0.0503258,0.0872385,0.0502567,0.0874434,0.0502349,0.0871617,0.0503643,
58820,0.901654,0.723368,0.347763,0.799164,0.738184,0.834494,0.662532,0.867627,0.362508,0.258757,0.888384,0.732153,0.898723,0.414762,0.495884,0.202017,0.151216,0.727358,0.669951,0.779081,0.216333,0.377415,0.857856,0.571849,0.88999,0.952509,0.512988,0.685146,0.660043,0.281211,0.587136,0.0684763,0.0219375,0.0604164,0.0194058,0.175189,0.15605,0.0539539,0.0969194,0.0378134,0.0792647,0.0591914,0.133737,0.0448351,0.0958318,0.0511535,0.0859289,0.0430469,0.0786766,0.0536286,0.089956,0.0543367,0.101633,0.0424654,0.0885948,0.050688,0.0715479,0.0540959,0.2923,0.0282308,0.0720775,0.0584346,0.0882777,0.0500931,0.0840636,0.0505319,0.0858747,0.0511141,0.0910524,0.0489529,0.0949956,0.0467782,0.0828575,0.0526928,0.0857073,0.0506006,0.088649,0.0499027,0.0855122,0.0509895,0.0858775,0.0508204,0.0870421,0.0505472,0.0870651,0.0503689,0.087556,0.0502723,0.0870011,0.0503147,0.0867355,0.0505407,0.0874682,0.0503081,0.0871039,0.0503805,0.0871939,0.0502893,0.0873369,0.0502407,
58830,0.602953,0.465313,0.665658,0.561578,0.513265,0.130329,0.240963,0.340519,0.927395,0.109392,0.786662,0.0540007,0.601248,0.882994,0.796179,0.463391,0.234402,0.624285,0.32347,0.347692,0.388693,0.193442,0.720243,0.732832,0.409914,0.440201,0.408026,0.918527,0.0788445,0.025936,0.709673,0.121202,0.0890296,0.0990172,0.459751,0.0163492,0.126915,0.0278146,0.300962,0.0214581,0.0862438,0.0364406,0.144424,0.0541867,0.126698,0.0425643,0.104544,0.0546201,0.275272,0.00960171,0.0901429,0.0485846,0.0944549,0.0424669,0.0859572,0.0500121,0.0843449,0.0486472,0.0859727,0.0501501,0.0969027,0.0472463,0.0786294,0.0569491,0.101916,0.0451336,0.0854118,0.0499132,0.084476,0.0520884,0.0853035,0.052186,0.0868584,0.050485,0.0874059,0.0500394,0.0874299,0.0500051,0.0863795,0.0503911,0.0861945,0.0506317,0.0862175,0.0509284,0.0871522,0.0503147,0.0874719,0.05011,0.0874126,0.0501912,0.0871271,0.0504233,0.0870716,0.0504363,0.0874672,0.0502437,0.087296,0.050333,0.0870347,0.0504152,
58840,0.305418,0.254782,0.62307,0.990972,0.371416,0.355142,0.234402,0.498995,0.368977,0.347692,0.835656,0.695451,0.630724,0.543336,0.306203,0.394257,0.498658,0.741218,0.319839,0.319962,0.541958,0.622925,0.55562,0.506153,0.482075,0.885429,0.999492,0.389725,0.714818,0.020149,0.704912,0.00581697,0.110839,0.0628973,0.0696567,0.0572416,0.0544259,0.0673106,0.186638,0.015592,0.297166,0.0122447,0.319482,0.013206,0.0711121,0.0450623,0.0812178,0.0528469,0.0898444,0.0470219,0.100809,0.0424518,0.0761676,0.0576923,0.0924288,0.0445319,0.113838,0.0440604,0.0837554,0.0610708,0.08138,0.0554337,0.0903249,0.0469144,0.0852017,0.0512127,0.085239,0.0510106,0.0875785,0.0506622,0.0876627,0.0493635,0.0882401,0.0501501,0.0875629,0.0503478,0.0852176,0.0518064,0.0869521,0.0506288,0.0874182,0.050306,0.0870606,0.0502944,0.0853035,0.0511537,0.0874786,0.050197,0.0867724,0.0506119,0.0874578,0.0502845,0.0874153,0.0502718,0.0873034,0.0503024,0.0872526,0.0502639,0.0868477,0.0504779,
58850,0.915306,0.422253,0.190162,0.587705,0.857387,0.803447,0.874646,0.741218,0.488422,0.733081,0.888358,0.606211,0.55562,0.932937,0.932165,0.415184,0.575556,0.149596,0.330281,0.924992,0.937635,0.877671,0.450967,0.0387071,0.401718,0.0202252,0.0851857,0.0619258,0.393872,0.0192255,0.179096,0.0454907,0.301415,0.00948038,0.410723,0.00451296,0.426848,0.680448,0.156546,0.169929,0.110766,0.0432168,0.118681,0.0387712,0.0680186,0.0635201,0.0749396,0.0524602,0.0641277,0.0610708,0.0719767,0.0475488,0.0899803,0.0507451,0.0821683,0.0544979,0.0877236,0.0540837,0.0849013,0.0501006,0.0997374,0.0458327,0.0858487,0.0515083,0.08138,0.0527479,0.0885416,0.0499497,0.0879744,0.0504909,0.0869669,0.0500142,0.0875935,0.0508142,0.0849881,0.0509385,0.0847239,0.0511791,0.0848382,0.0514944,0.0875932,0.0502483,0.0870058,0.0502614,0.087213,0.0503648,0.0873183,0.0502591,0.0870547,0.0504158,0.0874182,0.0502772,0.0874469,0.0502497,0.0873853,0.0503065,0.0867724,0.050579,0.0876321,0.0501277,
