mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
51000,0.995569,0.998196,0.997294,0.99502,0.992941,0.989098,0.984157,0.977098,0.961451,0.942824,0.914863,0.869373,0.819843,0.749373,0.691961,0.673059,0.68051,0.688314,0.701059,0.724392,0.720706,0.722588,0.728314,0.733725,0.734078,0.737412,0.734431,0.738157,0.735569,0.737333,0.732902,0.731176,0.736196,0.730941,0.738353,0.734588,0.734549,0.736784,0.734039,0.737333,0.737647,0.737686,0.735882,0.737882,0.730627,0.730314,0.723098,0.724118,0.708196,
51200,0.995586,0.998203,0.997266,0.995039,0.99293,0.989141,0.984141,0.977109,0.961445,0.94293,0.914844,0.86957,0.81957,0.749492,0.692031,0.673398,0.680664,0.688164,0.701172,0.724648,0.72082,0.722617,0.727891,0.733633,0.734062,0.737344,0.734219,0.738242,0.735664,0.737617,0.733047,0.731211,0.736406,0.730938,0.738359,0.734297,0.734258,0.736797,0.734258,0.737461,0.737695,0.7375,0.736094,0.737656,0.730625,0.730313,0.723125,0.724063,0.707695,
51400,0.995564,0.99821,0.997276,0.994981,0.992918,0.989144,0.984047,0.977082,0.96144,0.942918,0.914903,0.869339,0.819728,0.749805,0.691907,0.673619,0.680506,0.688405,0.701401,0.724514,0.720506,0.722724,0.728016,0.733541,0.734047,0.737276,0.734553,0.738249,0.736187,0.737782,0.73284,0.73144,0.736265,0.731128,0.738599,0.734514,0.734086,0.73716,0.734241,0.737665,0.73751,0.73751,0.735603,0.737821,0.730428,0.730428,0.723035,0.724008,0.707899,
51600,0.995581,0.998217,0.997287,0.995,0.992907,0.989186,0.98407,0.977093,0.961473,0.942946,0.91469,0.869574,0.819884,0.75,0.692248,0.673372,0.680659,0.688605,0.701357,0.724535,0.720194,0.722946,0.727558,0.733333,0.733876,0.737403,0.734419,0.738411,0.735969,0.73814,0.733062,0.731667,0.736085,0.731318,0.738682,0.73469,0.734147,0.737248,0.734031,0.736938,0.736783,0.737636,0.735581,0.737829,0.730388,0.730504,0.723256,0.724031,0.70814,
51800,0.99556,0.998224,0.997297,0.995019,0.992896,0.989228,0.983977,0.977104,0.961506,0.943012,0.914788,0.869614,0.820077,0.75027,0.692664,0.673398,0.680734,0.688378,0.700734,0.724402,0.720039,0.723166,0.727452,0.73305,0.733977,0.737568,0.734479,0.738533,0.735985,0.737876,0.733089,0.731583,0.735869,0.731274,0.738571,0.734749,0.7339,0.737181,0.734015,0.737259,0.736757,0.737568,0.735792,0.737992,0.730116,0.730502,0.723243,0.72417,0.70861,
52000,0.995577,0.998231,0.997308,0.995038,0.992808,0.989269,0.983962,0.977038,0.961577,0.943154,0.914731,0.869769,0.820269,0.75,0.693,0.673654,0.681,0.688538,0.700615,0.723577,0.72,0.723115,0.727538,0.733192,0.734,0.737192,0.734269,0.7385,0.736192,0.737846,0.733192,0.731423,0.735962,0.731346,0.738423,0.735,0.734308,0.737154,0.734154,0.737346,0.736808,0.737577,0.736077,0.737654,0.730308,0.730577,0.7235,0.724346,0.708538,
52200,0.995556,0.998238,0.99728,0.995057,0.992797,0.989272,0.983946,0.977088,0.961571,0.94318,0.914828,0.86954,0.820038,0.750268,0.692874,0.673908,0.680575,0.689004,0.70092,0.723755,0.719923,0.723295,0.727663,0.73341,0.733946,0.737088,0.734598,0.738506,0.736207,0.737854,0.733257,0.731494,0.735709,0.731149,0.737969,0.735019,0.734444,0.737433,0.734291,0.73728,0.736667,0.737854,0.7359,0.737739,0.730383,0.73069,0.723333,0.724598,0.708697,
52400,0.995573,0.998244,0.99729,0.995076,0.992786,0.989275,0.984008,0.977137,0.961527,0.943244,0.914924,0.869618,0.820191,0.750344,0.692863,0.673931,0.680573,0.689275,0.700878,0.72416,0.719733,0.723206,0.727748,0.733244,0.734008,0.736947,0.73416,0.738359,0.736221,0.737863,0.733053,0.731489,0.735763,0.731145,0.737901,0.734924,0.734504,0.737405,0.734046,0.737328,0.736527,0.737634,0.736069,0.737901,0.730611,0.730611,0.723588,0.724771,0.708664,
52600,0.995589,0.998213,0.9973,0.995057,0.992814,0.989202,0.984068,0.977148,0.961559,0.943346,0.915095,0.869658,0.820456,0.75038,0.692015,0.67365,0.680837,0.689658,0.701255,0.724373,0.719886,0.72308,0.727719,0.733308,0.73403,0.736844,0.733954,0.738327,0.736312,0.737871,0.732928,0.731939,0.735741,0.731331,0.737871,0.735057,0.734487,0.737338,0.733764,0.737376,0.736844,0.737947,0.736084,0.737947,0.730456,0.730418,0.723346,0.725171,0.708707,
52800,0.995606,0.99822,0.997311,0.995076,0.992841,0.989015,0.984091,0.977235,0.961515,0.943409,0.914962,0.869848,0.820644,0.750341,0.69197,0.673598,0.680606,0.689508,0.700947,0.724545,0.719621,0.722424,0.727765,0.733144,0.733864,0.737083,0.733977,0.738068,0.736629,0.738106,0.733144,0.732159,0.735947,0.731629,0.737689,0.734697,0.73447,0.737424,0.733712,0.737652,0.736894,0.737803,0.735985,0.738068,0.730492,0.730379,0.723258,0.725038,0.708674,
53000,0.995623,0.998226,0.997321,0.995057,0.99283,0.989057,0.984038,0.977283,0.961547,0.943283,0.914755,0.869925,0.820302,0.75034,0.691887,0.673887,0.680868,0.689547,0.700755,0.724717,0.719698,0.722415,0.727736,0.733245,0.734113,0.737245,0.734,0.738151,0.736679,0.738226,0.733057,0.732038,0.735849,0.732,0.737811,0.734906,0.734679,0.737585,0.733887,0.737547,0.73683,0.737698,0.735736,0.738226,0.730453,0.73034,0.723321,0.725094,0.708943,
53200,0.995639,0.998233,0.997331,0.995038,0.992857,0.98906,0.983985,0.977331,0.961541,0.943308,0.914887,0.87,0.820038,0.750639,0.691917,0.673722,0.681278,0.689549,0.70109,0.724925,0.719737,0.722444,0.728158,0.733647,0.734173,0.737068,0.733947,0.738346,0.736504,0.738308,0.733158,0.732143,0.736353,0.731992,0.737632,0.734812,0.734812,0.737782,0.733872,0.73718,0.736541,0.738045,0.735789,0.738308,0.730489,0.730489,0.723346,0.725451,0.70891,
53400,0.995655,0.99824,0.997303,0.995056,0.992809,0.989101,0.984007,0.977378,0.961498,0.943408,0.914869,0.869963,0.819925,0.750337,0.692097,0.67367,0.681461,0.689326,0.700712,0.725318,0.719588,0.722285,0.728127,0.733708,0.734382,0.737041,0.73397,0.73839,0.736479,0.738464,0.733258,0.73191,0.736367,0.732097,0.737416,0.734869,0.734944,0.73779,0.733745,0.736742,0.736891,0.737865,0.735918,0.73839,0.730337,0.730412,0.723483,0.725543,0.708839,
53600,0.995672,0.998246,0.997313,0.995075,0.992799,0.989067,0.98403,0.977388,0.961455,0.943582,0.914739,0.870149,0.820112,0.750522,0.69209,0.672948,0.681716,0.689515,0.700746,0.725149,0.719366,0.722239,0.728097,0.733806,0.734366,0.73709,0.733806,0.738582,0.736642,0.738806,0.733246,0.732052,0.736716,0.732201,0.7375,0.734664,0.735037,0.737948,0.733507,0.736866,0.736903,0.737873,0.735933,0.738172,0.729925,0.730187,0.724104,0.725746,0.709142,
53800,0.995688,0.998253,0.997286,0.995093,0.992788,0.989033,0.984015,0.977398,0.961561,0.943606,0.914758,0.869926,0.820335,0.750372,0.692007,0.672342,0.681487,0.689628,0.70119,0.725316,0.71948,0.722119,0.727695,0.733569,0.734349,0.737249,0.734238,0.738662,0.737026,0.738699,0.733494,0.732268,0.736803,0.732082,0.737323,0.734387,0.734796,0.737546,0.733606,0.7371,0.736914,0.737918,0.736059,0.737993,0.72974,0.729926,0.724164,0.725985,0.709442,
54000,0.99563,0.998259,0.997296,0.995111,0.992778,0.989074,0.984037,0.977444,0.96163,0.943519,0.914704,0.869963,0.82037,0.750296,0.692259,0.671963,0.68163,0.689556,0.701296,0.724963,0.719778,0.72163,0.727741,0.733296,0.734407,0.737296,0.734222,0.738815,0.736963,0.738519,0.73363,0.732333,0.737,0.732185,0.737667,0.73437,0.734963,0.737333,0.733556,0.73737,0.736852,0.738074,0.735815,0.738074,0.729741,0.729852,0.724074,0.72637,0.709593,
54200,0.995609,0.998266,0.997306,0.995055,0.992804,0.989041,0.984059,0.977491,0.961661,0.943469,0.914576,0.869705,0.820295,0.750148,0.692509,0.672103,0.681402,0.689483,0.701107,0.724723,0.719557,0.721734,0.727897,0.733358,0.734576,0.737565,0.734539,0.73893,0.73738,0.738339,0.733948,0.732251,0.736863,0.732472,0.73786,0.734207,0.735203,0.737343,0.733469,0.737343,0.73679,0.738339,0.735793,0.738081,0.729705,0.729779,0.724096,0.726642,0.70952,
54400,0.995625,0.998272,0.997316,0.995074,0.992831,0.989007,0.984044,0.977574,0.961471,0.943493,0.914632,0.869632,0.820404,0.749779,0.6925,0.672096,0.68114,0.689632,0.70136,0.72489,0.71989,0.721581,0.72761,0.733603,0.734301,0.737647,0.734779,0.738897,0.737206,0.738493,0.73375,0.732206,0.736985,0.732574,0.738015,0.734375,0.735074,0.737426,0.733346,0.736912,0.736581,0.738051,0.735699,0.738125,0.729816,0.730037,0.724449,0.726765,0.709228,
54600,0.995641,0.998242,0.997289,0.995092,0.992857,0.988938,0.983993,0.977546,0.961538,0.943516,0.914432,0.86967,0.82033,0.74978,0.692857,0.672344,0.680733,0.689817,0.701575,0.724799,0.719963,0.722088,0.727802,0.7337,0.734322,0.737363,0.734872,0.738791,0.737253,0.738425,0.7337,0.732271,0.736886,0.732674,0.738315,0.734725,0.735421,0.737509,0.733297,0.736777,0.736227,0.738095,0.735897,0.738022,0.730037,0.730403,0.724725,0.726923,0.708718,
54800,0.995657,0.998248,0.997299,0.995073,0.992883,0.988942,0.983942,0.977518,0.961569,0.943358,0.914343,0.869635,0.820109,0.749781,0.692774,0.671934,0.681168,0.690109,0.701642,0.724562,0.720036,0.722044,0.728139,0.733577,0.734197,0.737372,0.735036,0.739124,0.73708,0.738577,0.733759,0.732409,0.737117,0.732701,0.738321,0.734672,0.735401,0.737664,0.733467,0.736752,0.735949,0.738285,0.736058,0.737883,0.729745,0.730036,0.725182,0.726825,0.708358,
55000,0.995673,0.998255,0.997273,0.995055,0.992873,0.988982,0.983964,0.977564,0.9616,0.943345,0.914364,0.869455,0.820036,0.75,0.692655,0.672,0.681164,0.690364,0.701855,0.724291,0.720073,0.722073,0.728109,0.733455,0.733927,0.737127,0.734727,0.739236,0.736618,0.738255,0.733927,0.732691,0.737273,0.7328,0.7384,0.734618,0.735527,0.737309,0.733418,0.736509,0.736,0.738109,0.735636,0.737927,0.729891,0.729745,0.725382,0.726545,0.708509,
55200,0.995688,0.998261,0.997246,0.995036,0.992899,0.988949,0.983949,0.9775,0.961558,0.943225,0.91442,0.869746,0.82,0.749746,0.692717,0.671739,0.681304,0.690217,0.701812,0.72413,0.719819,0.722428,0.728188,0.73337,0.734022,0.73692,0.734891,0.739167,0.736594,0.738514,0.734058,0.732754,0.737138,0.732826,0.738696,0.734239,0.73558,0.736993,0.733225,0.736739,0.736196,0.738152,0.73587,0.737826,0.730145,0.729638,0.72558,0.726775,0.708297,
55400,0.995668,0.998267,0.99722,0.995018,0.992924,0.988989,0.983935,0.977473,0.961588,0.943357,0.91444,0.869711,0.820072,0.749314,0.692924,0.671733,0.681047,0.689964,0.7013,0.724043,0.719819,0.72231,0.728159,0.733466,0.734116,0.737004,0.73509,0.739206,0.736498,0.738231,0.733755,0.732888,0.736787,0.732996,0.738773,0.734368,0.735523,0.73704,0.733321,0.736643,0.736065,0.738051,0.735884,0.738051,0.730181,0.729567,0.72574,0.727076,0.70852,
55600,0.995683,0.998273,0.997194,0.995,0.992878,0.989029,0.983957,0.97741,0.961511,0.943309,0.914604,0.86964,0.820144,0.748921,0.692842,0.671691,0.680899,0.690252,0.701259,0.724317,0.719748,0.722698,0.727914,0.733525,0.733957,0.737266,0.735108,0.739353,0.736403,0.738345,0.733705,0.733022,0.736655,0.732878,0.738309,0.734388,0.735576,0.737086,0.733741,0.736799,0.735935,0.738165,0.735683,0.738129,0.73,0.729568,0.725863,0.726906,0.708849,
55800,0.995663,0.99828,0.997168,0.994875,0.992903,0.989032,0.983943,0.977348,0.961362,0.943369,0.914588,0.869462,0.820287,0.749068,0.692796,0.671577,0.68086,0.690215,0.701362,0.724337,0.71957,0.722616,0.727455,0.733333,0.733871,0.737097,0.735305,0.739283,0.736452,0.738566,0.733763,0.732867,0.736559,0.733011,0.738244,0.734552,0.735305,0.737061,0.733656,0.736703,0.736308,0.738351,0.735842,0.73828,0.729928,0.729713,0.725842,0.726882,0.708853,
56000,0.995643,0.99825,0.997179,0.994893,0.992929,0.989071,0.983964,0.977286,0.961393,0.943321,0.914536,0.869536,0.82025,0.749,0.693,0.671179,0.680786,0.690536,0.701607,0.724286,0.719393,0.722679,0.727643,0.733464,0.73375,0.736893,0.735429,0.739036,0.736214,0.7385,0.733607,0.732786,0.736429,0.733321,0.738393,0.734643,0.735607,0.737214,0.733714,0.737143,0.736286,0.738536,0.735679,0.738536,0.729786,0.729679,0.725786,0.726857,0.709107,
56200,0.995623,0.998221,0.997189,0.994911,0.992847,0.989075,0.984021,0.97726,0.961317,0.943274,0.914555,0.869466,0.820214,0.748932,0.693274,0.671139,0.680961,0.690427,0.701601,0.724235,0.719502,0.72306,0.727616,0.733523,0.733594,0.736762,0.735053,0.739217,0.736157,0.738648,0.733772,0.732918,0.736299,0.732954,0.738505,0.734484,0.735374,0.737331,0.733523,0.736868,0.736406,0.738434,0.73548,0.738648,0.729964,0.729858,0.725765,0.727082,0.709395,
56400,0.995638,0.998227,0.997199,0.994929,0.992872,0.989113,0.984043,0.97727,0.961348,0.943227,0.914681,0.869397,0.820284,0.749149,0.692837,0.671348,0.680993,0.690496,0.701454,0.724433,0.719894,0.722943,0.727411,0.733688,0.733475,0.736879,0.735035,0.739433,0.736028,0.738759,0.733723,0.732872,0.736418,0.732872,0.738227,0.734291,0.735532,0.737376,0.733191,0.736844,0.736064,0.738156,0.735638,0.738191,0.730106,0.729645,0.725567,0.72695,0.709539,
56600,0.995654,0.998198,0.997208,0.994912,0.992898,0.989117,0.984028,0.977279,0.961449,0.94318,0.91477,0.869223,0.820283,0.749011,0.692686,0.671272,0.680919,0.690177,0.701307,0.724346,0.719788,0.723286,0.727527,0.733816,0.733604,0.736996,0.734912,0.739576,0.735724,0.738657,0.733746,0.733039,0.736184,0.732862,0.738233,0.734594,0.735654,0.737244,0.73318,0.736749,0.736007,0.738021,0.735371,0.738375,0.730318,0.729823,0.725689,0.727138,0.709611,
56800,0.995634,0.998134,0.997183,0.99493,0.992923,0.98912,0.984085,0.977289,0.961444,0.943275,0.914613,0.869225,0.820387,0.749155,0.692465,0.671408,0.680986,0.690528,0.701338,0.724225,0.71993,0.72331,0.727465,0.733451,0.733275,0.736796,0.73493,0.739613,0.735951,0.738627,0.733908,0.733063,0.736268,0.733028,0.738345,0.734366,0.735458,0.737535,0.733169,0.736901,0.736338,0.737993,0.73493,0.73838,0.730528,0.73007,0.725775,0.727359,0.709331,
57000,0.995649,0.99814,0.997193,0.994947,0.992877,0.989088,0.98407,0.977263,0.961404,0.943228,0.914737,0.869088,0.820175,0.748947,0.692982,0.671649,0.680842,0.690632,0.701333,0.724211,0.719789,0.723333,0.727298,0.733228,0.733193,0.736246,0.734912,0.739333,0.736421,0.738947,0.734246,0.733193,0.736175,0.732737,0.738211,0.734456,0.735474,0.737649,0.733404,0.737123,0.736421,0.738105,0.735088,0.738351,0.730526,0.730035,0.725649,0.727053,0.709404,
57200,0.995664,0.998147,0.997203,0.99493,0.992902,0.989126,0.984126,0.977343,0.961364,0.943287,0.91465,0.869126,0.820385,0.749091,0.693392,0.671224,0.680769,0.690559,0.700839,0.724266,0.720105,0.723497,0.727448,0.733182,0.733322,0.736119,0.734895,0.73965,0.736573,0.739056,0.734336,0.733252,0.735699,0.732762,0.738077,0.734755,0.735629,0.737483,0.733497,0.737168,0.736538,0.737937,0.735105,0.738322,0.730629,0.73,0.725944,0.726923,0.709476,
57400,0.995679,0.998118,0.997213,0.994948,0.992927,0.989094,0.984146,0.977282,0.961429,0.943345,0.914599,0.86892,0.820348,0.748885,0.693833,0.671429,0.680836,0.690662,0.70101,0.724599,0.719965,0.723449,0.727526,0.733449,0.733415,0.736341,0.734669,0.739686,0.73676,0.739268,0.73446,0.73324,0.735889,0.732892,0.737875,0.734808,0.735714,0.7377,0.733589,0.737038,0.736516,0.738084,0.735157,0.738362,0.730453,0.72993,0.725958,0.726725,0.709408,
57600,0.995694,0.998125,0.997222,0.994965,0.992882,0.989028,0.984201,0.977118,0.961528,0.943403,0.914549,0.868681,0.820278,0.748785,0.693507,0.671597,0.681007,0.690764,0.701111,0.724375,0.720139,0.723437,0.727708,0.733819,0.733785,0.73625,0.734826,0.739514,0.736701,0.739132,0.734444,0.733264,0.736042,0.732917,0.738056,0.734618,0.735833,0.737674,0.733333,0.737118,0.736528,0.737951,0.734931,0.738299,0.730521,0.730035,0.725625,0.726875,0.709028,
57800,0.995709,0.998131,0.997232,0.994948,0.992907,0.989066,0.984083,0.977093,0.961626,0.943529,0.914602,0.868651,0.82045,0.7491,0.693668,0.670969,0.681073,0.690727,0.701384,0.724429,0.720138,0.723391,0.72737,0.733979,0.734048,0.736332,0.734844,0.739827,0.736678,0.738962,0.734671,0.73308,0.735986,0.732941,0.738131,0.734775,0.735848,0.737924,0.733045,0.736644,0.736471,0.737785,0.734983,0.737924,0.730692,0.730381,0.725779,0.726747,0.709273,
58000,0.995724,0.998138,0.997241,0.994966,0.992862,0.989034,0.984103,0.977138,0.961621,0.943586,0.914448,0.868655,0.820552,0.748931,0.693897,0.670862,0.681241,0.690931,0.701483,0.72469,0.720276,0.723414,0.727345,0.733897,0.733966,0.736241,0.734862,0.739931,0.736828,0.738724,0.734793,0.732931,0.735931,0.733345,0.737931,0.735207,0.736034,0.738172,0.733138,0.736828,0.736379,0.737897,0.734759,0.737931,0.730897,0.730552,0.725897,0.726621,0.708897,
58200,0.995739,0.998144,0.997251,0.994983,0.992887,0.989038,0.984124,0.977148,0.961649,0.943677,0.914399,0.86866,0.820447,0.748797,0.693986,0.670653,0.681031,0.69079,0.701649,0.724845,0.720447,0.723299,0.726976,0.733883,0.734089,0.736186,0.734948,0.739588,0.736632,0.738694,0.734742,0.73299,0.736048,0.73323,0.738179,0.735326,0.735979,0.738076,0.733162,0.736804,0.736529,0.737766,0.734605,0.738041,0.730893,0.730653,0.725945,0.726667,0.709107,
58400,0.995753,0.998151,0.99726,0.995,0.992911,0.989075,0.984178,0.977192,0.961575,0.943527,0.914315,0.868801,0.820171,0.748973,0.693767,0.67089,0.681164,0.690959,0.70161,0.724897,0.720651,0.723116,0.726747,0.733699,0.73411,0.736096,0.73524,0.739384,0.736986,0.738699,0.735,0.732671,0.735822,0.733356,0.738185,0.735445,0.736027,0.738116,0.733082,0.736678,0.736404,0.7375,0.734795,0.738151,0.731027,0.73089,0.725822,0.726438,0.709178,
58600,0.995666,0.998157,0.99727,0.995017,0.992901,0.989113,0.984198,0.97727,0.961672,0.943481,0.914232,0.868874,0.819795,0.749147,0.693993,0.671195,0.68116,0.69099,0.701433,0.724642,0.720341,0.723174,0.726792,0.733549,0.7343,0.736109,0.735085,0.739625,0.736826,0.738464,0.735017,0.732867,0.735529,0.733515,0.738123,0.735529,0.735939,0.737884,0.733174,0.73686,0.736212,0.737509,0.734915,0.738157,0.731126,0.730887,0.725939,0.726451,0.709078,
58800,0.995646,0.998163,0.997279,0.995034,0.992925,0.98915,0.984218,0.977245,0.961599,0.943537,0.914388,0.868878,0.819728,0.749354,0.694082,0.671531,0.681156,0.69119,0.700952,0.724864,0.720204,0.723027,0.727007,0.733503,0.734456,0.736054,0.734796,0.739354,0.737143,0.738776,0.735136,0.733027,0.735884,0.733469,0.737959,0.735544,0.736122,0.737755,0.733231,0.737007,0.736156,0.737483,0.735102,0.738163,0.731259,0.730918,0.725986,0.726361,0.709082,
59000,0.995661,0.998136,0.997288,0.995017,0.992881,0.989153,0.984271,0.977153,0.961661,0.943661,0.914542,0.868983,0.819695,0.749356,0.694136,0.671356,0.680949,0.691153,0.700881,0.724881,0.720305,0.722814,0.727017,0.733458,0.73461,0.736102,0.734475,0.739322,0.736949,0.739085,0.735356,0.732949,0.735966,0.733322,0.738034,0.73539,0.736339,0.737729,0.733322,0.736915,0.736169,0.737559,0.735254,0.738068,0.731525,0.730678,0.726,0.726102,0.709017,
59200,0.995642,0.998142,0.997297,0.995,0.992905,0.989155,0.984291,0.977196,0.961588,0.943716,0.914392,0.868919,0.81973,0.749291,0.693851,0.671723,0.680912,0.691351,0.701149,0.724932,0.720405,0.722838,0.726959,0.733142,0.734223,0.736014,0.734662,0.739595,0.736689,0.738716,0.735338,0.733108,0.735811,0.733649,0.738108,0.735473,0.736047,0.737568,0.733108,0.736858,0.736351,0.737365,0.735304,0.738311,0.731588,0.730507,0.726284,0.726216,0.709054,
59400,0.995623,0.998148,0.997306,0.995017,0.992929,0.989158,0.984276,0.977205,0.961481,0.943838,0.914343,0.868822,0.81963,0.749192,0.694074,0.671818,0.680842,0.690808,0.700943,0.724815,0.719966,0.722795,0.726835,0.733064,0.734579,0.736128,0.734714,0.739731,0.736633,0.738586,0.735253,0.7333,0.735892,0.733771,0.738485,0.735623,0.736128,0.737441,0.732963,0.7367,0.736431,0.737407,0.735387,0.737912,0.731751,0.730404,0.726498,0.72633,0.709125,
59600,0.995638,0.998154,0.997282,0.994966,0.992953,0.989195,0.984228,0.977181,0.961577,0.943826,0.914262,0.868758,0.819866,0.749329,0.693926,0.671678,0.68104,0.690872,0.701074,0.724966,0.720101,0.722953,0.726644,0.732987,0.734664,0.736007,0.734698,0.739799,0.736477,0.738792,0.735268,0.733154,0.735336,0.733758,0.738356,0.735839,0.736309,0.737248,0.73302,0.736745,0.736779,0.737517,0.735134,0.737987,0.731644,0.730705,0.726544,0.726342,0.708893,
59800,0.995652,0.998161,0.997291,0.99495,0.992943,0.989164,0.98408,0.97709,0.961538,0.94388,0.914415,0.868595,0.819599,0.749398,0.69408,0.671672,0.681137,0.690502,0.701237,0.725084,0.720234,0.722876,0.72699,0.73291,0.734548,0.735819,0.734816,0.739799,0.736488,0.738829,0.735619,0.73311,0.735117,0.733411,0.738562,0.735853,0.736154,0.737458,0.732876,0.736756,0.73689,0.737358,0.734916,0.738094,0.731639,0.730836,0.726488,0.726622,0.708796,
60000,0.995633,0.998167,0.9973,0.994933,0.992967,0.9892,0.9841,0.977067,0.961467,0.943933,0.9144,0.8684,0.8198,0.7494,0.6944,0.671433,0.6808,0.690233,0.7008,0.725267,0.7203,0.723067,0.727,0.7329,0.734467,0.7361,0.7346,0.739467,0.736567,0.738967,0.735567,0.733533,0.735133,0.733667,0.7385,0.735967,0.736067,0.737333,0.733067,0.736967,0.7365,0.737567,0.735067,0.737667,0.731633,0.730933,0.726467,0.726633,0.709067,
60200,0.995615,0.998173,0.997309,0.99495,0.99299,0.989236,0.98412,0.977043,0.961561,0.94392,0.914219,0.868605,0.819635,0.749336,0.694286,0.670864,0.680631,0.690432,0.700764,0.725249,0.720465,0.72299,0.727176,0.732924,0.734452,0.736346,0.734817,0.739435,0.736744,0.739003,0.735781,0.733821,0.735083,0.733555,0.738306,0.736279,0.736113,0.737342,0.733123,0.736944,0.736246,0.737542,0.73515,0.737575,0.731661,0.730864,0.726445,0.726811,0.709336,
60400,0.995629,0.998179,0.997318,0.994934,0.99298,0.989238,0.984172,0.97702,0.961556,0.943775,0.914238,0.868543,0.819404,0.749371,0.69447,0.671093,0.680927,0.690629,0.700762,0.725232,0.720199,0.722914,0.726689,0.73298,0.734338,0.736325,0.734967,0.739536,0.736689,0.739106,0.736026,0.733808,0.735199,0.733477,0.738344,0.736093,0.736258,0.737185,0.733377,0.736954,0.736026,0.737583,0.735232,0.737649,0.731887,0.730795,0.726589,0.726623,0.709205,
60600,0.995644,0.998185,0.997294,0.99495,0.993003,0.989274,0.984191,0.97703,0.961518,0.943927,0.914257,0.868647,0.819373,0.749439,0.694785,0.671122,0.680264,0.690858,0.700825,0.725281,0.720231,0.7233,0.726832,0.732871,0.734257,0.736436,0.734818,0.739505,0.736865,0.739109,0.735941,0.733894,0.73538,0.733465,0.738317,0.73604,0.736073,0.736634,0.733366,0.736832,0.735974,0.737558,0.735611,0.737789,0.732046,0.730858,0.7267,0.726337,0.70901,
60800,0.995658,0.998191,0.99727,0.994934,0.992993,0.989309,0.984112,0.977039,0.961579,0.943849,0.914211,0.86852,0.819408,0.749539,0.694836,0.671316,0.68,0.690658,0.700658,0.725329,0.720263,0.723586,0.726743,0.732796,0.734112,0.736546,0.734408,0.739605,0.736776,0.739046,0.735789,0.733947,0.735461,0.733487,0.738125,0.735921,0.73602,0.73648,0.733158,0.736908,0.736184,0.737697,0.735592,0.737796,0.731612,0.730724,0.726875,0.726184,0.708947,
61000,0.995639,0.998197,0.997279,0.994918,0.992984,0.989246,0.984066,0.977016,0.961705,0.943934,0.914164,0.868492,0.819377,0.749574,0.69518,0.671016,0.680033,0.690656,0.700852,0.725443,0.72059,0.723574,0.726852,0.733016,0.734295,0.736295,0.73459,0.739508,0.736852,0.738951,0.735705,0.733967,0.735639,0.733607,0.737934,0.736098,0.73623,0.736328,0.733082,0.736656,0.73623,0.737574,0.73577,0.737869,0.73177,0.730852,0.726623,0.726426,0.708787,
61200,0.995621,0.998203,0.997288,0.994935,0.992941,0.989248,0.984052,0.977092,0.961765,0.943954,0.914085,0.86866,0.819444,0.749542,0.695033,0.670882,0.680163,0.69085,0.700817,0.725425,0.720752,0.723725,0.726895,0.733137,0.734118,0.736307,0.734706,0.739248,0.737092,0.738954,0.735784,0.734216,0.735752,0.733333,0.737614,0.736405,0.73634,0.736307,0.733007,0.73683,0.736667,0.737451,0.735882,0.737941,0.731961,0.730915,0.726536,0.726275,0.708497,
61400,0.995603,0.998143,0.997296,0.994951,0.992899,0.989283,0.983974,0.977101,0.961857,0.943974,0.913974,0.868632,0.819283,0.749349,0.695016,0.67127,0.680033,0.690977,0.700782,0.725603,0.721107,0.723616,0.726938,0.733127,0.734169,0.736384,0.734984,0.739414,0.73671,0.738795,0.735863,0.734104,0.735863,0.73342,0.737818,0.736384,0.73645,0.736156,0.732736,0.736743,0.736775,0.737459,0.736059,0.737883,0.73215,0.730977,0.726384,0.72645,0.708371,
61600,0.995584,0.998117,0.997273,0.994968,0.992922,0.989318,0.983961,0.97711,0.961948,0.943864,0.913831,0.868604,0.819156,0.749058,0.69474,0.671429,0.679968,0.691104,0.700617,0.725714,0.721331,0.723571,0.726818,0.733052,0.734318,0.736266,0.73526,0.739643,0.736526,0.739058,0.736071,0.734156,0.735779,0.733084,0.737792,0.736526,0.736429,0.736104,0.732532,0.736883,0.736526,0.737532,0.736331,0.73776,0.732045,0.731071,0.726169,0.726201,0.708442,
61800,0.995599,0.998123,0.997282,0.994984,0.992945,0.989353,0.983916,0.97712,0.961974,0.943819,0.913851,0.868576,0.818932,0.749126,0.694628,0.671521,0.68,0.690971,0.700615,0.725825,0.721133,0.723625,0.726796,0.733139,0.734434,0.73644,0.735049,0.739676,0.736408,0.739191,0.736181,0.733883,0.735663,0.733366,0.737929,0.73657,0.736375,0.736246,0.732557,0.737152,0.736634,0.737573,0.736537,0.737282,0.732039,0.7311,0.726084,0.726019,0.70835,
