mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
57950,0.045166,0.0324018,0.0343387,0.0448114,0.0533509,0.0563376,0.018514,0.0553432,0.0143717,0.0504191,0.0571472,0.045564,0.0224561,0.0304434,0.0047458,0.00401922,0.00231088,0.00485806,0.00455545,0.00152211,0.000751908,0.000407062,0.000521926,0.000199453,0.000107236,0.000217015,0.000174379,1.43042e-06,1.71845e-05,1.52048e-05,2.5491e-06,1.28274e-05,9.42895e-06,4.11197e-06,8.43267e-07,3.03409e-06,1.44482e-06,3.97221e-06,2.82982e-06,1.2535e-05,1.27871e-06,6.47399e-07,6.60253e-07,5.88162e-07,5.78806e-07,9.08511e-07,5.47492e-07,6.2389e-07,5.62898e-07,5.30435e-07,
57960,0.0563239,0.0479132,0.0560887,0.0226252,0.058419,0.0508499,0.0518066,0.0523008,0.0486534,0.042846,0.0277515,0.0593904,0.0489996,0.00190213,0.00565229,0.00268691,0.000280115,0.0028006,0.00135041,0.00421213,0.000489112,0.000472828,6.28019e-05,0.000546725,0.000109904,0.000228753,3.35936e-05,2.67433e-05,3.3949e-05,6.11226e-06,1.35232e-05,0.000105763,2.66592e-05,4.34893e-05,8.42631e-06,1.13702e-05,1.69646e-06,2.92083e-06,8.89216e-07,2.46704e-06,1.68852e-06,1.15554e-06,8.11104e-07,6.81243e-07,5.57235e-07,5.35639e-07,5.65544e-07,5.32848e-07,5.65297e-07,5.33265e-07,
57970,0.0230233,0.0523542,0.0256644,0.0514362,0.0462365,0.00714526,0.0363909,0.00979018,0.055401,0.0490746,0.0411798,0.0493866,0.00839311,0.0011235,0.00153917,0.0174129,0.006536,0.00111391,0.000167498,0.000675702,0.00126263,0.000229558,4.9294e-05,4.64145e-05,2.87962e-05,0.000740068,0.000844673,0.0014445,0.00067483,3.61688e-05,1.881e-05,2.54647e-05,3.03617e-06,5.41767e-06,4.0102e-06,9.00815e-06,8.96767e-07,1.20339e-06,2.86621e-06,6.18165e-07,7.98559e-07,6.50568e-07,8.94473e-07,8.20466e-07,9.29175e-07,5.36664e-07,5.40436e-07,5.31492e-07,5.47565e-07,5.94033e-07,
57980,0.0567087,0.0372729,0.0300641,0.0465456,0.0112837,0.0487867,0.0529673,0.00442431,0.0416896,0.0113612,0.0290722,0.0408318,0.0594387,0.0207733,0.00186515,0.0010487,0.00155849,0.000371279,0.000564184,0.00155003,0.000275362,0.00529901,0.0586624,0.00863076,0.0013807,0.000298531,0.000374752,4.52421e-05,3.91097e-05,0.000128777,1.60964e-06,1.14202e-05,8.64105e-06,6.68521e-07,8.3366e-07,3.46279e-06,1.31701e-06,4.5977e-06,1.54511e-06,8.46306e-07,1.1828e-06,7.65822e-07,5.49731e-07,5.4185e-07,6.11637e-07,5.44257e-07,5.3617e-07,5.36878e-07,9.56205e-07,5.39959e-07,
57990,0.0470959,0.052417,0.0494355,0.0357422,0.0490241,0.0539899,0.0522704,0.0493378,0.0440977,0.0381526,0.0170173,0.0440548,0.0593507,0.0129653,0.0490304,0.0044875,0.00161834,0.0582189,0.000513894,0.0464491,0.00298927,0.0157434,0.00748918,0.00125236,0.000673867,4.68183e-05,8.69014e-06,1.75779e-05,1.63902e-05,1.79535e-05,0.00026427,1.60379e-06,7.84892e-06,1.99263e-05,7.17747e-06,1.60044e-06,7.89017e-07,8.02749e-07,0.000237061,8.81472e-07,2.73457e-06,5.97129e-07,5.35005e-07,7.43574e-07,5.49141e-07,5.54714e-07,5.64692e-07,5.29117e-07,5.52926e-07,5.29286e-07,
58000,0.022594,0.0556559,0.0541425,0.0588733,0.0391659,0.0187138,0.0512661,0.0587053,0.0549373,0.0521529,0.0257136,0.0544205,0.0566926,0.0181338,0.0451493,0.00778954,0.00172109,0.007765,0.00539652,0.00780691,0.00136827,0.000783753,0.000927938,0.00096043,2.82427e-05,0.000125559,0.000248366,3.3368e-05,1.57212e-05,1.69326e-05,9.4292e-06,5.98381e-06,0.000112036,0.000200901,1.14821e-06,6.44392e-06,1.75441e-06,1.35272e-06,1.70824e-06,7.01166e-07,7.501e-07,6.92475e-07,7.65519e-07,6.20628e-07,5.59039e-07,5.2962e-07,6.12339e-07,5.7724e-07,5.46309e-07,5.3457e-07,
58010,0.00697727,0.037632,0.0567073,0.0445807,0.0508551,0.0478882,0.0431281,0.0581112,0.0523595,0.0582472,0.0149979,0.00822337,0.030501,0.0376624,0.0187681,0.0103659,0.00656021,0.0071307,0.00106458,0.00343409,0.00354569,0.000459475,6.0394e-05,0.000283298,1.78092e-05,0.000886689,6.52234e-05,2.29798e-05,8.46828e-05,0.000108963,0.000112533,5.4788e-05,1.03057e-05,4.12502e-06,2.07079e-06,2.66786e-06,2.20777e-06,9.63132e-07,6.72285e-07,8.59749e-07,2.39236e-06,2.49642e-05,5.55124e-07,5.57676e-07,5.72567e-07,5.36681e-07,5.32122e-07,5.3046e-07,5.32311e-07,5.56445e-07,
58020,0.0494788,0.0512826,0.0567376,0.0530581,0.0401596,0.0528445,0.0515082,0.0332633,0.0495452,0.0435578,0.0567019,0.05965,0.00901775,0.0267405,0.00702729,0.00576135,0.00596033,0.00333883,0.0032733,0.00184061,0.00182969,0.00509945,0.000346048,8.76436e-05,0.000173932,0.000132113,9.66667e-05,2.2624e-05,2.54548e-05,7.33289e-05,0.000147401,9.36373e-06,7.78319e-06,5.49815e-06,4.28785e-06,1.94246e-06,2.05617e-05,1.11202e-06,1.03326e-06,5.1173e-06,7.02829e-07,1.0299e-06,5.73617e-07,5.34247e-07,5.33426e-07,5.87701e-07,5.87341e-07,5.37501e-07,5.31965e-07,5.57471e-07,
58030,0.0508322,0.0562655,0.0493339,0.00649082,0.0242803,0.0359512,0.039489,0.0466504,0.0363651,0.031192,0.0501242,0.0414314,0.0503332,0.0549956,0.0417293,0.00308297,0.00412805,0.00011721,0.00134624,0.00100712,0.000266618,0.00036563,0.000115064,5.67472e-05,0.000153769,0.000247921,0.000648388,2.62959e-05,1.81532e-05,2.0718e-05,4.79208e-06,9.03042e-06,7.86931e-06,7.81458e-06,2.95037e-05,1.69034e-05,6.13489e-07,9.52131e-07,8.19692e-07,1.57505e-06,6.05057e-06,7.14042e-07,5.33299e-07,6.01576e-07,5.45489e-07,1.52893e-06,5.31727e-07,5.37525e-07,5.32241e-07,5.3212e-07,
58040,0.054494,0.0503783,0.0395669,0.0440248,0.0484608,0.0412485,0.05535,0.0524669,0.0492744,0.0556451,0.0455576,0.0126794,0.0502132,0.0546669,0.0142083,0.000876219,0.00521504,0.000283059,5.10677e-05,0.000508121,0.000808417,0.00122246,0.000378995,0.00238938,0.00345171,0.00431231,8.4633e-06,1.65315e-05,6.08485e-05,1.79811e-05,1.1232e-05,3.73348e-06,2.24448e-06,8.64184e-06,2.95221e-06,3.00871e-06,1.37757e-06,7.70971e-07,6.53639e-07,6.58267e-07,7.2993e-07,9.32603e-07,6.14643e-07,9.57792e-07,5.4854e-07,5.37055e-07,5.32208e-07,5.39621e-07,5.41927e-07,5.41323e-07,
58050,0.0160927,0.00908909,0.0521674,0.0215999,0.0405644,0.0458528,0.0298696,0.0473023,0.0496049,0.0483691,0.0187029,0.0476274,0.0432787,0.0283752,0.000269289,0.00265192,0.000646954,0.00342983,0.00252516,0.00267404,0.00521785,0.00146239,0.0028684,8.85177e-05,4.46321e-05,0.00036376,6.57443e-06,0.000239211,9.80508e-05,2.02944e-06,2.15536e-05,1.71151e-05,6.22636e-06,2.79171e-06,2.48947e-06,3.05756e-06,1.31875e-06,1.27095e-06,1.11713e-06,4.78085e-06,1.27843e-06,6.88412e-07,5.63811e-07,5.61854e-07,5.94337e-07,6.0721e-07,6.14588e-07,5.39318e-07,5.52616e-07,5.38416e-07,
58060,0.0400289,0.043042,0.0284588,0.0441752,0.0483263,0.0115995,0.0417792,0.0504025,0.0359804,0.0141784,0.0492107,0.0208152,0.0100983,0.00434758,0.00748435,0.00537603,0.013902,0.00523261,0.00497509,0.00120757,0.0033253,5.29006e-05,0.000400105,0.000462919,0.000165958,0.000319407,0.000150575,9.35828e-05,3.29858e-05,2.12918e-05,1.18537e-06,3.9985e-06,1.06601e-06,3.0135e-06,1.68028e-06,1.81118e-06,5.75578e-07,6.15627e-07,2.27164e-06,1.98648e-06,7.39953e-07,7.70665e-07,1.11063e-06,5.35099e-07,6.41942e-07,5.93255e-07,5.80785e-07,5.4291e-07,5.41398e-07,5.39101e-07,
58070,0.0363697,0.00760069,0.0355085,0.0339105,0.0487028,0.048081,0.00994176,0.0408265,0.0433485,0.0298463,0.0541136,0.0569125,0.0211766,0.00420016,0.0182024,0.00964553,0.00402777,0.00700269,0.00296441,0.00319421,0.0011035,0.000325128,0.000966957,0.00015067,2.72217e-05,1.54172e-05,3.90484e-05,1.13868e-05,4.30595e-05,4.28242e-06,1.83542e-06,4.53973e-05,4.22035e-06,1.11811e-06,4.16565e-06,9.99981e-07,2.87658e-06,1.38206e-06,1.20624e-06,9.66208e-07,7.83687e-07,6.15028e-07,6.42785e-07,5.82133e-07,5.32445e-07,6.15498e-07,6.02271e-07,5.36924e-07,5.29628e-07,5.30055e-07,
58080,0.0593243,0.0485539,0.0531307,0.043647,0.0302032,0.0528548,0.0415553,0.0464735,0.0235592,0.0490648,0.047932,0.0412977,0.0498816,0.0408337,0.00427955,0.000111105,0.00970389,0.0134014,0.00429065,0.000376513,0.000618004,0.000480195,0.000286193,0.000565648,0.00043549,5.36282e-05,0.000143361,0.00049352,2.54825e-05,3.21061e-05,1.05831e-05,1.05823e-05,5.97026e-07,1.46567e-06,3.87744e-06,1.08232e-06,6.75775e-06,1.02291e-06,1.13004e-06,5.84112e-07,5.33953e-07,6.84041e-07,6.02344e-07,6.85811e-07,6.247e-07,5.34947e-07,5.44735e-07,5.34765e-07,5.31378e-07,5.28981e-07,
58090,0.0420042,0.0541768,0.0528203,0.0533337,0.0450882,0.0493158,0.0545253,0.0568997,0.0431659,0.0502513,0.0592342,0.0349319,0.0520568,0.0551602,0.00205391,0.0129284,0.000505041,4.37709e-05,0.00503034,0.000307278,0.00145372,9.02884e-05,0.000581575,0.00043653,9.12258e-05,0.0262383,1.21521e-05,1.50188e-06,8.94498e-06,8.50707e-06,2.57899e-06,5.73775e-06,7.08931e-06,1.32536e-05,8.0331e-05,7.6611e-05,1.35024e-06,1.02843e-06,5.54207e-07,2.21069e-06,1.15894e-06,8.45123e-07,9.4135e-07,7.3023e-07,5.31551e-07,5.51055e-07,5.35582e-07,5.33057e-07,5.45681e-07,5.3439e-07,
58100,0.0727372,0.0576896,0.00728398,0.0586546,0.0499321,0.047641,0.0514267,0.0503229,0.0566771,0.0279353,0.0563431,0.0585721,0.0403266,0.0106199,0.00690796,0.00202141,0.0179097,0.0575441,0.00286878,0.000334979,0.0197319,0.000601259,0.000276297,0.000173259,0.000323033,3.97366e-05,8.03476e-05,3.72469e-05,8.82109e-06,7.10217e-05,9.30985e-07,3.66861e-05,1.02829e-05,1.87433e-05,5.92415e-06,5.60475e-07,1.79485e-06,2.20827e-06,1.55363e-06,7.85553e-07,5.67126e-07,6.88479e-07,6.60174e-07,6.44991e-07,5.40783e-07,6.22743e-07,5.80536e-07,7.52004e-07,5.79082e-07,5.29462e-07,
58110,0.0556686,0.0315427,0.0174873,0.0393098,0.0548707,0.0563871,0.0354084,0.0487139,0.0500329,0.0483415,0.0239412,0.039745,0.0495376,0.0040541,0.0262499,0.0059376,0.00401392,0.00773826,0.00246172,0.000971031,0.000783031,0.00289542,0.00115855,3.57612e-05,4.30558e-05,0.000305955,3.06173e-05,1.73036e-05,4.09822e-05,3.33605e-05,2.75263e-06,4.77981e-05,7.68953e-07,4.15321e-06,1.43825e-06,1.39162e-06,9.57059e-07,5.70276e-07,2.08169e-06,6.75265e-07,7.11219e-07,5.42797e-07,5.71748e-07,3.59861e-06,5.31401e-07,5.31463e-07,5.57141e-07,5.51556e-07,5.36745e-07,5.30506e-07,
58120,0.0591746,0.0510172,0.0409179,0.0484978,0.0599655,0.0144553,0.0506969,0.0415338,0.0269359,0.0226432,0.0477506,0.00603159,0.00396844,0.043937,0.0109434,0.00616992,0.00389698,0.000977338,0.00359463,0.000506718,0.000355405,0.000666611,0.000202889,0.00853437,0.0056563,1.40787e-05,3.10069e-05,4.96987e-05,1.63276e-05,3.01278e-05,8.1286e-06,6.15574e-06,1.69838e-06,8.74304e-07,1.70063e-06,5.9095e-06,6.12417e-05,2.87396e-05,1.37184e-06,1.0767e-06,6.24866e-07,5.6835e-07,7.30561e-07,5.54752e-07,6.27078e-07,6.81816e-07,5.38237e-07,5.89543e-07,5.32191e-07,5.47365e-07,
58130,0.0558927,0.0590915,0.0478941,0.0369754,0.0603286,0.0311836,0.0560207,0.0506385,0.054959,0.030993,0.0442626,0.0378384,0.0573129,0.05939,0.00791833,0.000495748,0.000493335,0.000271498,0.00262792,0.058194,0.00343551,0.00686689,0.00566166,0.000241039,9.6388e-05,4.49187e-05,3.79673e-06,5.54128e-06,2.44147e-05,2.32995e-06,2.93836e-05,1.13779e-05,1.65877e-05,6.04361e-06,1.52158e-05,8.418e-05,1.92407e-06,2.69229e-06,1.31494e-06,5.48308e-07,5.93089e-07,7.93061e-07,6.53816e-07,8.34821e-07,5.42839e-07,5.31856e-07,5.45486e-07,5.34605e-07,5.33548e-07,5.52189e-07,
58140,0.0590492,0.0498183,0.0465842,0.051061,0.0270926,0.00183273,0.0170822,0.0497085,0.0580821,0.0472136,0.0448499,0.0376745,0.0529946,3.47699e-05,0.0574112,0.0048034,0.00107271,0.00786799,0.000965523,0.00515863,6.63125e-05,0.00169426,0.000135402,0.00281021,0.000139536,0.000136329,8.8378e-05,3.00897e-05,0.000112344,2.56189e-05,0.000124229,2.83319e-05,5.66869e-05,1.13858e-05,1.22469e-06,3.37679e-06,1.50836e-06,2.96471e-06,1.04581e-06,1.0108e-06,1.65239e-06,6.52087e-07,6.80364e-07,6.34004e-07,5.63279e-07,5.56075e-07,5.46933e-07,5.38228e-07,5.34385e-07,7.09373e-07,
58150,0.0574971,0.0521262,0.0481216,0.0459712,0.0393041,0.045852,0.0316941,0.0533808,0.0530709,0.0174553,0.0257632,0.0478711,0.0164751,0.00535494,0.00533676,0.034893,0.019976,0.00158772,0.00349046,0.00129708,0.00219584,0.00029506,4.02164e-05,0.000196188,4.09797e-05,1.62984e-05,9.90307e-05,8.31401e-05,4.41283e-05,4.18875e-05,1.28712e-05,7.10432e-06,3.19502e-05,9.1847e-06,2.00583e-06,1.28309e-06,1.61332e-06,1.551e-06,1.10164e-06,8.23149e-07,5.75365e-07,5.7676e-07,7.37094e-07,5.35311e-07,6.53554e-07,6.41745e-07,5.58282e-07,6.22897e-07,5.90045e-07,5.48478e-07,
58160,0.0586792,0.034191,0.0480463,0.0523441,0.0513261,0.0565844,0.0472966,0.050627,0.0375363,0.0556146,0.0539187,0.0187358,0.00726914,0.013831,0.0435421,0.0117768,0.0118454,0.000893948,0.00282408,0.000277586,9.24649e-05,0.000176925,0.000229841,0.00181287,0.000155054,0.00172291,0.000197428,0.000301702,1.40677e-05,5.3401e-06,1.05283e-05,3.55019e-05,2.13181e-05,1.46341e-05,9.93032e-07,8.98819e-07,7.63532e-07,1.00879e-06,8.44485e-07,6.07379e-07,5.94307e-07,5.59262e-07,5.74856e-07,1.46755e-06,2.7822e-06,7.49761e-07,5.97961e-07,6.03028e-07,5.35488e-07,5.36722e-07,
58170,0.0541951,0.0578065,0.0507668,0.0513729,0.0554163,0.0314496,0.0532458,0.0481445,0.0540384,0.057129,0.0519936,0.0375148,0.0364422,0.0334324,0.0509012,0.00462328,0.00873789,0.00350355,0.00185724,0.00390502,0.000871909,0.000140889,0.000320851,0.00134448,0.000366278,0.000151487,2.50414e-05,0.000119831,1.52264e-05,7.55498e-05,1.38801e-05,1.65966e-05,8.68534e-06,2.08798e-06,6.15853e-07,8.4404e-07,9.26992e-07,2.02346e-06,8.17071e-07,1.53809e-06,8.8677e-06,3.22166e-06,1.03326e-06,8.31763e-07,6.50793e-07,6.69601e-07,5.29221e-07,5.5306e-07,5.50184e-07,5.39428e-07,
58180,0.0544128,0.0564127,0.0463995,0.0441802,0.024508,0.0597152,0.0568362,0.0124732,0.0349289,0.0430178,0.0585697,0.0150794,0.0453697,0.0422321,0.00557202,0.0125358,0.0019693,0.000585218,0.00197557,9.76503e-05,0.00298604,0.00169387,0.00101491,0.000780813,0.00026503,3.10186e-05,3.63864e-05,4.00104e-05,5.35377e-05,6.19963e-06,0.000128293,1.46756e-05,2.36526e-06,1.80192e-06,9.2774e-07,8.86223e-06,1.14029e-05,2.92683e-06,1.96155e-06,2.05385e-06,1.72229e-06,1.09117e-06,7.37412e-07,6.38509e-07,6.587e-07,5.54399e-07,6.06758e-07,6.07056e-07,5.44259e-07,5.56438e-07,
58190,0.05767,0.0467324,0.0320528,0.0025883,0.0233447,0.0474716,0.0430035,0.0497193,0.0579415,0.0384298,0.0453489,0.038177,0.00939565,0.0159686,0.0301223,0.0326626,0.0115955,0.00149304,0.000160316,0.00167704,0.000456161,1.38779e-05,0.00020818,0.000193851,9.84495e-06,4.96491e-05,6.49721e-05,0.000347389,0.00218091,2.31078e-05,1.87903e-06,1.71393e-05,7.37969e-07,1.07903e-05,1.3873e-06,2.72479e-06,1.2855e-06,8.66207e-07,3.57346e-06,1.30868e-06,1.76906e-05,5.70523e-07,6.20018e-07,5.47764e-07,6.10822e-07,5.61029e-07,5.75134e-07,9.85205e-07,5.3547e-07,5.40045e-07,
58200,0.0335882,0.0462536,0.0302213,0.0555108,0.0446549,0.0538111,0.0312123,0.0565095,0.0188554,0.0237871,0.0281119,0.0490153,0.0504534,0.039838,0.000368039,0.000136787,0.0377762,0.0294723,0.00064153,0.000253404,0.00045256,0.000304886,0.000108061,0.00190467,0.011156,0.00302092,1.602e-06,5.60133e-05,2.69836e-05,5.96648e-05,6.49688e-07,7.58527e-06,3.53853e-05,7.35784e-07,3.58296e-06,1.64158e-05,1.13367e-06,1.56392e-06,7.83097e-07,5.97524e-07,5.29301e-07,5.89918e-07,7.71401e-07,6.71267e-07,7.24084e-07,9.2908e-07,5.80977e-07,5.36401e-07,5.47946e-07,5.38944e-07,
58210,0.0474945,0.0230694,0.057511,0.0170507,0.0191453,0.0529357,0.0560871,0.0482849,0.0411847,0.0429232,0.0397749,0.0373637,0.0434964,0.0186923,0.0414028,0.0215891,0.0168857,0.000317977,0.00273929,0.00867491,0.000102888,0.00212721,0.000312857,0.000478566,0.000230692,1.95508e-05,2.82571e-05,2.13868e-05,2.10512e-05,2.74273e-05,4.08933e-06,0.00015978,2.76566e-06,1.91006e-06,6.07461e-07,1.4077e-06,1.58473e-06,1.18459e-06,8.06945e-06,2.58368e-06,9.94271e-07,5.54787e-07,5.35963e-07,6.53829e-07,5.4497e-07,5.73625e-07,5.42288e-07,5.68632e-07,5.75918e-07,5.42003e-07,
58220,0.054404,0.0290499,0.00577248,0.0210557,0.0571686,0.039711,0.00164271,0.0426541,0.00657924,0.0447151,0.0604538,0.0397337,0.0185028,0.0556977,0.0452326,0.0197878,0.00203058,0.00261919,0.000441684,0.000195311,1.4817e-05,0.000467274,0.000781591,4.45506e-05,3.31132e-05,9.08026e-05,0.000128621,5.3145e-05,9.92113e-05,1.96558e-05,2.72842e-05,1.14338e-05,0.00439666,8.51659e-07,5.95852e-06,5.03903e-06,3.6392e-06,9.1954e-07,1.16127e-06,7.17931e-07,7.92509e-07,7.38184e-07,5.42599e-07,5.98902e-07,6.05748e-07,5.39219e-07,5.46989e-07,5.32039e-07,5.31243e-07,5.89559e-07,
58230,0.0489346,0.0146021,0.0500159,0.0322097,0.0538867,0.0604538,0.0384635,0.0251202,0.0352352,0.0311036,0.0508249,0.0236801,0.0183803,0.0130834,0.0447067,0.00260389,0.0324103,0.000499407,0.014433,0.00154741,0.00336204,0.00227368,0.000679729,0.000555779,2.2317e-05,4.51948e-05,1.72359e-06,0.00421863,2.26763e-05,4.25253e-05,3.11604e-06,4.66797e-06,1.63468e-06,2.12364e-06,2.22432e-06,7.14503e-07,1.54906e-06,2.76346e-06,2.81246e-06,6.43026e-07,8.20126e-07,6.14063e-07,5.57807e-07,5.35743e-07,5.83293e-07,5.63261e-07,5.34292e-07,5.4643e-07,5.34473e-07,7.71329e-07,
58240,0.0299456,0.0189902,0.0474267,0.0541123,0.0597721,0.00835592,0.0453377,0.0442021,0.0346256,0.0576784,0.0540726,0.0120251,0.0573341,0.00534702,0.019055,1.73513e-05,0.00208011,0.00194615,0.000117604,0.000421154,9.40999e-05,0.000196525,0.00433911,7.62809e-05,0.000489738,0.000594877,8.65159e-06,1.08803e-06,7.53528e-05,4.4234e-06,2.49614e-05,6.85952e-06,8.48754e-06,1.06993e-06,1.93286e-06,1.72137e-06,1.25171e-06,4.8929e-06,8.83592e-07,9.41803e-07,6.99134e-07,7.81909e-07,5.37021e-07,5.51017e-07,6.49546e-07,7.37678e-07,5.62225e-07,5.53919e-07,5.34677e-07,5.37131e-07,
58250,0.0427005,0.0526283,0.0506287,0.0447344,0.0460473,0.0292751,0.0483554,0.0476523,0.0535665,0.0578928,0.051781,0.0440774,0.0559476,0.0469453,0.000337726,0.00404822,0.000476533,0.00324614,0.0216952,0.0181385,0.00285683,0.000391018,5.48915e-06,0.00013055,2.17302e-05,2.36413e-05,1.86914e-05,2.20333e-05,0.000902843,3.72657e-05,4.00159e-06,0.000159763,3.06462e-05,1.22716e-06,0.000283952,6.62546e-06,1.75754e-06,2.11533e-06,6.17351e-07,7.00344e-07,2.93219e-06,6.25991e-07,5.29983e-07,5.75155e-07,6.08774e-07,6.0234e-07,5.299e-07,5.3049e-07,5.40273e-07,5.38577e-07,
58260,0.0122314,0.0549836,0.0370763,0.0456702,0.0590472,0.0452591,0.021699,0.0501711,0.0537208,0.0578826,0.051574,0.0389461,0.0372061,0.00384803,0.0057768,0.00300056,0.00130758,7.8227e-05,0.000720734,0.000765801,0.000259136,0.000241494,0.00144251,0.0428213,0.002726,0.000694791,0.000964548,4.31435e-05,0.00012608,0.00023702,9.51751e-05,5.80867e-07,9.61754e-07,2.46552e-06,2.15401e-06,1.1372e-06,6.61751e-07,6.30773e-07,1.32529e-06,6.94107e-06,6.51878e-07,5.65816e-07,1.01635e-06,5.4092e-07,6.01525e-07,5.49857e-07,5.57071e-07,5.29908e-07,5.56876e-07,5.76657e-07,
58270,0.0516233,0.00644632,0.0469244,0.038711,0.0524613,0.050774,0.0564675,0.0592289,0.0455217,0.0530459,0.0121015,0.0304492,0.0467985,0.00999107,0.00122256,0.0069364,0.0159444,0.000324728,0.0425198,0.000533792,0.0015533,0.00032251,0.00153649,2.38496e-05,0.000614497,0.000515556,0.000374468,0.00021784,5.0142e-05,5.45938e-06,1.39305e-06,7.61937e-07,3.21909e-06,2.12744e-06,1.63695e-06,2.34607e-05,3.24369e-06,9.72309e-06,6.91669e-06,5.9152e-07,5.9539e-07,5.89723e-07,6.7529e-07,6.95998e-07,5.40965e-07,6.56306e-07,5.52851e-07,5.84139e-07,5.66193e-07,5.30122e-07,
58280,0.03953,0.0384924,0.0412439,0.0494403,0.0565737,0.0510888,0.0189058,0.0361276,0.0426472,0.0300423,0.0572343,0.0307234,0.00692158,0.00825596,0.0128763,0.00555137,0.00730787,0.00600751,0.00104863,0.00361781,0.000785053,0.000271727,0.000316117,0.000598604,0.00172751,0.0197604,0.000114313,0.000202355,4.72965e-06,4.76617e-06,1.19051e-05,3.64051e-05,5.57607e-06,1.78183e-06,1.49852e-06,8.7516e-07,1.04546e-06,2.78286e-06,5.3566e-07,9.77542e-07,6.29163e-07,1.05909e-06,6.61756e-07,5.39198e-07,6.12689e-07,6.19331e-07,5.39416e-07,6.06186e-07,5.3463e-07,5.30109e-07,
58290,0.0531188,0.0508444,0.0238707,0.0591317,0.00874914,0.0470676,0.0138031,0.0377553,0.0427364,0.0472733,0.0255246,0.0575141,0.0371157,0.0150861,0.00318208,0.00552001,6.53411e-05,0.00252542,0.000815773,0.00195531,0.0185574,0.000155021,0.00151538,0.000308097,0.000544419,5.89593e-05,9.90475e-05,4.17774e-05,0.000137575,3.03788e-05,6.21515e-05,7.44439e-06,3.10249e-06,0.000164281,1.52411e-06,1.05462e-06,7.91033e-07,1.46187e-06,5.70131e-07,8.81961e-07,9.45475e-07,6.53966e-07,8.50268e-07,5.57457e-07,6.25914e-07,5.82719e-07,5.42668e-07,5.85135e-07,2.47616e-06,5.3116e-07,
58300,0.0415744,0.0453559,0.0553774,0.0527173,0.0563328,0.0411141,0.0476125,0.0487915,0.0585896,0.0132011,0.00441081,0.0154037,0.0364201,0.00477684,0.0313112,0.0184582,0.0497065,0.000610543,0.0255395,0.0168631,0.0017934,0.000602123,0.000769085,4.70573e-05,0.000154762,0.000151011,0.000940433,2.75541e-05,9.98612e-05,0.000917718,7.23057e-06,3.32709e-05,7.61748e-07,1.86199e-06,2.70022e-06,8.17003e-06,1.85993e-06,1.78778e-06,5.3863e-07,9.93039e-07,5.58338e-07,6.1826e-07,6.00417e-07,2.09763e-06,5.56973e-07,6.4746e-07,5.37725e-07,5.3649e-07,5.28709e-07,5.5115e-07,
58310,0.0167119,0.0518122,0.0576591,0.0499715,0.0524631,0.054726,0.0565437,0.0276339,0.0454838,0.0236505,0.0275464,0.0526818,0.0432211,0.0319091,0.0460608,0.0228301,0.00607975,0.00239222,0.00039492,0.000248566,0.000113188,0.00146065,0.0014321,0.0041136,0.0156577,0.00126032,6.44971e-05,3.25454e-06,2.49586e-05,1.52752e-05,5.7628e-06,5.84198e-06,4.51018e-06,1.09946e-05,6.66841e-07,2.60071e-05,1.50243e-06,1.68196e-06,1.65113e-06,6.74362e-07,2.33648e-06,7.04091e-07,1.3452e-06,5.38651e-07,5.77865e-07,5.31694e-07,5.32327e-07,5.36556e-07,5.54911e-07,5.38367e-07,
58320,0.042665,0.0528245,0.0524449,0.0564341,0.0367423,0.0571048,0.0331496,0.0334368,0.0453213,0.0504384,0.0488074,0.00458412,0.00704905,0.0584018,0.0303665,0.0469711,0.0153224,0.0047183,0.0068806,0.0146356,0.00325353,0.00177203,0.000539408,1.14934e-05,0.000301778,0.000104959,1.07822e-05,1.42614e-05,1.98969e-05,3.74535e-05,1.42418e-05,2.24381e-06,1.74738e-06,1.71017e-06,2.53155e-06,1.50672e-06,8.72903e-07,1.30123e-05,6.46861e-07,2.40969e-06,5.97159e-07,7.19699e-07,5.41026e-07,6.64903e-07,5.53809e-07,5.50368e-07,5.66443e-07,5.4434e-07,5.34429e-07,5.2879e-07,
58330,0.055176,0.0492483,0.057033,0.00156136,0.0535885,0.0496587,0.0513614,0.0428558,0.059037,0.0463987,0.0390909,0.0396372,0.0429558,0.0325209,0.0297597,0.0543759,0.00632477,0.0026422,0.0025216,0.00316021,0.00279695,0.00105242,0.000213039,0.000262665,8.554e-06,7.2572e-05,6.50821e-06,1.05632e-05,1.52555e-05,4.77008e-06,0.000278712,0.000123571,4.64973e-06,1.44303e-05,2.76298e-06,4.44806e-06,1.18421e-06,8.68849e-07,9.96026e-07,6.20272e-07,5.76052e-07,1.88301e-06,5.71188e-07,1.18831e-06,5.68895e-07,2.46558e-06,5.34441e-07,5.58774e-07,5.29918e-07,5.4739e-07,
