mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
48900,0.0128826,0.667295,0.222549,0.414919,0.661771,0.231472,0.826883,0.596816,0.176991,0.866823,0.162132,0.254827,0.664881,0.969012,0.705619,0.789347,0.0283536,0.260358,0.0854269,0.0362126,0.273478,0.210882,0.930632,0.609143,0.792956,0.422751,0.224872,0.0722731,0.419595,0.0202503,0.065897,0.0681128,0.0902822,0.0397426,0.175366,0.0295056,0.0571429,0.071538,0.167548,0.0133407,0.705514,0.0318953,0.192982,0.0264315,0.103526,0.037054,0.0798239,0.0442472,0.0633106,0.0611813,0.0707622,0.055478,0.0814339,0.0528011,0.082452,0.0588755,0.0841341,0.0514787,0.0820219,0.0551892,0.0851802,0.0531176,0.0807327,0.0563434,0.0790946,0.0553442,0.0719368,0.05794,0.0782657,0.0565937,0.0813442,0.0545614,0.0787574,0.0553264,0.0813088,0.0541212,0.0796816,0.0549882,0.0800774,0.0546967,0.080481,0.0546605,0.0793167,0.0552389,0.0795671,0.0551588,0.0799231,0.0552703,0.0800853,0.0549206,0.0798844,0.0551265,0.0802633,0.0548556,0.0799014,0.0550322,0.0801408,0.0549484,0.07995,0.0550763,
48910,0.421424,0.206854,0.42166,0.694283,0.660582,0.349551,0.571925,0.0324785,0.731815,0.295496,0.298656,0.992259,0.991219,0.103978,0.653972,0.737474,0.662366,0.252859,0.395425,0.819445,0.193669,0.0176345,0.574109,0.864041,0.642831,0.0631373,0.356979,0.234668,0.0746353,0.112065,0.107501,0.0442691,0.152806,0.0386459,0.226095,0.0610401,0.655212,0.00582924,0.15759,0.0452124,0.0707622,0.0692256,0.135131,0.0298766,0.176105,0.0463886,0.0571429,0.0670643,0.100208,0.051674,0.0704538,0.0528241,0.081564,0.0545836,0.0816102,0.0532209,0.0726509,0.0589668,0.0708903,0.0573327,0.0777107,0.0545056,0.0806774,0.0566477,0.0841341,0.0542007,0.0833293,0.055425,0.0670498,0.0629286,0.0813512,0.0539531,0.0812229,0.0546034,0.0788051,0.0554495,0.0807278,0.0540112,0.0812832,0.0540656,0.0800594,0.0549797,0.0797946,0.0549848,0.0799305,0.0548759,0.0800872,0.0549742,0.0798378,0.0550331,0.079662,0.0552872,0.0772731,0.0568157,0.0799706,0.0549883,0.0801131,0.0549171,0.080121,0.0549213,
48920,0.0292907,0.161638,0.0319237,0.956695,0.767023,0.666888,0.854634,0.49346,0.779124,0.188249,0.679235,0.968783,0.0370948,0.179125,0.495443,0.420197,0.622455,0.385527,0.260979,0.251389,0.285702,0.126052,0.0645637,0.971608,0.327435,0.0177901,0.541734,0.0725368,0.619335,0.38139,0.089438,0.0272461,0.101186,0.296593,0.179618,0.0528657,0.0410117,0.0776783,0.166885,0.0220442,0.186393,0.019009,0.0871729,0.059766,0.0885207,0.0499923,0.112716,0.0369473,0.0714634,0.0603674,0.0963748,0.0471378,0.0684554,0.0630193,0.0734722,0.0606498,0.0739913,0.0576031,0.0687058,0.0593803,0.0824873,0.0518389,0.0787483,0.055096,0.082272,0.0544236,0.0827232,0.0541912,0.0809442,0.0539495,0.079661,0.054856,0.0808102,0.0543891,0.0802859,0.0544842,0.0826876,0.0529272,0.0804075,0.0549541,0.0792462,0.0551911,0.0772671,0.0564446,0.0802878,0.0549435,0.0793429,0.0554736,0.0803694,0.0548273,0.0799817,0.0549876,0.0799859,0.0549937,0.0800259,0.0549733,0.0801023,0.0549928,0.0800254,0.0549661,
48930,0.727866,0.595063,0.384604,0.519014,0.801877,0.993951,0.0474601,0.340104,0.709782,0.524123,0.27905,0.257105,0.453794,0.599853,0.483254,0.522865,0.68937,0.956737,0.113866,0.0297409,0.349911,0.651685,0.308411,0.230685,0.967798,0.73095,0.826036,0.312884,0.0292907,0.349356,0.150759,0.0650814,0.193995,0.0484803,0.105705,0.111397,0.110056,0.0701108,0.055895,0.0780551,0.11528,0.041636,0.0708722,0.0771148,0.0693485,0.0589254,0.079433,0.0554181,0.0694654,0.0581101,0.16301,0.0809343,0.10098,0.0515474,0.0488024,0.0785294,0.0758458,0.0591768,0.0854853,0.0520012,0.0811403,0.0542968,0.0798652,0.0530074,0.0885936,0.0515704,0.0802903,0.0546273,0.0809886,0.0551114,0.0788879,0.0550262,0.0805811,0.0553517,0.0802329,0.0550035,0.0821038,0.0537911,0.0778386,0.0557574,0.079824,0.0547637,0.0799784,0.054888,0.0796583,0.0553101,0.0802926,0.0550031,0.0801807,0.0549217,0.080286,0.0549257,0.0797759,0.0551911,0.0801066,0.0549453,0.0799657,0.0549485,0.0800567,0.0549831,
48940,0.839638,0.639888,0.69888,0.956896,0.0177493,0.55274,0.0358196,0.350746,0.476772,0.850321,0.106323,0.745899,0.435563,0.779555,0.249117,0.0456275,0.832118,0.311421,0.00683889,0.772347,0.92658,0.169419,0.22798,0.226057,0.0800412,0.111397,0.112918,0.0480217,0.885097,0.270689,0.83293,0.0571734,0.0518504,0.147741,0.139825,0.0558203,0.20807,0.0275967,0.317035,0.0130001,0.172955,0.0432752,0.066696,0.0621511,0.0498731,0.0656146,0.0935377,0.0723982,0.0948501,0.0466069,0.0796505,0.0568349,0.0699833,0.0554407,0.0697338,0.0566654,0.0979627,0.0467144,0.0786713,0.0571521,0.0775754,0.0522007,0.0845416,0.0548425,0.0802903,0.054846,0.0827569,0.0536044,0.0785603,0.0563003,0.0919047,0.0509489,0.081843,0.0537028,0.0758458,0.0565566,0.0809886,0.0542916,0.0810548,0.0546188,0.0802329,0.0547057,0.0795836,0.0551911,0.0804951,0.0549953,0.0802691,0.0548072,0.0803857,0.0549388,0.0800794,0.0549782,0.079931,0.0550365,0.0800489,0.0550109,0.0798839,0.0550399,0.0803706,0.054996,
48950,0.413419,0.687139,0.985232,0.235178,0.911776,0.568527,0.6186,0.117379,0.00683889,0.177867,0.92658,0.422193,0.781898,0.559915,0.262141,0.368307,0.112918,0.683182,0.70648,0.344413,0.607404,0.12951,0.86608,0.181734,0.990548,0.756556,0.0155064,0.148942,0.178509,0.029711,0.175388,0.0102945,0.0534504,0.0689391,0.0467781,0.172271,0.443729,0.0160893,0.592823,0.00394558,0.234697,0.0160431,0.0756643,0.0753526,0.0578918,0.0718303,0.152964,0.0282129,0.0910313,0.0509684,0.086481,0.0497898,0.0678833,0.058106,0.0977381,0.0502785,0.0699678,0.0597205,0.0783471,0.0536654,0.0834926,0.0518027,0.0839389,0.0543982,0.078495,0.0583001,0.0760302,0.058046,0.0768935,0.0570488,0.0747788,0.0570242,0.0801531,0.0546831,0.0809179,0.0545777,0.0801568,0.0545615,0.0804951,0.0547925,0.0799228,0.0552516,0.0798353,0.0549756,0.0800489,0.0550109,0.0798674,0.0550305,0.0803724,0.0549679,0.0798838,0.0550735,0.0802691,0.0548675,0.0801355,0.0548819,0.0801088,0.0549396,0.0802352,0.054869,
48960,0.548493,0.105868,0.883027,0.841507,0.521868,0.0942376,0.780523,0.812556,0.515018,0.293438,0.766105,0.278708,0.409947,0.0374698,0.822601,0.573554,0.301555,0.134445,0.740268,0.895005,0.359394,0.842821,0.0927012,0.0719488,0.0963351,0.460152,0.402652,0.992284,0.0878448,0.344596,0.45538,0.048541,0.565569,0.00691378,0.212163,0.0207594,0.0477269,0.117038,0.18485,0.0227168,0.165531,0.0196525,0.351014,0.0874928,0.0833796,0.0671047,0.0701266,0.0586454,0.0776032,0.0587618,0.0942105,0.0552425,0.0814592,0.0554184,0.0804122,0.0572663,0.0760302,0.0587458,0.0696039,0.0609384,0.0619281,0.0693224,0.0872237,0.0500361,0.0794227,0.057383,0.0782701,0.0559768,0.0805427,0.0541884,0.0798113,0.0540228,0.0800202,0.0549951,0.0802152,0.0549898,0.0794996,0.0553691,0.0810856,0.0542953,0.0817834,0.0540752,0.0801399,0.0548675,0.0803153,0.0548219,0.0798426,0.0549437,0.0802911,0.0549248,0.0802517,0.0550751,0.080608,0.0546511,0.0799161,0.0550322,0.0803256,0.0550052,0.0803332,0.0548798,
48970,0.60331,0.470393,0.350036,0.335742,0.822601,0.968725,0.192634,0.533652,0.944704,0.754445,0.361088,0.949675,0.727936,0.52258,0.711944,0.493749,0.140573,0.492598,0.713199,0.422227,0.32682,0.453719,0.314098,0.0404272,0.473358,0.121509,0.465134,0.762358,0.0826114,0.207594,0.123097,0.0372934,0.279592,0.0238946,0.734324,0.844819,0.275567,0.0320751,0.118249,0.0357444,0.0456721,0.087252,0.186323,0.0101522,0.0917271,0.046201,0.0788921,0.0650138,0.0951879,0.051731,0.0632896,0.0677014,0.0717224,0.0634349,0.089451,0.0477838,0.0685855,0.0605253,0.0854284,0.0562002,0.0829545,0.0583405,0.0827027,0.056156,0.0815904,0.0554271,0.0808749,0.0549102,0.0824149,0.0539501,0.0821794,0.054474,0.0787386,0.0561078,0.0857696,0.0529209,0.0796329,0.0552809,0.078466,0.0549386,0.0813585,0.054723,0.0805501,0.0547203,0.0801369,0.0548175,0.08015,0.0549983,0.0800656,0.0551221,0.0801999,0.0548787,0.0803643,0.0548444,0.0801326,0.0549496,0.0803418,0.0548276,0.0802307,0.0549049,
48980,0.35657,0.37342,0.954617,0.541769,0.0181764,0.37461,0.797053,0.180281,0.617163,0.119156,0.121517,0.557198,0.233427,0.128318,0.304386,0.613765,0.674808,0.639131,0.130357,0.208099,0.357209,0.162967,0.51139,0.4168,0.307318,0.745635,0.449019,0.761359,0.814891,0.580782,0.581791,0.696377,0.165928,0.0158136,0.161174,0.0394016,0.133621,0.0405642,0.104097,0.0568099,0.0794324,0.0640472,0.0780535,0.0692701,0.0943988,0.046201,0.106207,0.0414188,0.141477,0.0255207,0.0808958,0.0515893,0.0845331,0.0510767,0.07105,0.0607915,0.0880941,0.0584583,0.0816397,0.0581417,0.0801888,0.0552472,0.0790551,0.0557427,0.0850643,0.0521788,0.0857208,0.0519392,0.0800613,0.0539199,0.0817066,0.0540868,0.0792842,0.0555957,0.0777603,0.0561565,0.080609,0.0553025,0.0802731,0.0551796,0.0803379,0.0546485,0.0805648,0.0548101,0.0807851,0.0546997,0.0802683,0.05493,0.0811823,0.0544729,0.0790488,0.0549814,0.0803236,0.0548528,0.0802719,0.0548121,0.0802389,0.0549435,0.0800383,0.054992,
48990,0.850536,0.897392,0.794563,0.425176,0.342778,0.0987883,0.260817,0.459759,0.618922,0.780679,0.96736,0.602287,0.750206,0.621549,0.144226,0.376409,0.00927847,0.403664,0.518292,0.271668,0.125876,0.398643,0.0275509,0.269452,0.976485,0.295753,0.55998,0.331799,0.0696877,0.0677797,0.735359,0.395342,0.135607,0.0607139,0.215146,0.055545,0.141097,0.0368933,0.145339,0.0437266,0.18103,0.0207773,0.0763617,0.0573607,0.0955307,0.0405642,0.0718137,0.070416,0.118231,0.0337944,0.0761515,0.0593765,0.0803598,0.0556664,0.0858421,0.0513145,0.0822546,0.0538287,0.0813192,0.0545649,0.0799572,0.0568991,0.0847463,0.054805,0.0766642,0.055704,0.0797716,0.0556875,0.0840437,0.0534694,0.0802983,0.0544362,0.0799505,0.0555197,0.080055,0.0552343,0.0802731,0.0547238,0.080709,0.054583,0.0802855,0.0550435,0.0804406,0.054574,0.0795533,0.0550826,0.0804033,0.0548086,0.0797452,0.0550959,0.0798976,0.0549001,0.0802469,0.054973,0.0801002,0.0549004,0.0803836,0.0547908,0.0800335,0.0549502,
49000,0.874702,0.80495,0.900875,0.469726,0.151699,0.308491,0.884964,0.941671,0.656,0.359705,0.0556969,0.882153,0.487709,0.0303835,0.578734,0.766476,0.768581,0.198471,0.7243,0.419394,0.995796,0.981467,0.623954,0.0573154,0.271547,0.647411,0.117469,0.401198,0.110968,0.0744731,0.438798,0.0622874,0.561749,0.151582,0.0955307,0.0526194,0.132157,0.00951135,0.0866482,0.061639,0.0692301,0.061401,0.0766524,0.0502327,0.0858623,0.0519104,0.0727126,0.0587649,0.0772371,0.0554233,0.0685087,0.0653336,0.0749388,0.0563611,0.0764187,0.059208,0.0803821,0.0547136,0.0835356,0.0534696,0.0837341,0.0526826,0.0842523,0.0527759,0.0853672,0.0530137,0.063976,0.0697918,0.0694329,0.065009,0.0792818,0.0551906,0.0801668,0.0551435,0.0811136,0.0547833,0.0804758,0.0544962,0.0807943,0.0548863,0.0810938,0.0546328,0.0802159,0.054827,0.0798101,0.0548932,0.0799095,0.0550817,0.0800837,0.054982,0.0801374,0.0549609,0.0800163,0.0549538,0.0799835,0.0550253,0.0800312,0.0549814,0.0802028,0.0549462,
49010,0.913588,0.114404,0.967295,0.359239,0.234341,0.525501,0.594385,0.270648,0.0148858,0.288722,0.995796,0.345552,0.584695,0.593877,0.468653,0.0514349,0.921627,0.454416,0.98765,0.138612,0.876261,0.0346176,0.451008,0.0885472,0.170066,0.42565,0.80255,0.0580847,0.444923,0.275359,0.168058,0.0431722,0.0920988,0.0356014,0.0299881,0.0926524,0.0583961,0.0574616,0.158685,0.0322288,0.0672923,0.0781749,0.0866482,0.0427167,0.0808924,0.0507743,0.089249,0.0570222,0.0863336,0.0480939,0.0794892,0.0535928,0.0947442,0.0510971,0.086772,0.0569548,0.0653325,0.0673564,0.0741817,0.0451499,0.0663868,0.0772147,0.0668777,0.0627658,0.0749311,0.0544484,0.0821313,0.0526826,0.0764321,0.0572001,0.0803066,0.0548999,0.0806798,0.054407,0.0802633,0.0551165,0.0798546,0.055034,0.0795521,0.0552123,0.082181,0.0544654,0.0796424,0.0553745,0.080047,0.0549541,0.0801314,0.0548943,0.080349,0.0548783,0.0794584,0.0551951,0.079024,0.0550789,0.0801258,0.0550307,0.0798863,0.0550009,0.0800898,0.0549823,
49020,0.848108,0.259372,0.366105,0.180501,0.844867,0.734518,0.661774,0.832359,0.617372,0.247083,0.858813,0.489464,0.737717,0.252374,0.773497,0.924874,0.078121,0.615217,0.964475,0.29108,0.393342,0.574351,0.995028,0.0070284,0.284235,0.304896,0.410858,0.779122,0.33545,0.443295,0.0672923,0.0734581,0.170673,0.043702,0.121596,0.05838,0.0819717,0.0570222,0.0906192,0.0351988,0.193537,0.0171715,0.0883679,0.0648546,0.0370847,0.0895719,0.067298,0.0629411,0.0969018,0.0576688,0.0656771,0.0589467,0.168228,0.0355503,0.0361474,0.0959279,0.0668143,0.0619302,0.0907875,0.0539948,0.0888298,0.0501231,0.0775231,0.0553287,0.0794484,0.0559486,0.0794984,0.0545944,0.0798906,0.0553897,0.0824031,0.0537194,0.076988,0.0563187,0.079104,0.0549825,0.0813944,0.0543514,0.0802553,0.0546561,0.0799981,0.0554106,0.0793157,0.0552245,0.0795266,0.0554047,0.0800735,0.0550174,0.0802188,0.0549389,0.0801093,0.054867,0.0800998,0.0549889,0.0799947,0.0549834,0.0800038,0.0549788,0.0800822,0.0549562,
49030,0.858813,0.972172,0.639865,0.252374,0.969492,0.13109,0.485233,0.162429,0.938019,0.789447,0.0648913,0.750635,0.0502644,0.124995,0.806704,0.617281,0.661774,0.209531,0.526753,0.0200633,0.530039,0.826525,0.990701,0.452429,0.708441,0.30942,0.617372,0.0031807,0.188667,0.0721779,0.157933,0.043702,0.00645152,0.734518,0.0881728,0.0536344,0.367649,0.0171715,0.0989443,0.0435631,0.104613,0.0527656,0.134912,0.0268523,0.0404138,0.0977487,0.0512627,0.0675988,0.0498835,0.0680492,0.0687824,0.0627439,0.0925491,0.0466173,0.0615192,0.0721583,0.07767,0.0552059,0.0900632,0.052953,0.0802089,0.054416,0.0805043,0.0561731,0.0795037,0.0557146,0.0796305,0.0553223,0.0811417,0.053802,0.0810448,0.0551641,0.0795321,0.0539948,0.075889,0.0571012,0.0806198,0.0549051,0.0811062,0.0546451,0.0799415,0.055396,0.0795535,0.0553314,0.0803716,0.054867,0.0791736,0.0553404,0.0800877,0.0550565,0.0800322,0.0549473,0.0800315,0.0549355,0.0799639,0.0550028,0.0800998,0.0549995,0.0801613,0.0549276,
49040,0.883611,0.625421,0.773207,0.0549079,0.62741,0.746051,0.39267,0.593724,0.122341,0.12478,0.349025,0.397494,0.969492,0.126049,0.409192,0.100612,0.524078,0.187809,0.694403,0.600653,0.101936,0.083569,0.00645152,0.452919,0.271439,0.0821595,0.472324,0.145713,0.275289,0.277429,0.673137,0.153894,0.145355,0.0414868,0.0992745,0.0976376,0.0809338,0.0426813,0.104585,0.0622298,0.0519544,0.0616475,0.628996,0.0031807,0.0468101,0.0627353,0.062129,0.0615898,0.0543369,0.0702403,0.0690776,0.0536344,0.0816472,0.0505904,0.0785248,0.0557845,0.0777129,0.0555118,0.0804953,0.0539973,0.0767683,0.056103,0.0808199,0.0556086,0.075889,0.0559407,0.0992852,0.0486643,0.0663094,0.061487,0.0934805,0.0489764,0.0806786,0.0550999,0.0809786,0.0544329,0.0786523,0.0555322,0.0810659,0.0543485,0.0817613,0.0538907,0.0780529,0.0562623,0.0798025,0.054926,0.0802002,0.0549023,0.0800603,0.0549535,0.0797377,0.0550438,0.0800185,0.0549418,0.0800293,0.0549725,0.0802847,0.0548287,0.080041,0.0549039,
49050,0.295122,0.790503,0.0863281,0.238281,0.820125,0.951489,0.280237,0.232895,0.210435,0.347966,0.585727,0.750149,0.397436,0.254726,0.535726,0.44381,0.00588181,0.0758224,0.499818,0.656871,0.383778,0.523217,0.961956,0.303703,0.233712,0.559509,0.722898,0.0832946,0.0846586,0.409214,0.55911,0.90081,0.659066,0.00163326,0.0123917,0.105697,0.0401569,0.0895583,0.175587,0.0162251,0.0693179,0.0704579,0.111127,0.0459926,0.0433442,0.0588305,0.0913827,0.0628179,0.116037,0.0393399,0.0568701,0.0662546,0.083961,0.0576444,0.075889,0.0558701,0.0976692,0.0457665,0.0816472,0.0492709,0.0808199,0.0554188,0.0677203,0.0614984,0.0941769,0.0493271,0.0820454,0.0510677,0.0774596,0.0556256,0.0817432,0.05412,0.0780529,0.056119,0.0797712,0.0547715,0.0813551,0.0546657,0.0794102,0.0549991,0.0801908,0.0552834,0.0793136,0.0555197,0.0809786,0.0546109,0.080334,0.0548492,0.0801272,0.054885,0.0799611,0.0549379,0.0800628,0.0549524,0.0801074,0.0549704,0.0786927,0.0555884,0.0799484,0.0550349,
49060,0.651583,0.710618,0.131694,0.453804,0.946928,0.713104,0.442565,0.975633,0.054221,0.711901,0.247412,0.984522,0.125875,0.682586,0.750464,0.589261,0.374143,0.146299,0.0846586,0.483077,0.301672,0.9714,0.921061,0.735926,0.286985,0.748954,0.0288213,0.423092,0.234726,0.879749,0.177035,0.0397435,0.0880131,0.026002,0.0530871,0.045416,0.621604,6.08252e-05,0.028695,0.131557,0.0368918,0.0914007,0.0973445,0.0423478,0.0568701,0.0699114,0.113182,0.0406309,0.0701791,0.0615933,0.0663276,0.0636661,0.0964346,0.0489086,0.087056,0.0485271,0.0955916,0.0455797,0.0893806,0.0510201,0.083961,0.0550873,0.088366,0.0514461,0.0790369,0.0581506,0.0795367,0.0550338,0.0774596,0.0552775,0.0802517,0.0552556,0.0768679,0.0569608,0.0798264,0.0547715,0.0802301,0.0555392,0.0807698,0.054494,0.0796006,0.0552507,0.0815121,0.0541195,0.0794807,0.0552303,0.0791593,0.0554343,0.0804693,0.0548135,0.0796326,0.0550457,0.0802917,0.0548746,0.0802173,0.0548674,0.0803532,0.0548629,0.0801569,0.0549227,
49070,0.204313,0.677651,0.108626,0.07316,0.366919,0.211593,0.442061,0.285002,0.540189,0.335914,0.843559,0.9714,0.743986,0.375208,0.803715,0.385338,0.822104,0.450534,0.234726,0.127321,0.619381,0.588846,0.952402,0.932672,0.150357,0.585592,0.442565,0.896367,0.817764,0.00459737,0.832142,6.08252e-05,0.0289387,0.0836377,0.0586249,0.0881146,0.171749,0.021825,0.128844,0.0359232,0.0496072,0.0590536,0.0730822,0.0585108,0.0750394,0.0678801,0.0530871,0.0621311,0.0677387,0.0600982,0.097232,0.048414,0.14298,0.0311311,0.0919355,0.0532439,0.0701974,0.0626973,0.087056,0.0515974,0.0816389,0.0531685,0.0780394,0.0564995,0.0782406,0.0559016,0.0814426,0.0540955,0.0794785,0.0547095,0.0802178,0.0548518,0.0803756,0.0551826,0.0792654,0.0551733,0.079126,0.0553289,0.0788461,0.0557179,0.0805694,0.0545782,0.0801534,0.0548881,0.0796033,0.0549695,0.0802888,0.0547562,0.0803137,0.0549104,0.0800752,0.0548975,0.0802527,0.0549213,0.0799612,0.0550575,0.0801086,0.0549651,0.080229,0.0548717,
49080,0.979738,0.834737,0.150684,0.0763518,0.379522,0.770777,0.949016,0.534707,0.380028,0.133734,0.160371,0.795061,0.134586,0.194076,0.904193,0.241584,0.293324,0.503928,0.0467711,0.779382,0.382728,0.010755,0.112093,0.0598884,0.54811,0.240542,0.636168,0.769757,0.144227,0.179621,0.141371,0.0740796,0.0646886,0.0482801,0.0430392,0.0524942,0.0582962,0.0739164,0.0743773,0.0614853,0.0876925,0.0423559,0.146393,0.0494157,0.839867,0.00113618,0.0648369,0.0617004,0.128646,0.0311076,0.133349,0.0354126,0.0636296,0.0623163,0.0825264,0.0543437,0.0809125,0.0558525,0.0788108,0.0571751,0.0833962,0.0532425,0.0766151,0.0551563,0.0793791,0.0563035,0.0775826,0.0556491,0.0804889,0.0549172,0.0814508,0.0555245,0.0806445,0.0553719,0.0797992,0.0552872,0.0776053,0.0557532,0.0804218,0.0548944,0.0796513,0.0549857,0.0806965,0.0546914,0.0801384,0.0551237,0.0802536,0.0548412,0.0803292,0.0548233,0.0800239,0.0550769,0.079779,0.0550792,0.0801071,0.0548991,0.080052,0.054945,0.0801955,0.0548656,
49090,0.146065,0.592886,0.388167,0.423092,0.203689,0.442593,0.4611,0.98765,0.0874079,0.420551,0.703816,0.202888,0.210034,0.085654,0.272962,0.62777,0.641322,0.941245,0.540721,0.529716,0.866196,0.716729,0.916044,0.0858591,0.184322,0.0348957,0.306723,0.00505979,0.0522125,0.116551,0.102829,0.185457,0.172402,0.0221665,0.690608,0.0141373,0.0562857,0.0752223,0.115779,0.0394211,0.0362642,0.0818737,0.122505,0.0450356,0.0584526,0.067736,0.0786791,0.0626201,0.0947474,0.0454542,0.073907,0.0558473,0.0663174,0.0619973,0.0628868,0.0658544,0.0825245,0.0558638,0.0828951,0.0522016,0.0829051,0.05391,0.0825253,0.0546064,0.0832897,0.0546808,0.0788185,0.0551322,0.0836085,0.0550275,0.0831127,0.056145,0.0801895,0.0547453,0.0785899,0.0551407,0.0810743,0.055153,0.0806619,0.0547382,0.0802116,0.0548873,0.0794464,0.0553803,0.0798366,0.0552347,0.0797256,0.0551288,0.0801505,0.0549936,0.0800664,0.0550184,0.0801242,0.0549632,0.0804344,0.0548825,0.079819,0.0550479,0.0800432,0.0549703,
49100,0.183946,0.15259,0.201106,0.085654,0.723029,0.732003,0.879199,0.113366,0.441516,0.37007,0.361427,0.996732,0.937308,0.259502,0.170663,0.785296,0.388167,0.658343,0.830507,0.709502,0.517345,0.435421,0.180469,0.359713,0.77148,0.697213,0.829709,0.158202,0.181808,0.0252577,0.0545256,0.0730131,0.172573,0.000424995,0.0681697,0.0506747,0.478991,0.0126325,0.366174,0.0121115,0.240005,0.0354571,0.11945,0.0324883,0.0630399,0.058307,0.122846,0.043619,0.151853,0.024205,0.0761771,0.0558473,0.087821,0.0548086,0.0623744,0.0637059,0.0833233,0.0516095,0.0840943,0.0553986,0.0791434,0.0548892,0.0811877,0.055659,0.0786667,0.0555146,0.0778842,0.0549413,0.0810523,0.0549656,0.0802065,0.055153,0.0789941,0.0555533,0.0824641,0.0524318,0.074557,0.0601711,0.0809825,0.0550806,0.0791714,0.0553511,0.0803312,0.0549135,0.0798913,0.0551445,0.0803528,0.0547604,0.0799139,0.0549042,0.0798711,0.0551084,0.0799826,0.0550183,0.0803302,0.0549324,0.0797445,0.0550815,0.0801685,0.0549634,
49110,0.568563,0.0998465,0.732845,0.0691726,0.811391,0.085769,0.120844,0.60532,0.0461691,0.916414,0.202075,0.411328,0.962929,0.175971,0.0430972,0.69717,0.864348,0.020541,0.752255,0.225791,0.166849,0.0730131,0.0034615,0.131228,0.183946,0.00793202,0.446222,0.0271709,0.560926,0.2687,0.126241,0.512509,0.0299726,0.138328,0.0815713,0.0456476,0.0514425,0.0631971,0.127509,0.0293036,0.127709,0.0450043,0.127614,0.0434519,0.246892,0.00112507,0.0876441,0.0362415,0.0893319,0.0571792,0.0752631,0.0620358,0.0676283,0.0579072,0.0895784,0.0514094,0.0800132,0.0570537,0.0781422,0.0541113,0.0814028,0.0548263,0.0801173,0.0540991,0.0813944,0.0525211,0.073026,0.0601711,0.079826,0.0541172,0.0817633,0.0544058,0.0804319,0.0545992,0.0798361,0.0549511,0.0808343,0.0546905,0.0794658,0.0549939,0.0784594,0.05557,0.0797745,0.0551461,0.0803911,0.0549214,0.0801795,0.0549698,0.0807448,0.0548642,0.0790812,0.0549519,0.0801341,0.0547895,0.0799516,0.054966,0.0801098,0.0549384,0.0798869,0.0550926,
