noise,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
0.316228,55,0.9972,0.99848,0.9978,0.99784,0.99548,0.99344,0.98984,0.98448,0.97736,0.96576,0.94632,0.9202,0.88836,0.83868,0.78192,0.72276,0.6876,0.6854,0.70628,0.72476,0.73512,0.72872,0.73316,0.73368,0.73768,0.73836,0.7446,0.73836,0.73384,0.74084,0.74432,0.7366,0.74156,0.74612,0.74804,0.74044,0.7436,0.7426,0.73824,0.74124,0.7398,0.74244,0.7406,0.73908,0.73488,0.7324,0.73628,0.72984,0.7136,
0.316228,56,0.99592,0.99796,0.9964,0.99544,0.99412,0.98824,0.98456,0.97424,0.95972,0.94308,0.91428,0.875,0.82552,0.75872,0.70468,0.68092,0.68488,0.69624,0.70348,0.71476,0.72372,0.72788,0.7356,0.73412,0.73612,0.73996,0.7406,0.74192,0.73664,0.738,0.73512,0.7298,0.7356,0.73628,0.7368,0.74372,0.73764,0.73852,0.74452,0.73684,0.74128,0.74028,0.73864,0.73692,0.73376,0.73628,0.72572,0.721,0.71456,
0.316228,57,0.99668,0.99816,0.99672,0.99608,0.99344,0.99024,0.98392,0.97664,0.96552,0.94408,0.91516,0.88076,0.82048,0.74856,0.6838,0.66268,0.68808,0.71956,0.7418,0.75204,0.75004,0.74716,0.74744,0.74848,0.73904,0.73516,0.73664,0.73536,0.73432,0.73312,0.74292,0.7372,0.73828,0.73936,0.74096,0.74616,0.73876,0.7396,0.73528,0.73792,0.73712,0.73692,0.74276,0.73924,0.73348,0.73056,0.73,0.73044,0.71688,
0.316228,58,0.9956,0.99808,0.99744,0.9954,0.99296,0.9902,0.98488,0.97636,0.96452,0.95004,0.923,0.88688,0.84048,0.77644,0.71812,0.67916,0.68268,0.69332,0.69644,0.70324,0.7202,0.73092,0.73532,0.73836,0.74032,0.73552,0.73808,0.7364,0.73808,0.738,0.7398,0.73528,0.74296,0.74452,0.74436,0.7352,0.73908,0.74212,0.74104,0.74124,0.73756,0.74004,0.74004,0.7412,0.73848,0.73824,0.73788,0.72788,0.70924,
0.316228,59,0.9956,0.99776,0.99648,0.99448,0.99312,0.98868,0.9814,0.97132,0.95516,0.93328,0.90248,0.85216,0.78552,0.71716,0.67716,0.66508,0.67532,0.70944,0.71688,0.72584,0.72776,0.73372,0.74004,0.73704,0.73424,0.74356,0.74232,0.74344,0.73724,0.7414,0.7372,0.74324,0.74488,0.74264,0.7404,0.74452,0.74496,0.74184,0.73988,0.73304,0.73732,0.7426,0.74608,0.74424,0.73752,0.73616,0.73908,0.72932,0.71796,
0.316228,60,0.99532,0.99724,0.99676,0.99456,0.9914,0.98872,0.9832,0.97096,0.96056,0.93896,0.91048,0.86892,0.80676,0.7412,0.69304,0.66432,0.66668,0.68136,0.70804,0.72332,0.72816,0.73328,0.73528,0.73668,0.74636,0.73888,0.73896,0.74168,0.74412,0.74144,0.74404,0.74244,0.74228,0.74164,0.74412,0.73836,0.74168,0.74032,0.74844,0.74168,0.74464,0.74636,0.73504,0.74104,0.73948,0.7354,0.72412,0.72648,0.71432,
0.316228,61,0.9956,0.99696,0.996,0.99524,0.99256,0.98744,0.98152,0.9738,0.95912,0.9354,0.90768,0.85948,0.80124,0.72488,0.67156,0.65936,0.6836,0.70728,0.71232,0.72332,0.7318,0.73272,0.7388,0.74472,0.73684,0.73788,0.73512,0.74112,0.74012,0.74288,0.7462,0.7402,0.74028,0.7366,0.73948,0.73916,0.73836,0.74,0.74232,0.74432,0.74284,0.7396,0.73692,0.73984,0.73296,0.72624,0.73228,0.72764,0.71152,
0.316228,62,0.99592,0.9978,0.99684,0.99492,0.99168,0.988,0.98104,0.97376,0.95776,0.93764,0.90424,0.86132,0.801,0.736,0.6798,0.6618,0.6726,0.6878,0.70124,0.72544,0.7322,0.73184,0.73908,0.73508,0.74004,0.73612,0.74364,0.73928,0.73144,0.73916,0.741,0.74824,0.73668,0.74008,0.73776,0.74392,0.73416,0.7414,0.7414,0.73452,0.74404,0.73888,0.74444,0.74144,0.74136,0.73304,0.72896,0.72268,0.71288,
0.316228,63,0.99396,0.9972,0.99592,0.99376,0.99108,0.98552,0.97808,0.9674,0.94832,0.9218,0.88088,0.82596,0.74452,0.67388,0.64976,0.6646,0.68804,0.7032,0.71836,0.72632,0.73304,0.73872,0.73676,0.74008,0.73616,0.73792,0.74112,0.74628,0.73408,0.735,0.73644,0.73556,0.738,0.73648,0.73808,0.74472,0.73984,0.74116,0.74156,0.74024,0.73452,0.73836,0.73716,0.7362,0.74016,0.73132,0.72628,0.731,0.71408,
0.316228,64,0.99504,0.99792,0.99628,0.99484,0.99164,0.98612,0.9798,0.97196,0.95416,0.92804,0.89812,0.84928,0.78308,0.71096,0.65924,0.64376,0.6652,0.69256,0.7104,0.72984,0.73368,0.73472,0.73508,0.73248,0.73844,0.73932,0.73712,0.74368,0.73776,0.7348,0.73372,0.74188,0.74204,0.7384,0.73916,0.74156,0.737,0.74132,0.73704,0.73888,0.74052,0.73704,0.73448,0.72908,0.7378,0.73424,0.73168,0.72516,0.71424,
0.316228,65,0.99436,0.99788,0.99644,0.99484,0.99212,0.98832,0.98072,0.96748,0.9538,0.9306,0.89388,0.84516,0.78376,0.70972,0.66652,0.66148,0.68584,0.69756,0.71136,0.72224,0.73116,0.73292,0.73824,0.74236,0.73832,0.73484,0.73224,0.73404,0.74036,0.7406,0.74052,0.73704,0.74292,0.7398,0.74608,0.73776,0.73512,0.73636,0.72892,0.73748,0.74152,0.73656,0.73668,0.73464,0.73952,0.73668,0.73112,0.72672,0.714,
0.316228,66,0.99744,0.99856,0.99756,0.99624,0.99372,0.99232,0.98804,0.98272,0.97416,0.9596,0.93908,0.91,0.8674,0.82072,0.75988,0.71216,0.68804,0.7034,0.70512,0.71452,0.72072,0.72032,0.7278,0.73672,0.73696,0.7374,0.74376,0.73604,0.74016,0.73928,0.74284,0.73856,0.7432,0.7424,0.73864,0.73708,0.73652,0.73216,0.73932,0.73668,0.73464,0.73724,0.73916,0.7384,0.7424,0.74212,0.7352,0.7236,0.70876,
0.316228,67,0.99616,0.99784,0.9962,0.995,0.99312,0.98944,0.98436,0.97608,0.96372,0.94404,0.91848,0.8812,0.8314,0.76528,0.71132,0.68648,0.6848,0.69796,0.7146,0.71824,0.72716,0.73288,0.73544,0.74136,0.73284,0.73716,0.73328,0.7384,0.73932,0.73464,0.72872,0.7384,0.737,0.74104,0.74184,0.7422,0.73664,0.73832,0.73196,0.7318,0.73852,0.74016,0.73808,0.74056,0.7358,0.7316,0.73252,0.72384,0.70528,
0.316228,68,0.99644,0.99772,0.99732,0.9962,0.99456,0.99112,0.98592,0.9794,0.96916,0.95232,0.92992,0.89808,0.85128,0.79,0.7286,0.68684,0.67796,0.68736,0.69,0.70408,0.72248,0.7252,0.73744,0.74444,0.74388,0.73672,0.7418,0.74,0.73952,0.7378,0.73728,0.73984,0.74132,0.74312,0.7406,0.73812,0.73684,0.73776,0.73724,0.74204,0.73564,0.73412,0.74252,0.7444,0.73896,0.74436,0.7396,0.72236,0.71216,
0.316228,69,0.99644,0.99824,0.99732,0.99596,0.99272,0.99076,0.98568,0.9792,0.96484,0.9478,0.9212,0.88344,0.83688,0.76248,0.69532,0.67116,0.67912,0.7034,0.72308,0.73332,0.74352,0.73736,0.73576,0.73544,0.73704,0.72936,0.74136,0.7342,0.74504,0.74624,0.74516,0.74044,0.73752,0.7448,0.74424,0.73888,0.73904,0.74316,0.74144,0.74556,0.7358,0.74324,0.74056,0.7336,0.73448,0.73768,0.7412,0.72316,0.71444,
0.316228,70,0.99584,0.99816,0.99616,0.99584,0.99304,0.99056,0.98448,0.97596,0.96356,0.94336,0.91444,0.87,0.8086,0.72892,0.67484,0.68072,0.68952,0.72172,0.73096,0.73528,0.73696,0.73412,0.7372,0.73212,0.72812,0.73128,0.739,0.73884,0.73704,0.73688,0.73552,0.736,0.74136,0.74156,0.74356,0.74268,0.74336,0.73848,0.74272,0.7366,0.73688,0.73916,0.73696,0.74016,0.73936,0.73816,0.72912,0.72964,0.71412,
0.316228,71,0.9962,0.99824,0.99772,0.99588,0.99404,0.99056,0.98612,0.9794,0.9682,0.9526,0.9306,0.89568,0.85308,0.79404,0.73524,0.68508,0.66604,0.67744,0.69,0.70912,0.72572,0.73496,0.73148,0.73796,0.73508,0.7438,0.73976,0.73956,0.73668,0.7332,0.73648,0.73764,0.74152,0.74592,0.74364,0.74288,0.74144,0.7392,0.73664,0.73556,0.73388,0.73136,0.73768,0.73272,0.73848,0.73452,0.7338,0.72092,0.71504,
0.316228,72,0.99556,0.99804,0.99676,0.99584,0.9916,0.98808,0.9826,0.97536,0.9608,0.94096,0.91,0.86872,0.80996,0.73456,0.67768,0.669,0.68344,0.70024,0.7156,0.71572,0.7206,0.72716,0.73024,0.73488,0.7404,0.74096,0.73812,0.74408,0.74256,0.74272,0.74416,0.74528,0.73552,0.73948,0.7454,0.73552,0.74172,0.74448,0.74244,0.73784,0.74248,0.74212,0.73448,0.74564,0.73956,0.73816,0.72924,0.72588,0.71044,
0.316228,73,0.99528,0.99796,0.9966,0.99548,0.99284,0.98908,0.98348,0.97284,0.95904,0.93632,0.905,0.86104,0.7998,0.7386,0.67204,0.67368,0.68932,0.7066,0.71072,0.72192,0.73016,0.7334,0.72764,0.73896,0.73692,0.73864,0.73832,0.739,0.73552,0.74168,0.73744,0.73844,0.7416,0.73964,0.74308,0.74356,0.73272,0.74468,0.74596,0.73716,0.7334,0.73572,0.73664,0.73812,0.7346,0.73752,0.72764,0.72864,0.71268,
0.316228,74,0.99576,0.99732,0.99704,0.99496,0.99304,0.98844,0.98332,0.97292,0.96028,0.9402,0.90356,0.85664,0.79592,0.7206,0.66584,0.66736,0.68996,0.69552,0.71564,0.72772,0.72428,0.73632,0.73224,0.74036,0.7392,0.734,0.73324,0.74364,0.74336,0.74428,0.73792,0.73272,0.73396,0.73852,0.73808,0.7438,0.73728,0.73856,0.73944,0.73352,0.73676,0.7412,0.74208,0.738,0.73712,0.73932,0.72944,0.7266,0.70964,
0.316228,75,0.99532,0.99744,0.9964,0.99492,0.991,0.98728,0.98304,0.97388,0.95676,0.938,0.90456,0.86388,0.79948,0.73248,0.67968,0.66748,0.67268,0.69304,0.69908,0.72184,0.72964,0.73604,0.7366,0.73636,0.73872,0.74596,0.73624,0.73976,0.73508,0.74108,0.73944,0.73676,0.73808,0.73548,0.74144,0.74164,0.74044,0.73568,0.74532,0.74248,0.74348,0.74536,0.74064,0.73748,0.73636,0.73616,0.73332,0.72748,0.71752,
0.316228,76,0.99436,0.99752,0.9958,0.99416,0.9904,0.98688,0.98088,0.96848,0.95308,0.92448,0.88992,0.84064,0.7776,0.71004,0.6668,0.66632,0.68892,0.70768,0.7154,0.72272,0.73112,0.73124,0.73824,0.73184,0.736,0.7382,0.74128,0.739,0.73752,0.7374,0.7446,0.7388,0.73352,0.73848,0.73544,0.73536,0.7426,0.74192,0.73684,0.74156,0.73412,0.73256,0.73932,0.73344,0.73316,0.73532,0.73264,0.72288,0.72176,
0.316228,77,0.99608,0.99772,0.99648,0.99468,0.99132,0.9876,0.98208,0.9726,0.96044,0.93808,0.90436,0.86132,0.79944,0.74328,0.68764,0.66568,0.68168,0.7002,0.71288,0.72176,0.73368,0.73436,0.74276,0.73748,0.74084,0.73884,0.74008,0.73656,0.74236,0.7366,0.73928,0.74132,0.73848,0.7452,0.73136,0.74552,0.73832,0.74492,0.7418,0.74012,0.73988,0.73732,0.74136,0.74016,0.73952,0.73444,0.73312,0.73008,0.71348,
0.316228,78,0.99444,0.99672,0.99576,0.99344,0.99072,0.9846,0.9774,0.96272,0.94256,0.91756,0.87212,0.8066,0.73512,0.6712,0.64832,0.67656,0.6952,0.70824,0.71676,0.72728,0.73364,0.7374,0.73308,0.73176,0.73344,0.74108,0.73712,0.74104,0.74408,0.74072,0.7418,0.74132,0.74204,0.73456,0.73516,0.7362,0.73256,0.73516,0.73792,0.74008,0.73708,0.74052,0.74096,0.73724,0.7372,0.74236,0.73304,0.7252,0.7074,
0.316228,79,0.99568,0.99764,0.9962,0.99512,0.992,0.98844,0.98164,0.97268,0.9578,0.93852,0.90656,0.85924,0.80192,0.73444,0.68712,0.6676,0.67512,0.6852,0.71268,0.71056,0.72552,0.72988,0.7342,0.7414,0.7438,0.7372,0.73568,0.73816,0.74148,0.73748,0.7396,0.73596,0.74152,0.7372,0.74168,0.7386,0.74072,0.74036,0.74488,0.73832,0.7372,0.73828,0.73796,0.73756,0.73296,0.73404,0.7296,0.72504,0.71468,
0.316228,80,0.99468,0.99704,0.99596,0.995,0.99116,0.98572,0.97812,0.9668,0.94928,0.92252,0.88724,0.83476,0.76496,0.69784,0.65072,0.65444,0.68312,0.70224,0.7138,0.71968,0.73352,0.73192,0.7306,0.73588,0.7348,0.73088,0.74032,0.73612,0.73432,0.73964,0.74276,0.73956,0.73512,0.73436,0.73472,0.73396,0.73488,0.7336,0.7354,0.73956,0.74128,0.73704,0.73184,0.74092,0.7272,0.7312,0.73104,0.72896,0.70916,
0.316228,81,0.99544,0.9982,0.99672,0.99496,0.9926,0.98968,0.98304,0.97408,0.95884,0.9378,0.9124,0.8658,0.81128,0.73748,0.68552,0.66856,0.67564,0.691,0.70768,0.7174,0.7286,0.736,0.7332,0.73644,0.73228,0.73968,0.73496,0.73384,0.73928,0.73244,0.73556,0.73596,0.7388,0.74128,0.73552,0.73688,0.74164,0.74072,0.74092,0.73864,0.73808,0.73524,0.74028,0.74012,0.73508,0.73308,0.73,0.72388,0.71068,
0.316228,82,0.99456,0.997,0.9962,0.99408,0.99088,0.986,0.9794,0.9678,0.95392,0.92792,0.89524,0.84488,0.77268,0.70412,0.658,0.6576,0.67232,0.68596,0.70432,0.7272,0.73204,0.73488,0.73624,0.73912,0.7364,0.73772,0.7392,0.73892,0.73712,0.74104,0.73764,0.7416,0.74284,0.7332,0.7376,0.739,0.7344,0.73948,0.73496,0.739,0.73952,0.74268,0.73716,0.73688,0.73588,0.73164,0.73132,0.72832,0.71564,
0.316228,83,0.99652,0.9976,0.99676,0.99544,0.99296,0.98944,0.98384,0.97604,0.96008,0.94376,0.90776,0.86504,0.8022,0.73268,0.66972,0.657,0.68564,0.703,0.7144,0.73136,0.72776,0.73136,0.73872,0.73556,0.73668,0.73776,0.74032,0.7358,0.74292,0.7378,0.73976,0.7456,0.74048,0.7368,0.75136,0.73628,0.74612,0.73472,0.7368,0.73788,0.7376,0.74012,0.73608,0.73992,0.74204,0.73812,0.73416,0.72844,0.718,
0.316228,84,0.99572,0.99788,0.9978,0.99636,0.99364,0.98996,0.98556,0.97696,0.96548,0.95052,0.92572,0.89292,0.84524,0.7802,0.72,0.68604,0.6772,0.67928,0.69944,0.70716,0.72508,0.72844,0.7344,0.73596,0.73932,0.73184,0.7382,0.73204,0.7366,0.73888,0.73424,0.73724,0.73752,0.73112,0.73472,0.73804,0.73576,0.73432,0.7368,0.73952,0.73696,0.7342,0.73436,0.73052,0.72996,0.73768,0.73224,0.71888,0.71756,
0.316228,85,0.99624,0.998,0.99696,0.99488,0.99248,0.98944,0.98404,0.9746,0.963,0.94492,0.91172,0.87124,0.82064,0.74908,0.6836,0.66512,0.674,0.688,0.70228,0.72248,0.73032,0.73104,0.7352,0.7436,0.7392,0.73748,0.7356,0.73756,0.73696,0.74588,0.74264,0.73916,0.74568,0.73696,0.74644,0.74292,0.74288,0.74132,0.74068,0.74212,0.73916,0.74052,0.74592,0.74376,0.74464,0.73692,0.73544,0.72856,0.71592,
0.316228,86,0.9956,0.99788,0.99584,0.99528,0.99,0.98684,0.98056,0.97108,0.95252,0.9286,0.89308,0.8438,0.77536,0.70652,0.66508,0.6622,0.68488,0.68832,0.71928,0.72308,0.72704,0.73512,0.73924,0.73488,0.74156,0.73756,0.73644,0.7362,0.7416,0.73764,0.7356,0.73948,0.7336,0.7398,0.74188,0.73992,0.7446,0.73912,0.7382,0.7358,0.73568,0.73756,0.74452,0.73932,0.7358,0.73932,0.72472,0.72476,0.71044,
0.316228,87,0.99616,0.99808,0.99744,0.99632,0.99448,0.99116,0.987,0.97988,0.96984,0.95484,0.93304,0.9068,0.863,0.81108,0.75264,0.71096,0.6862,0.68708,0.69568,0.71496,0.71964,0.73236,0.7374,0.7384,0.73988,0.74364,0.73884,0.73752,0.7386,0.74816,0.74404,0.74224,0.74336,0.74256,0.74088,0.7404,0.73916,0.74076,0.74076,0.74792,0.74088,0.74024,0.7426,0.7378,0.73892,0.73784,0.73544,0.73012,0.71664,
0.316228,88,0.99604,0.99816,0.9966,0.99612,0.99256,0.98908,0.98388,0.97528,0.96176,0.94016,0.9092,0.86432,0.79876,0.73036,0.68048,0.66304,0.68148,0.7026,0.7198,0.72864,0.73012,0.73132,0.73372,0.73508,0.73388,0.7412,0.74064,0.73936,0.74292,0.7434,0.73412,0.74872,0.74128,0.74272,0.74084,0.74444,0.73776,0.74372,0.73712,0.74488,0.74196,0.7344,0.73504,0.74028,0.73588,0.7352,0.73468,0.7288,0.71672,
0.316228,89,0.99648,0.99776,0.9974,0.996,0.9944,0.98972,0.98492,0.97616,0.96704,0.94868,0.92324,0.88068,0.83216,0.76256,0.70048,0.67376,0.68956,0.69484,0.70952,0.71896,0.72496,0.73152,0.73176,0.73696,0.738,0.74152,0.73584,0.73536,0.73836,0.74588,0.744,0.73876,0.74192,0.73908,0.73852,0.73532,0.7368,0.74016,0.74352,0.73904,0.7406,0.73956,0.7384,0.73844,0.74172,0.73548,0.73516,0.7218,0.71132,
0.316228,90,0.9968,0.99852,0.99784,0.99684,0.994,0.99248,0.98856,0.98276,0.9722,0.95708,0.9364,0.90328,0.85816,0.80872,0.74108,0.69008,0.6776,0.69356,0.71056,0.71876,0.72308,0.7374,0.73796,0.74264,0.73884,0.73564,0.7402,0.74612,0.74308,0.74348,0.74328,0.738,0.74796,0.73552,0.7434,0.73688,0.74272,0.74156,0.74244,0.74536,0.73912,0.74312,0.74408,0.73764,0.74608,0.73852,0.73216,0.72896,0.71368,
0.316228,91,0.99648,0.99824,0.99692,0.99536,0.99284,0.9904,0.9854,0.9756,0.96608,0.94736,0.91776,0.88028,0.83108,0.7702,0.69576,0.6694,0.6818,0.7052,0.71436,0.7246,0.73028,0.73224,0.73356,0.73444,0.735,0.73244,0.7384,0.74,0.73892,0.73724,0.73436,0.7416,0.73824,0.73844,0.746,0.7336,0.731,0.73608,0.73884,0.7462,0.7364,0.73428,0.73652,0.73432,0.7358,0.73272,0.74044,0.7264,0.71432,
0.316228,92,0.996,0.99788,0.99756,0.99464,0.9924,0.98928,0.9856,0.9764,0.96136,0.94192,0.9168,0.87868,0.82396,0.75556,0.70196,0.66296,0.67612,0.68712,0.70624,0.7194,0.71928,0.73032,0.732,0.73928,0.73468,0.73784,0.7428,0.73444,0.7354,0.73452,0.73732,0.74372,0.73568,0.73748,0.73396,0.73816,0.7402,0.7372,0.73752,0.74472,0.73768,0.73432,0.73656,0.74,0.74048,0.72956,0.73368,0.72952,0.712,
0.316228,93,0.99668,0.99848,0.99744,0.99596,0.99288,0.98936,0.98376,0.9774,0.96628,0.94344,0.91976,0.87692,0.81556,0.75684,0.69764,0.662,0.67756,0.6946,0.7034,0.7188,0.72372,0.72988,0.73816,0.73548,0.73864,0.73816,0.74316,0.74036,0.7406,0.7434,0.73956,0.73656,0.743,0.74204,0.7358,0.74352,0.73852,0.74032,0.73852,0.74204,0.7406,0.737,0.73872,0.74324,0.74052,0.73432,0.73164,0.72668,0.71552,
0.316228,94,0.99632,0.998,0.99676,0.99536,0.9936,0.9892,0.98448,0.97604,0.96172,0.94688,0.91664,0.87928,0.82012,0.74988,0.68336,0.6632,0.67948,0.71008,0.72836,0.74028,0.74272,0.74416,0.74552,0.7426,0.73648,0.7354,0.74284,0.74004,0.74248,0.73568,0.74768,0.74236,0.73832,0.74012,0.73648,0.73248,0.7438,0.74132,0.74208,0.742,0.74604,0.74168,0.73608,0.73956,0.73928,0.7348,0.73196,0.72464,0.71592,
0.316228,95,0.9944,0.99752,0.99624,0.994,0.99124,0.98752,0.98116,0.9692,0.9542,0.92928,0.89332,0.8352,0.7636,0.68748,0.64672,0.66,0.6834,0.7052,0.71788,0.72004,0.73236,0.73,0.74116,0.7372,0.73796,0.73284,0.73516,0.74016,0.74284,0.74268,0.74144,0.74172,0.73748,0.74388,0.74408,0.73876,0.7384,0.7372,0.73556,0.73476,0.73652,0.73872,0.73604,0.7376,0.7316,0.732,0.73176,0.72388,0.7174,
0.316228,96,0.99584,0.99796,0.99732,0.9956,0.99248,0.98912,0.98416,0.97464,0.96336,0.94216,0.91664,0.87996,0.82208,0.74836,0.70696,0.67,0.67868,0.69528,0.70112,0.71792,0.72844,0.7304,0.72924,0.7384,0.73452,0.74,0.73976,0.7388,0.73852,0.7374,0.73944,0.73592,0.73832,0.73744,0.74312,0.74356,0.74396,0.74268,0.74028,0.74052,0.73888,0.73868,0.73488,0.74108,0.73988,0.73156,0.73332,0.72744,0.71352,
0.316228,97,0.99612,0.999,0.99716,0.99616,0.995,0.991,0.98788,0.98068,0.97028,0.95708,0.93564,0.90868,0.8704,0.81748,0.75372,0.7134,0.69224,0.70344,0.71372,0.71384,0.72728,0.72896,0.73312,0.72892,0.73828,0.73476,0.73376,0.73244,0.74252,0.73444,0.73508,0.73912,0.74144,0.74108,0.74224,0.73724,0.73964,0.73492,0.73768,0.73968,0.73328,0.7262,0.7414,0.74048,0.7352,0.74012,0.731,0.72716,0.71536,
0.316228,98,0.99556,0.99708,0.99664,0.99564,0.99208,0.98796,0.98428,0.97336,0.95948,0.93972,0.90688,0.87244,0.80872,0.74048,0.69328,0.67336,0.67956,0.69156,0.70844,0.71376,0.7206,0.7244,0.73356,0.73776,0.74072,0.74076,0.73928,0.7322,0.7334,0.73652,0.73828,0.7396,0.74148,0.73288,0.73604,0.73712,0.74144,0.74224,0.73684,0.73756,0.74048,0.74348,0.73444,0.73932,0.73712,0.741,0.73372,0.727,0.70944,
0.316228,99,0.9958,0.99784,0.99656,0.9956,0.99252,0.98756,0.9834,0.9722,0.96128,0.93816,0.9068,0.87236,0.81492,0.7544,0.69408,0.67048,0.67796,0.69416,0.7062,0.72268,0.72452,0.7332,0.73116,0.73444,0.73556,0.74044,0.73608,0.73816,0.73512,0.73496,0.73864,0.7416,0.74488,0.739,0.73764,0.74356,0.73468,0.73388,0.74108,0.74188,0.73624,0.73932,0.74076,0.74264,0.736,0.7392,0.73488,0.72208,0.70808,
0.316228,100,0.99696,0.99748,0.997,0.99592,0.99316,0.98984,0.98444,0.97612,0.9636,0.94168,0.91592,0.8794,0.81736,0.75804,0.7062,0.67948,0.68764,0.69796,0.70808,0.71432,0.72068,0.7274,0.7352,0.7302,0.73712,0.7362,0.73712,0.73456,0.73752,0.73976,0.7394,0.73996,0.74148,0.73688,0.73844,0.73544,0.7442,0.734,0.73576,0.73392,0.74152,0.73596,0.734,0.73176,0.73532,0.7284,0.73364,0.72532,0.71548,
0.316228,101,0.9952,0.99676,0.99576,0.99392,0.99224,0.98612,0.97936,0.9676,0.94848,0.92408,0.8846,0.82696,0.75548,0.68184,0.64992,0.66396,0.69048,0.70364,0.71268,0.71848,0.7284,0.72776,0.73416,0.73412,0.73512,0.73632,0.74292,0.73384,0.73544,0.73684,0.73608,0.73712,0.73624,0.74176,0.73508,0.7394,0.73712,0.73656,0.736,0.74072,0.73868,0.73448,0.73752,0.73868,0.73532,0.73468,0.73184,0.72044,0.71848,
0.316228,102,0.9976,0.99876,0.9982,0.99716,0.9958,0.99308,0.9894,0.98404,0.97572,0.96452,0.94476,0.91384,0.87888,0.82172,0.75912,0.70136,0.682,0.702,0.71924,0.72572,0.73988,0.7326,0.72964,0.731,0.7332,0.73568,0.74308,0.73764,0.73516,0.7432,0.74384,0.74372,0.73964,0.74356,0.73696,0.74012,0.73924,0.74036,0.73568,0.7404,0.74224,0.74136,0.74144,0.74596,0.74036,0.73904,0.7364,0.72968,0.7138,
0.316228,103,0.9964,0.998,0.99728,0.9954,0.99264,0.98884,0.98416,0.97328,0.9588,0.94116,0.90888,0.86364,0.80484,0.72504,0.67288,0.6576,0.68748,0.72008,0.72148,0.73108,0.73516,0.74172,0.73644,0.74,0.73836,0.74188,0.73856,0.73868,0.74252,0.7366,0.73848,0.73844,0.73544,0.73756,0.74112,0.73876,0.737,0.73336,0.73312,0.73028,0.74048,0.74952,0.74372,0.7432,0.73632,0.73296,0.72624,0.729,0.72148,
0.316228,104,0.99712,0.9986,0.99748,0.99644,0.99524,0.99296,0.98864,0.98272,0.97392,0.96204,0.94572,0.917,0.87864,0.82688,0.7736,0.71892,0.687,0.69324,0.70612,0.71056,0.71528,0.72116,0.7284,0.73548,0.73792,0.73976,0.74428,0.73944,0.74172,0.74552,0.73856,0.74512,0.74016,0.74004,0.73924,0.7424,0.74288,0.74164,0.74356,0.74144,0.74216,0.74368,0.73844,0.73984,0.73832,0.74276,0.73368,0.72816,0.71708,
0.316228,105,0.99536,0.99724,0.99648,0.99476,0.99136,0.98744,0.97804,0.96908,0.95252,0.92736,0.89468,0.84448,0.77132,0.70112,0.65976,0.66156,0.68784,0.70276,0.716,0.7214,0.7288,0.73368,0.7356,0.73992,0.7438,0.7382,0.7386,0.73992,0.7404,0.73764,0.73768,0.7376,0.74076,0.74052,0.74012,0.73748,0.73776,0.7406,0.74312,0.73628,0.7406,0.742,0.734,0.745,0.73564,0.73128,0.73724,0.72684,0.7082,
0.316228,106,0.99628,0.99836,0.9968,0.9956,0.99316,0.98856,0.98316,0.97444,0.96192,0.94252,0.91216,0.86864,0.82388,0.75764,0.69696,0.67068,0.68376,0.691,0.7014,0.71228,0.7282,0.73172,0.73164,0.73436,0.73504,0.74076,0.73416,0.73936,0.74392,0.73536,0.73812,0.73992,0.73516,0.73368,0.73648,0.73588,0.73848,0.73936,0.74012,0.74464,0.73416,0.7372,0.73784,0.7326,0.74096,0.7292,0.73424,0.72348,0.70816,
0.316228,107,0.99464,0.99752,0.99696,0.9942,0.99252,0.98792,0.9824,0.97468,0.95748,0.93976,0.90748,0.86128,0.80932,0.73648,0.68176,0.6648,0.665,0.68384,0.70232,0.72504,0.73576,0.7292,0.74068,0.73744,0.73532,0.74072,0.74668,0.74528,0.73996,0.73764,0.73492,0.7426,0.74004,0.73868,0.7412,0.73584,0.74444,0.73512,0.74092,0.74256,0.7402,0.74908,0.73984,0.73576,0.7378,0.74,0.72852,0.73096,0.71476,
0.316228,108,0.99612,0.99836,0.99712,0.9956,0.99352,0.98984,0.98412,0.97436,0.96232,0.94432,0.91904,0.87292,0.81312,0.74832,0.68508,0.6594,0.67436,0.7004,0.70344,0.71768,0.72328,0.73128,0.7328,0.73248,0.73192,0.73428,0.73852,0.73884,0.7386,0.74284,0.7454,0.73928,0.74108,0.73828,0.7368,0.73868,0.74512,0.7388,0.74416,0.7408,0.73836,0.736,0.73944,0.73796,0.74032,0.73696,0.72812,0.72564,0.71624,
