oscillator_number,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
10,56,0.9952,0.99784,0.99644,0.99556,0.9926,0.98688,0.9816,0.97136,0.95532,0.937,0.9036,0.8592,0.80048,0.71708,0.66044,0.65504,0.66144,0.6948,0.716,0.7354,0.7526,0.75436,0.76196,0.76388,0.75728,0.75648,0.75588,0.75492,0.74712,0.7468,0.74296,0.73988,0.74648,0.73556,0.73728,0.73832,0.74068,0.74004,0.7374,0.73356,0.7468,0.74416,0.73868,0.73732,0.73192,0.73504,0.72712,0.72528,0.7162,
10,57,0.9956,0.99852,0.99704,0.99648,0.99412,0.98968,0.98448,0.97696,0.96704,0.94748,0.9232,0.88988,0.85108,0.78952,0.72964,0.69532,0.68476,0.69508,0.71412,0.7218,0.72676,0.73104,0.73116,0.73388,0.73904,0.73848,0.73812,0.73864,0.74264,0.73752,0.73984,0.74416,0.73932,0.74712,0.74108,0.74596,0.73776,0.74096,0.73752,0.73824,0.74372,0.73788,0.74224,0.74392,0.73508,0.73412,0.72888,0.72344,0.71568,
10,58,0.9954,0.99768,0.997,0.99444,0.9928,0.98832,0.98304,0.97208,0.95644,0.93288,0.88888,0.81532,0.69668,0.60056,0.61892,0.6636,0.7066,0.7178,0.71468,0.71308,0.7108,0.70852,0.69184,0.68616,0.69188,0.68896,0.69696,0.69652,0.69004,0.695,0.691,0.69248,0.68704,0.69088,0.69536,0.68344,0.68776,0.68956,0.69472,0.69312,0.68712,0.69356,0.68932,0.68884,0.692,0.68912,0.68604,0.68252,0.67088,
10,59,0.99448,0.99736,0.99576,0.99324,0.98944,0.98516,0.97572,0.96172,0.93944,0.90348,0.84708,0.75712,0.66708,0.61648,0.64988,0.7006,0.72952,0.74944,0.75292,0.76104,0.76072,0.7594,0.75968,0.75792,0.76072,0.76096,0.75672,0.75744,0.75264,0.75372,0.7496,0.74996,0.74432,0.73736,0.74396,0.73964,0.73752,0.73168,0.7346,0.7334,0.7372,0.7362,0.73492,0.74284,0.72764,0.73188,0.73212,0.73156,0.71368,
10,60,0.99468,0.99652,0.99604,0.99308,0.99012,0.986,0.97672,0.96304,0.94356,0.91476,0.86348,0.78336,0.6814,0.60572,0.62812,0.68492,0.7186,0.7324,0.73708,0.73436,0.72904,0.72372,0.72308,0.71656,0.71352,0.69624,0.69472,0.69396,0.69868,0.69664,0.69208,0.695,0.68952,0.69248,0.6898,0.69236,0.69456,0.69068,0.69476,0.69332,0.6882,0.68848,0.69724,0.68804,0.69408,0.6874,0.68316,0.67968,0.66676,
10,61,0.99532,0.99704,0.99632,0.99412,0.99156,0.9872,0.97808,0.96712,0.94896,0.9148,0.8606,0.78108,0.66412,0.59732,0.63212,0.68788,0.72708,0.739,0.73996,0.7334,0.72584,0.71972,0.71156,0.72,0.69632,0.69868,0.6944,0.6942,0.69148,0.6868,0.68304,0.69052,0.69508,0.6938,0.68436,0.6886,0.68856,0.69232,0.70192,0.696,0.69132,0.69308,0.69104,0.69012,0.68796,0.69352,0.68992,0.67748,0.66804,
10,62,0.99808,0.99896,0.99832,0.99708,0.9962,0.99412,0.99,0.98612,0.97704,0.96388,0.9432,0.9144,0.8618,0.79132,0.68848,0.62428,0.65232,0.68516,0.7048,0.7122,0.70872,0.71008,0.70448,0.70104,0.70016,0.69484,0.69108,0.69512,0.68792,0.69756,0.69168,0.6854,0.69228,0.69672,0.69356,0.69488,0.68952,0.68928,0.69304,0.69352,0.69404,0.69,0.69716,0.69048,0.6956,0.67668,0.68396,0.67584,0.67116,
10,63,0.9948,0.99708,0.99696,0.9948,0.99224,0.98896,0.98108,0.9722,0.9548,0.93052,0.88516,0.829,0.72804,0.645,0.63536,0.68404,0.70956,0.72876,0.74896,0.75412,0.75768,0.76044,0.75412,0.75132,0.74828,0.75316,0.74668,0.7448,0.7418,0.7432,0.74956,0.74072,0.75068,0.75152,0.75584,0.75056,0.75436,0.75172,0.74768,0.74188,0.73904,0.74128,0.7366,0.73516,0.73636,0.72696,0.72728,0.7244,0.71552,
10,64,0.9978,0.99928,0.99856,0.99776,0.99624,0.9946,0.99216,0.98872,0.98064,0.97176,0.96032,0.93404,0.90072,0.84792,0.76912,0.67156,0.62952,0.64988,0.68768,0.69752,0.70244,0.70336,0.70268,0.69292,0.69992,0.7012,0.69332,0.69716,0.69116,0.68972,0.69304,0.68816,0.69232,0.6966,0.69272,0.69428,0.68608,0.69284,0.69172,0.69104,0.69112,0.6828,0.69532,0.6956,0.6938,0.68472,0.67976,0.65724,0,
10,65,0.9954,0.99844,0.99716,0.99488,0.99212,0.989,0.98196,0.97104,0.95888,0.93576,0.90348,0.85968,0.80152,0.7194,0.67532,0.66528,0.68116,0.71,0.7282,0.73732,0.7364,0.73484,0.74268,0.74196,0.73576,0.7358,0.742,0.7408,0.73404,0.73688,0.7422,0.739,0.74516,0.74368,0.74256,0.74596,0.7304,0.73624,0.7432,0.73996,0.73824,0.74376,0.73764,0.74064,0.741,0.73376,0.73024,0.72776,0.71832,
10,66,0.99264,0.99648,0.99332,0.99108,0.9848,0.97924,0.96596,0.94496,0.91636,0.86028,0.76384,0.66372,0.59844,0.63848,0.69856,0.73832,0.75868,0.76636,0.763,0.7578,0.7498,0.741,0.73116,0.73108,0.7276,0.7334,0.7344,0.734,0.73316,0.72836,0.73464,0.7394,0.73104,0.73692,0.73832,0.73264,0.739,0.733,0.73796,0.73564,0.73492,0.74112,0.73564,0.73712,0.7388,0.73764,0.72424,0.72108,0.7154,
10,67,0.99472,0.9968,0.995,0.99348,0.98932,0.9832,0.97364,0.95924,0.9346,0.89176,0.82516,0.73192,0.6276,0.6082,0.6618,0.70996,0.7322,0.74056,0.74356,0.74428,0.73904,0.73904,0.73296,0.72828,0.72312,0.71412,0.71632,0.71032,0.706,0.70724,0.70224,0.69204,0.6906,0.69608,0.6978,0.69644,0.69012,0.69348,0.69292,0.69612,0.6984,0.6918,0.68856,0.69384,0.68484,0.68984,0.68516,0.69056,0.66408,
10,68,0.99592,0.9976,0.99688,0.99512,0.9926,0.98812,0.98116,0.9716,0.958,0.93356,0.89556,0.83696,0.75004,0.66004,0.62756,0.65928,0.69632,0.73352,0.743,0.74732,0.75208,0.74024,0.73968,0.73336,0.7274,0.72936,0.72164,0.7204,0.71732,0.70424,0.70536,0.70332,0.7076,0.69808,0.69036,0.69084,0.69272,0.6954,0.69844,0.68932,0.6968,0.69196,0.68984,0.68456,0.68684,0.69372,0.69008,0.68212,0.6696,
10,69,0.99636,0.99812,0.99692,0.99504,0.99244,0.98932,0.98364,0.97512,0.9606,0.9398,0.91088,0.86508,0.8084,0.74204,0.67464,0.6522,0.68264,0.70868,0.73196,0.74936,0.75576,0.75232,0.7494,0.74828,0.74348,0.73808,0.74124,0.73488,0.73468,0.73984,0.74208,0.74708,0.73976,0.74016,0.7412,0.74104,0.73776,0.74024,0.74096,0.73956,0.74236,0.74348,0.73884,0.74328,0.74088,0.7434,0.7336,0.72796,0.7174,
10,70,0.99208,0.99612,0.99428,0.99164,0.98756,0.9806,0.96768,0.94908,0.91984,0.86864,0.78708,0.65996,0.57744,0.6228,0.69756,0.72452,0.7388,0.74624,0.73332,0.72608,0.72756,0.71792,0.70584,0.70592,0.70208,0.69752,0.69776,0.70076,0.69736,0.68772,0.68688,0.68888,0.68916,0.69516,0.6982,0.6926,0.69508,0.69352,0.6942,0.69044,0.68392,0.68848,0.686,0.69348,0.69276,0.69048,0.68908,0.67924,0.672,
10,71,0.99296,0.9958,0.99472,0.9922,0.9872,0.97948,0.97092,0.9532,0.9242,0.87996,0.80912,0.704,0.62504,0.63344,0.677,0.72824,0.75524,0.7628,0.75688,0.75184,0.74304,0.73796,0.731,0.73252,0.7294,0.73176,0.7368,0.73412,0.7316,0.73732,0.73668,0.738,0.73604,0.73996,0.7444,0.73932,0.73456,0.73508,0.73668,0.73192,0.73544,0.7322,0.7314,0.72532,0.73592,0.7334,0.73004,0.72568,0.71876,
10,72,0.99492,0.99808,0.99616,0.99532,0.99124,0.98868,0.98172,0.97152,0.95536,0.93396,0.89236,0.824,0.72144,0.60108,0.59564,0.6526,0.69332,0.70376,0.71152,0.70448,0.69832,0.69064,0.69532,0.69212,0.6944,0.69128,0.69508,0.69496,0.69436,0.69204,0.6994,0.69464,0.69192,0.68848,0.68864,0.68324,0.68252,0.69372,0.69376,0.69208,0.69632,0.69168,0.68416,0.69336,0.6896,0.693,0.68472,0.68524,0.66592,
10,73,0.99724,0.99884,0.99764,0.99804,0.996,0.99376,0.99036,0.98444,0.97608,0.96356,0.94068,0.90776,0.85632,0.77364,0.66864,0.63568,0.6684,0.69184,0.70368,0.71228,0.71048,0.69928,0.70348,0.6986,0.69464,0.70268,0.69156,0.69244,0.6942,0.68784,0.69128,0.69712,0.69784,0.69756,0.69232,0.68612,0.68696,0.693,0.6916,0.687,0.68992,0.69,0.68664,0.69184,0.6924,0.69164,0.68628,0.66308,0,
10,74,0.99572,0.99744,0.99676,0.99528,0.99228,0.98796,0.98016,0.96976,0.9548,0.93248,0.89096,0.83656,0.77,0.70252,0.6574,0.67564,0.69588,0.71108,0.71928,0.72564,0.72424,0.73348,0.73056,0.73132,0.73108,0.74136,0.73868,0.73528,0.73932,0.73844,0.73944,0.74104,0.74208,0.7384,0.73604,0.73768,0.7368,0.7368,0.7388,0.73664,0.736,0.73844,0.7414,0.74316,0.7402,0.73536,0.73424,0.73528,0.71308,
10,75,0.995,0.9974,0.99612,0.99516,0.991,0.98712,0.98124,0.97108,0.95608,0.92944,0.89436,0.83128,0.7564,0.6598,0.6262,0.66452,0.68916,0.72724,0.73612,0.74624,0.75132,0.74668,0.7458,0.74108,0.73628,0.73804,0.73288,0.73264,0.72428,0.72668,0.717,0.71324,0.70952,0.70776,0.70872,0.70452,0.7068,0.70164,0.69332,0.69548,0.69624,0.693,0.69104,0.68648,0.6906,0.68944,0.68636,0.67472,0.66508,
10,76,0.9946,0.99716,0.99604,0.99484,0.99076,0.98616,0.97976,0.96656,0.95016,0.92044,0.87836,0.82324,0.74424,0.6814,0.65708,0.68336,0.703,0.72472,0.73352,0.73476,0.73216,0.7256,0.73264,0.7288,0.7342,0.7348,0.74272,0.73716,0.7388,0.73532,0.73844,0.73672,0.7376,0.7374,0.7314,0.73376,0.73808,0.73628,0.72704,0.73392,0.73732,0.73712,0.73744,0.73996,0.73396,0.74124,0.73372,0.72172,0.71388,
10,77,0.99344,0.99664,0.99412,0.9916,0.98668,0.98228,0.97072,0.95372,0.92412,0.88536,0.81152,0.70584,0.61228,0.60116,0.65684,0.71196,0.72836,0.7408,0.73832,0.73752,0.727,0.71812,0.71952,0.70064,0.70436,0.69764,0.6982,0.6972,0.69964,0.69624,0.69128,0.68892,0.69636,0.68752,0.68776,0.69516,0.694,0.7012,0.69488,0.695,0.69216,0.68716,0.69176,0.69008,0.69188,0.68644,0.6844,0.67036,0,
10,78,0.99384,0.9966,0.99564,0.9928,0.98976,0.98308,0.97424,0.95808,0.9328,0.89684,0.83652,0.7418,0.62916,0.60504,0.66408,0.71348,0.74052,0.75496,0.75884,0.75984,0.76204,0.76296,0.74996,0.74992,0.75216,0.754,0.74836,0.75364,0.75404,0.75156,0.75308,0.75504,0.7516,0.75372,0.7434,0.73856,0.74444,0.73844,0.73816,0.73684,0.72804,0.7362,0.73376,0.73296,0.72556,0.73288,0.7344,0.727,0.70784,
10,79,0.99772,0.9988,0.99812,0.99776,0.99584,0.99424,0.99064,0.98544,0.97752,0.966,0.94368,0.911,0.8618,0.78648,0.68568,0.61756,0.65012,0.6758,0.70212,0.70808,0.69996,0.69416,0.69888,0.69492,0.6958,0.69244,0.69492,0.6984,0.69452,0.68932,0.69276,0.69364,0.68996,0.68968,0.68708,0.68676,0.69588,0.694,0.68752,0.68912,0.6914,0.69636,0.68944,0.69508,0.69284,0.69496,0.68456,0.68324,0.6716,
10,80,0.99472,0.99736,0.99644,0.99504,0.9912,0.98656,0.97852,0.96908,0.94796,0.92168,0.88212,0.82216,0.73956,0.66744,0.64908,0.6786,0.715,0.73264,0.74024,0.74496,0.74168,0.7418,0.73316,0.73584,0.72708,0.72888,0.7338,0.7356,0.73588,0.7366,0.73596,0.73848,0.73752,0.74168,0.73648,0.74108,0.74,0.73336,0.74156,0.7308,0.7364,0.74472,0.74152,0.73752,0.73588,0.73744,0.72872,0.72668,0.70688,
10,81,0.99356,0.99688,0.99552,0.99244,0.98868,0.98316,0.97312,0.95864,0.93268,0.88888,0.82104,0.70392,0.60028,0.59748,0.66476,0.71124,0.73168,0.73284,0.73108,0.72028,0.71744,0.70312,0.69936,0.69764,0.69508,0.69532,0.69528,0.68484,0.69076,0.68924,0.68596,0.68632,0.69848,0.69316,0.69244,0.69872,0.6962,0.6926,0.68828,0.69076,0.69084,0.69292,0.68936,0.68968,0.69152,0.68204,0.68392,0.68444,0.67328,
10,82,0.9954,0.9976,0.99628,0.99476,0.99192,0.98828,0.98168,0.9718,0.95716,0.93388,0.9012,0.84932,0.78544,0.71096,0.65684,0.66052,0.68856,0.71712,0.73724,0.75992,0.76212,0.76268,0.7636,0.75524,0.75484,0.74676,0.74676,0.73364,0.73648,0.73296,0.73964,0.741,0.73532,0.73964,0.7424,0.73944,0.7418,0.73792,0.73832,0.74224,0.74096,0.74264,0.73708,0.7338,0.72992,0.73408,0.73312,0.72928,0.71528,
10,83,0.9944,0.99632,0.9958,0.99276,0.98952,0.98376,0.97628,0.96452,0.93968,0.91224,0.8584,0.79208,0.70188,0.65128,0.64868,0.685,0.71528,0.7314,0.73828,0.74184,0.73304,0.73088,0.72728,0.73428,0.73116,0.73084,0.7328,0.72852,0.7346,0.73744,0.73904,0.738,0.73764,0.73652,0.73588,0.7304,0.74012,0.73668,0.7334,0.7362,0.7366,0.73428,0.73632,0.73532,0.73404,0.73284,0.72664,0.72368,0.71092,
10,84,0.99528,0.99784,0.99784,0.99628,0.99344,0.99064,0.98572,0.9782,0.96872,0.95336,0.92776,0.8936,0.84556,0.78016,0.70872,0.67288,0.66124,0.6962,0.71708,0.73696,0.75128,0.7576,0.75784,0.75824,0.75508,0.749,0.74448,0.73624,0.7398,0.7454,0.73504,0.73888,0.74136,0.7338,0.73352,0.74204,0.73704,0.74536,0.74664,0.74024,0.74316,0.73688,0.73612,0.73352,0.74144,0.7338,0.73456,0.7328,0.71864,
10,85,0.99648,0.99816,0.997,0.99524,0.99272,0.99028,0.98516,0.9758,0.96544,0.9484,0.91748,0.87616,0.81936,0.74052,0.66156,0.63408,0.658,0.68676,0.71012,0.7218,0.73,0.7342,0.72212,0.71836,0.71152,0.70428,0.6932,0.69204,0.69988,0.70016,0.69732,0.68892,0.6932,0.6936,0.6942,0.69008,0.6888,0.68904,0.6902,0.69296,0.69172,0.69344,0.6988,0.69024,0.69232,0.69104,0.68728,0.67852,0.613,
10,86,0.99168,0.99584,0.99364,0.99044,0.9838,0.97656,0.96436,0.9406,0.9022,0.84852,0.74456,0.62856,0.59856,0.65708,0.70796,0.73276,0.74464,0.73416,0.73504,0.73012,0.724,0.719,0.72448,0.73708,0.7294,0.72936,0.73036,0.731,0.73888,0.73432,0.73348,0.72988,0.7268,0.73748,0.73992,0.73572,0.73428,0.72944,0.72956,0.7344,0.72852,0.72936,0.737,0.73404,0.73624,0.73352,0.72516,0.72504,0.71216,
10,87,0.99452,0.99736,0.99592,0.99396,0.9902,0.98696,0.97876,0.96856,0.9516,0.92452,0.8838,0.81924,0.72408,0.64224,0.62912,0.66532,0.70552,0.727,0.73916,0.74372,0.7406,0.74504,0.7474,0.7424,0.73032,0.7326,0.71896,0.71276,0.71184,0.70996,0.70168,0.7072,0.69576,0.6928,0.69796,0.69724,0.69024,0.69596,0.69756,0.6902,0.69352,0.698,0.69596,0.69112,0.68828,0.6922,0.68412,0.68312,0.668,
10,88,0.9958,0.99796,0.99664,0.995,0.9926,0.98896,0.9834,0.9724,0.96032,0.93736,0.90212,0.85648,0.79688,0.71756,0.67052,0.67348,0.6926,0.71608,0.71828,0.72948,0.73196,0.7282,0.73328,0.73376,0.73284,0.73368,0.73288,0.73624,0.7382,0.74244,0.738,0.74128,0.73376,0.73364,0.73724,0.73596,0.73668,0.73632,0.7354,0.73664,0.74144,0.7378,0.74432,0.73832,0.73348,0.73124,0.72432,0.72932,0.71404,
10,89,0.99516,0.9972,0.99724,0.99424,0.99276,0.98728,0.98196,0.96928,0.95536,0.92792,0.88624,0.81304,0.71284,0.61336,0.60396,0.66612,0.69972,0.70692,0.72424,0.72552,0.71576,0.70204,0.69748,0.699,0.69456,0.69072,0.69052,0.69992,0.6918,0.69232,0.6958,0.68936,0.69532,0.6912,0.6842,0.68992,0.69932,0.68936,0.69556,0.70012,0.68792,0.6902,0.68716,0.6892,0.69236,0.68912,0.68668,0.68388,0.6718,
10,90,0.99296,0.99684,0.9956,0.9916,0.98824,0.97996,0.96928,0.95232,0.92584,0.8868,0.81292,0.71188,0.61448,0.61756,0.68548,0.72956,0.75588,0.77036,0.77352,0.76176,0.76792,0.75552,0.7462,0.74024,0.73844,0.7288,0.73392,0.73136,0.73724,0.72904,0.73244,0.73056,0.73976,0.73088,0.73632,0.73512,0.74108,0.73372,0.73684,0.73548,0.734,0.7344,0.73804,0.736,0.72992,0.73208,0.72904,0.721,0.70872,
10,91,0.99608,0.99752,0.99724,0.99412,0.99228,0.98784,0.98188,0.97108,0.95596,0.93028,0.8876,0.8304,0.74928,0.66704,0.63776,0.67236,0.70284,0.74032,0.75252,0.76072,0.7688,0.76424,0.762,0.75984,0.75416,0.74892,0.7434,0.7382,0.73544,0.7374,0.73344,0.73596,0.7316,0.74072,0.73912,0.74052,0.73872,0.73888,0.73412,0.7418,0.73312,0.7352,0.73864,0.7354,0.738,0.73948,0.73004,0.7272,0.71416,
10,92,0.9932,0.9966,0.99508,0.99196,0.98708,0.98056,0.97076,0.94948,0.91768,0.86212,0.76588,0.63932,0.58956,0.63704,0.71264,0.7526,0.77216,0.77964,0.77924,0.77444,0.76944,0.76996,0.76712,0.76232,0.75612,0.75092,0.74884,0.74004,0.73596,0.73488,0.72684,0.73104,0.7342,0.73068,0.7336,0.73336,0.7374,0.73288,0.72788,0.73468,0.73544,0.72744,0.7314,0.73312,0.72544,0.724,0.72864,0.72732,0.71192,
10,93,0.9962,0.99772,0.99636,0.99556,0.99152,0.98796,0.98112,0.97164,0.95724,0.9352,0.89784,0.84536,0.76652,0.69,0.6432,0.6668,0.69056,0.72624,0.75028,0.76288,0.76804,0.7594,0.76236,0.75024,0.74264,0.7396,0.74104,0.72812,0.73304,0.74036,0.73916,0.74088,0.74128,0.73952,0.74532,0.74444,0.73988,0.74308,0.73764,0.74176,0.73524,0.73584,0.73568,0.74212,0.73176,0.73752,0.72432,0.72488,0.71484,
10,94,0.998,0.99868,0.99812,0.99736,0.99596,0.9928,0.991,0.98584,0.97776,0.96792,0.94916,0.92556,0.88372,0.81928,0.7202,0.62704,0.61672,0.6558,0.68644,0.70192,0.71216,0.70852,0.69672,0.6958,0.6906,0.6944,0.69012,0.68624,0.68972,0.68188,0.69464,0.68768,0.6932,0.69704,0.6896,0.69488,0.69512,0.68728,0.69388,0.69172,0.69576,0.69324,0.6892,0.69288,0.68244,0.6844,0.68328,0.67956,0.36932,
10,95,0.9938,0.99748,0.99544,0.99288,0.98956,0.98592,0.97868,0.96196,0.9418,0.9066,0.85568,0.75936,0.64856,0.59464,0.62568,0.6812,0.71072,0.72972,0.72736,0.72872,0.71456,0.70552,0.70176,0.7012,0.69588,0.69472,0.68936,0.69356,0.69056,0.69668,0.69444,0.69624,0.69104,0.68896,0.69092,0.69152,0.6996,0.69516,0.69248,0.69116,0.69448,0.6892,0.68916,0.69064,0.68996,0.68892,0.68628,0.678,0.67228,
10,96,0.994,0.99684,0.99548,0.99352,0.98824,0.98224,0.9732,0.95636,0.93252,0.89056,0.83292,0.73744,0.64492,0.61796,0.67028,0.71124,0.73436,0.74804,0.74436,0.75004,0.7406,0.73504,0.72684,0.73148,0.72732,0.72624,0.7332,0.73848,0.74232,0.73704,0.73524,0.73824,0.74348,0.73296,0.7366,0.73696,0.73148,0.7362,0.74176,0.74096,0.73664,0.73428,0.73312,0.733,0.73736,0.72884,0.72968,0.72596,0.7108,
10,97,0.9946,0.99784,0.99608,0.9944,0.99208,0.98556,0.98068,0.97004,0.94976,0.92728,0.8846,0.8316,0.74424,0.66956,0.64432,0.68056,0.70968,0.73484,0.73956,0.7452,0.73356,0.73236,0.7306,0.72204,0.73144,0.73456,0.73684,0.73548,0.73932,0.7378,0.73972,0.73756,0.73856,0.73424,0.74328,0.74196,0.74048,0.73964,0.73828,0.73952,0.73704,0.73256,0.73772,0.74148,0.73732,0.73576,0.73752,0.72892,0.70936,
10,98,0.99616,0.99736,0.99692,0.99604,0.99308,0.98976,0.98396,0.97632,0.9634,0.94352,0.90968,0.87308,0.80584,0.71872,0.66148,0.64064,0.67952,0.7072,0.73068,0.74164,0.74228,0.74636,0.74852,0.75088,0.74296,0.74456,0.73824,0.73692,0.7472,0.74732,0.743,0.7404,0.7438,0.7422,0.74616,0.7422,0.74272,0.74388,0.7418,0.74448,0.7496,0.75572,0.7498,0.75332,0.7458,0.75128,0.74364,0.73824,0.7148,
10,99,0.99368,0.99612,0.99496,0.99248,0.9872,0.97892,0.96676,0.94528,0.91428,0.85212,0.76428,0.63432,0.5958,0.66252,0.7134,0.74456,0.76844,0.77532,0.77072,0.77032,0.77188,0.75824,0.75272,0.7398,0.73172,0.72688,0.72624,0.72976,0.73752,0.73432,0.73692,0.73484,0.73392,0.7368,0.73632,0.7346,0.7328,0.73004,0.731,0.73644,0.7306,0.7374,0.73208,0.73508,0.73032,0.72572,0.72804,0.7198,0.70552,
10,100,0.99672,0.99776,0.99712,0.99616,0.9944,0.99024,0.98556,0.97636,0.96572,0.94504,0.91976,0.87668,0.80676,0.7184,0.65208,0.64524,0.67868,0.71944,0.7298,0.73816,0.74824,0.74536,0.74492,0.73916,0.7368,0.72932,0.72836,0.71928,0.72116,0.71072,0.70144,0.70368,0.69952,0.70148,0.6898,0.69572,0.70076,0.6938,0.69352,0.68628,0.6888,0.69944,0.69324,0.6846,0.68432,0.69056,0.68492,0.67684,0.67396,
10,101,0.99564,0.99728,0.99652,0.9944,0.99404,0.988,0.9814,0.97036,0.95584,0.92668,0.88216,0.81056,0.70476,0.59988,0.61964,0.66708,0.70436,0.71568,0.7186,0.71652,0.71268,0.71224,0.69824,0.69752,0.69216,0.68712,0.69236,0.68656,0.68588,0.69124,0.69288,0.69476,0.69292,0.69408,0.68988,0.68928,0.69384,0.69356,0.687,0.69,0.6914,0.69496,0.6886,0.70008,0.68728,0.684,0.68752,0.67516,0.67424,
10,102,0.99704,0.99864,0.99828,0.99732,0.996,0.99384,0.98936,0.98584,0.9762,0.96656,0.9448,0.91568,0.87596,0.80956,0.71864,0.64492,0.6338,0.66284,0.69888,0.70664,0.71284,0.70924,0.70244,0.70796,0.69876,0.69516,0.68884,0.69848,0.68692,0.69396,0.69644,0.69648,0.6946,0.69224,0.68856,0.68828,0.6958,0.68884,0.69052,0.68864,0.69352,0.693,0.69604,0.68768,0.68912,0.69148,0.68496,0.67576,0.66664,
10,103,0.99468,0.99756,0.99644,0.99432,0.9906,0.98736,0.97964,0.96576,0.94736,0.92076,0.87368,0.80092,0.70968,0.63556,0.64872,0.68396,0.73008,0.74944,0.76068,0.76064,0.75304,0.7538,0.74636,0.74024,0.73448,0.73684,0.73116,0.73708,0.73484,0.73456,0.74076,0.73784,0.7354,0.73688,0.74236,0.73684,0.72668,0.73208,0.73592,0.73096,0.73532,0.73652,0.73528,0.73936,0.73236,0.74392,0.73228,0.72492,0.71404,
10,104,0.99344,0.99668,0.9954,0.99208,0.98892,0.98304,0.97128,0.9572,0.93392,0.89524,0.83392,0.7398,0.6484,0.61548,0.66084,0.71476,0.74068,0.7606,0.7674,0.76236,0.76708,0.76192,0.76032,0.7586,0.758,0.748,0.74128,0.7338,0.73652,0.73388,0.7352,0.74288,0.73468,0.73824,0.73528,0.7304,0.74376,0.74168,0.73856,0.74088,0.73904,0.73244,0.73136,0.73476,0.73656,0.73824,0.72904,0.72112,0.705,
10,105,0.99492,0.99704,0.99572,0.99416,0.99048,0.98528,0.97496,0.96484,0.9434,0.91312,0.86888,0.79072,0.69772,0.62,0.61872,0.67344,0.70556,0.7326,0.73516,0.73888,0.73748,0.7232,0.72048,0.71448,0.71284,0.69816,0.7028,0.6972,0.70028,0.69924,0.696,0.69316,0.69484,0.69428,0.68948,0.69436,0.69416,0.69056,0.69132,0.68988,0.6936,0.69488,0.69048,0.68928,0.6962,0.69184,0.6822,0.67728,0.66612,
10,106,0.99644,0.99772,0.99696,0.9946,0.99284,0.98888,0.98152,0.97144,0.9576,0.93132,0.89128,0.82768,0.73888,0.65208,0.62612,0.66732,0.71184,0.73656,0.74824,0.74808,0.74936,0.75512,0.7534,0.75344,0.7464,0.74352,0.73596,0.74456,0.74148,0.73768,0.73784,0.72724,0.72584,0.72272,0.72064,0.72164,0.71728,0.71684,0.71884,0.71364,0.70652,0.71516,0.70144,0.69964,0.69924,0.69044,0.69012,0.68496,0.66932,
10,107,0.995,0.99768,0.99676,0.99408,0.99196,0.98712,0.9802,0.97156,0.95364,0.9306,0.89284,0.83464,0.75412,0.67264,0.6472,0.66892,0.70312,0.72436,0.7544,0.76628,0.7644,0.75964,0.76012,0.74868,0.73692,0.74044,0.74268,0.7354,0.73724,0.73652,0.73912,0.73508,0.73768,0.74304,0.74,0.73452,0.73424,0.73644,0.7412,0.74064,0.73916,0.7428,0.74008,0.73716,0.73412,0.73084,0.72648,0.7308,0.7122,
10,108,0.99672,0.9976,0.99664,0.99476,0.9922,0.98772,0.98132,0.97048,0.95612,0.93256,0.89388,0.8404,0.7596,0.6806,0.64216,0.6712,0.69392,0.73556,0.7444,0.75708,0.75904,0.7542,0.75424,0.74684,0.74256,0.73276,0.73536,0.73444,0.74316,0.74052,0.74172,0.73924,0.74416,0.73384,0.74008,0.73424,0.74132,0.73732,0.74536,0.73768,0.7268,0.7408,0.73612,0.7416,0.73888,0.73136,0.73464,0.73084,0.71152,
10,109,0.99704,0.99884,0.99812,0.9974,0.99632,0.99344,0.98956,0.98312,0.97504,0.96112,0.94048,0.91116,0.8716,0.8108,0.72868,0.67132,0.66288,0.67148,0.69624,0.72388,0.72396,0.72736,0.72892,0.72796,0.71724,0.7122,0.70624,0.70804,0.70096,0.69612,0.69348,0.69428,0.69484,0.69004,0.6942,0.69476,0.69328,0.68876,0.69052,0.69324,0.6926,0.68928,0.69196,0.69324,0.69108,0.69212,0.68172,0.68416,0.6684,
10,110,0.99528,0.99808,0.99644,0.99448,0.99188,0.98824,0.98052,0.96916,0.9558,0.93168,0.89784,0.84868,0.78244,0.712,0.67828,0.68212,0.7022,0.71488,0.72176,0.72368,0.71972,0.73048,0.736,0.7342,0.73956,0.7378,0.73128,0.73436,0.73584,0.73964,0.74,0.7388,0.74072,0.73896,0.74208,0.73808,0.73768,0.73444,0.73424,0.73896,0.7324,0.73988,0.74052,0.73636,0.7316,0.73392,0.73688,0.726,0.71244,
