mc_step,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
50600,0.99585,0.998261,0.996601,0.995059,0.992846,0.98913,0.983241,0.972688,0.960632,0.942292,0.911779,0.871937,0.817589,0.754941,0.694427,0.66419,0.675257,0.697273,0.707075,0.717866,0.725217,0.72664,0.728103,0.732925,0.735731,0.737628,0.739763,0.738893,0.737945,0.729763,0.741462,0.732174,0.736206,0.734664,0.734229,0.730949,0.737312,0.735534,0.736996,0.732292,0.739368,0.742332,0.731107,0.738735,0.738063,0.733162,0.726285,0.726403,0.707075,
50800,0.995827,0.998228,0.996614,0.995079,0.992835,0.989094,0.983228,0.972638,0.960669,0.942205,0.911772,0.871929,0.817638,0.755276,0.694803,0.664488,0.675197,0.697441,0.706772,0.71752,0.725039,0.726457,0.727953,0.732874,0.73563,0.737795,0.739803,0.738937,0.737874,0.729843,0.741654,0.73248,0.73622,0.73437,0.734291,0.730591,0.737323,0.735709,0.737441,0.732323,0.739646,0.742126,0.730866,0.738819,0.737756,0.733189,0.72626,0.726378,0.707283,
51000,0.995843,0.998196,0.996627,0.995059,0.992824,0.989137,0.983216,0.972706,0.960667,0.942157,0.911529,0.871765,0.817686,0.754784,0.695176,0.664745,0.675137,0.69749,0.706941,0.717294,0.725137,0.726118,0.727922,0.732941,0.735608,0.737882,0.738941,0.73902,0.738118,0.729961,0.741765,0.73251,0.735922,0.734235,0.734314,0.73051,0.737137,0.735647,0.737647,0.732706,0.739725,0.742118,0.731137,0.738745,0.737608,0.733255,0.726353,0.726235,0.707412,
51200,0.995859,0.998203,0.996445,0.995039,0.992852,0.989141,0.983242,0.972695,0.960586,0.942109,0.911719,0.871914,0.817656,0.754805,0.695312,0.664453,0.675117,0.6975,0.706914,0.717461,0.724883,0.725938,0.728086,0.733125,0.735938,0.737695,0.73918,0.73875,0.738359,0.729883,0.741953,0.732187,0.736133,0.734531,0.73457,0.73043,0.737422,0.735508,0.737422,0.73293,0.739609,0.74207,0.731172,0.738906,0.7375,0.733008,0.726172,0.726367,0.706992,
51400,0.995875,0.99821,0.99642,0.995058,0.99284,0.989105,0.98323,0.972763,0.960661,0.942179,0.911712,0.871984,0.817432,0.754747,0.695486,0.664202,0.675409,0.69751,0.706926,0.717432,0.724981,0.726031,0.72786,0.733385,0.735992,0.737704,0.739144,0.739027,0.738794,0.729883,0.741868,0.731868,0.735914,0.734436,0.734319,0.730428,0.736965,0.735642,0.737704,0.732724,0.739728,0.742101,0.731712,0.739144,0.737665,0.732646,0.725992,0.726459,0.707082,
51600,0.995891,0.998217,0.996434,0.995039,0.992791,0.988992,0.983256,0.972829,0.960698,0.942132,0.91186,0.871744,0.817481,0.754845,0.695504,0.66407,0.675388,0.697597,0.707093,0.717713,0.725,0.726124,0.727752,0.733023,0.735969,0.737946,0.739419,0.739186,0.738682,0.730116,0.741783,0.731938,0.735426,0.734186,0.734496,0.730504,0.736705,0.735659,0.737791,0.732829,0.740039,0.742481,0.732016,0.739109,0.737326,0.732791,0.726008,0.726434,0.706822,
51800,0.995907,0.998185,0.996448,0.995019,0.992819,0.989035,0.983282,0.972896,0.960656,0.942239,0.911776,0.871776,0.817568,0.754942,0.695753,0.664208,0.67556,0.697683,0.706757,0.717606,0.725405,0.725946,0.727876,0.733012,0.736255,0.737954,0.739266,0.739305,0.738764,0.730077,0.741776,0.732085,0.735676,0.734363,0.734286,0.730463,0.736564,0.735869,0.737915,0.733166,0.74027,0.742471,0.731776,0.739344,0.737606,0.732857,0.726293,0.726139,0.706525,
52000,0.995923,0.998192,0.996462,0.995038,0.992846,0.989038,0.983308,0.972885,0.9605,0.942308,0.9115,0.871423,0.817654,0.755077,0.696077,0.664231,0.675577,0.697962,0.706885,0.717269,0.725615,0.726,0.727808,0.732846,0.736308,0.737577,0.739385,0.739346,0.738692,0.730269,0.741731,0.732154,0.735692,0.734462,0.734538,0.730192,0.736692,0.735538,0.738346,0.733038,0.740192,0.742731,0.731808,0.739269,0.737154,0.733346,0.726769,0.726346,0.706308,
52200,0.995939,0.998199,0.996475,0.995057,0.992874,0.989004,0.983295,0.972874,0.960575,0.942452,0.911494,0.871341,0.817586,0.754943,0.696015,0.664291,0.675364,0.697778,0.706782,0.71728,0.725326,0.726015,0.727663,0.732874,0.736398,0.736973,0.739387,0.739119,0.738238,0.730421,0.741801,0.732299,0.735556,0.734368,0.734674,0.730115,0.737088,0.73567,0.738161,0.733257,0.740115,0.742797,0.732069,0.738774,0.737088,0.733218,0.726935,0.726552,0.706245,
52400,0.995916,0.998206,0.996489,0.995076,0.992901,0.989008,0.983321,0.972863,0.960458,0.942405,0.911603,0.871107,0.817977,0.755115,0.695611,0.664275,0.675649,0.697405,0.707099,0.717366,0.725496,0.72626,0.727519,0.733168,0.73645,0.736794,0.739389,0.738969,0.738321,0.730649,0.741756,0.732405,0.735267,0.734695,0.734847,0.730305,0.73729,0.735611,0.737939,0.733397,0.74,0.74313,0.73229,0.739008,0.737137,0.733244,0.726832,0.726679,0.705916,
52600,0.995932,0.998213,0.996464,0.995057,0.992928,0.989049,0.983346,0.972852,0.960532,0.942471,0.911673,0.871217,0.818099,0.755171,0.695513,0.664068,0.675551,0.697605,0.706882,0.717376,0.725627,0.726426,0.727871,0.73346,0.736616,0.736692,0.739696,0.739125,0.738517,0.730722,0.741901,0.731711,0.735361,0.734487,0.734411,0.730304,0.737452,0.735513,0.737833,0.733232,0.740152,0.742776,0.732091,0.738897,0.737338,0.733308,0.726958,0.726312,0.706008,
52800,0.995909,0.99822,0.996477,0.995076,0.992955,0.988939,0.983333,0.972879,0.960644,0.942424,0.911742,0.871174,0.818106,0.754811,0.695644,0.664205,0.675417,0.697424,0.706705,0.717197,0.725303,0.726553,0.727765,0.733561,0.736591,0.736894,0.739773,0.73928,0.738182,0.73053,0.74178,0.731553,0.735379,0.73428,0.734621,0.730227,0.737652,0.735833,0.737727,0.733295,0.740265,0.742765,0.731932,0.738712,0.737121,0.733295,0.727273,0.726439,0.70625,
53000,0.995925,0.998226,0.996491,0.995057,0.992943,0.988943,0.983283,0.972981,0.960604,0.942528,0.911849,0.87117,0.817887,0.754943,0.695962,0.664453,0.674604,0.697208,0.706981,0.717132,0.725472,0.726415,0.727849,0.733434,0.736604,0.736642,0.739509,0.739358,0.738377,0.730755,0.741849,0.731208,0.735283,0.734377,0.734679,0.729962,0.737585,0.735547,0.737623,0.733434,0.739925,0.742415,0.732377,0.738792,0.737321,0.733509,0.727358,0.726264,0.706,
53200,0.99594,0.998195,0.996504,0.995038,0.992932,0.988985,0.983346,0.972932,0.960714,0.942406,0.911955,0.871241,0.817857,0.755,0.695902,0.664286,0.674549,0.697331,0.707256,0.717105,0.725602,0.726353,0.728271,0.733534,0.736617,0.736504,0.739624,0.739774,0.738571,0.730639,0.74203,0.731053,0.735639,0.734211,0.734662,0.730075,0.737105,0.735188,0.737744,0.733571,0.74015,0.742594,0.732632,0.73891,0.737368,0.733722,0.72688,0.726391,0.70609,
53400,0.995955,0.998165,0.996517,0.995019,0.992884,0.988914,0.983333,0.972959,0.960674,0.942434,0.91206,0.871461,0.81764,0.755281,0.695618,0.664082,0.674569,0.697266,0.707191,0.717041,0.725581,0.726554,0.727903,0.733558,0.736517,0.736517,0.739625,0.739813,0.738614,0.730674,0.74191,0.731273,0.73588,0.734232,0.734757,0.730112,0.736704,0.735206,0.738202,0.733783,0.740262,0.74236,0.732921,0.738989,0.737378,0.73382,0.727116,0.726367,0.706105,
53600,0.995896,0.998134,0.99653,0.995037,0.992836,0.988918,0.983284,0.97291,0.960597,0.942276,0.91194,0.871455,0.817388,0.755261,0.695709,0.664067,0.674739,0.697276,0.707127,0.717164,0.725933,0.726455,0.727873,0.733806,0.736418,0.736493,0.739552,0.739888,0.738843,0.730784,0.741903,0.731082,0.735933,0.734216,0.734291,0.730037,0.737015,0.735336,0.73847,0.733843,0.740336,0.741978,0.732948,0.738731,0.737724,0.733694,0.727388,0.726231,0.705821,
53800,0.995911,0.998141,0.996543,0.995019,0.992862,0.988885,0.983197,0.972937,0.960595,0.942454,0.911784,0.871524,0.8171,0.755204,0.695762,0.664349,0.674721,0.697361,0.707063,0.717212,0.725985,0.726394,0.727732,0.733383,0.73658,0.736468,0.739331,0.740186,0.738996,0.730855,0.74171,0.730929,0.735836,0.734535,0.734498,0.730223,0.737212,0.735204,0.738141,0.733717,0.740558,0.742045,0.7329,0.73881,0.737472,0.733941,0.727398,0.726283,0.705762,
54000,0.995926,0.998148,0.996556,0.995,0.992889,0.988889,0.983259,0.973,0.96063,0.942593,0.911778,0.871444,0.817074,0.755333,0.695778,0.664,0.674667,0.697481,0.707148,0.717296,0.725963,0.726444,0.727704,0.733037,0.736259,0.736593,0.739481,0.740407,0.738963,0.730667,0.74163,0.731037,0.735889,0.734593,0.734333,0.730444,0.737296,0.734963,0.738185,0.733444,0.740148,0.741926,0.733148,0.739037,0.737333,0.733704,0.727444,0.726556,0.705926,
54200,0.995941,0.998155,0.996568,0.994945,0.992841,0.988893,0.983321,0.972989,0.960701,0.942657,0.911734,0.871439,0.817048,0.755461,0.695978,0.663764,0.674686,0.697417,0.707048,0.717454,0.725867,0.72631,0.727823,0.733173,0.736125,0.73679,0.739705,0.740369,0.739004,0.730886,0.741697,0.730886,0.736015,0.734723,0.734502,0.730221,0.737306,0.734982,0.738118,0.733579,0.74059,0.741808,0.733321,0.738967,0.737306,0.733764,0.727343,0.726679,0.70572,
54400,0.995882,0.998162,0.996544,0.994963,0.992831,0.988897,0.983382,0.973015,0.960772,0.942684,0.911912,0.871213,0.816912,0.755184,0.695662,0.66375,0.675037,0.697426,0.706912,0.717426,0.72614,0.726434,0.727868,0.733272,0.735625,0.736287,0.739779,0.740588,0.739412,0.731213,0.741654,0.731287,0.735993,0.734375,0.734265,0.730037,0.737316,0.734926,0.737868,0.733824,0.740294,0.741765,0.733235,0.738934,0.737132,0.733897,0.727206,0.726544,0.706176,
54600,0.995824,0.998168,0.996557,0.994982,0.992857,0.988901,0.98337,0.972967,0.960769,0.942674,0.911795,0.871282,0.817253,0.755165,0.695971,0.663663,0.674872,0.697582,0.706886,0.71707,0.726374,0.726337,0.727546,0.733297,0.735495,0.736117,0.739744,0.740916,0.739231,0.731172,0.741722,0.731612,0.735861,0.734432,0.734359,0.73,0.737363,0.734945,0.738095,0.733846,0.740293,0.741392,0.733333,0.738864,0.737253,0.734249,0.727363,0.726264,0.706044,
54800,0.995839,0.998175,0.996569,0.994927,0.992883,0.988942,0.983431,0.972956,0.960839,0.942591,0.911679,0.871387,0.817117,0.755219,0.69635,0.663248,0.674818,0.697628,0.706934,0.716496,0.726496,0.726387,0.727445,0.733285,0.735365,0.736277,0.739818,0.740803,0.739088,0.731095,0.741496,0.731934,0.735839,0.734635,0.734416,0.730036,0.737555,0.734854,0.738139,0.734161,0.740255,0.741314,0.733248,0.738978,0.737445,0.734161,0.727336,0.725912,0.706168,
55000,0.995855,0.998182,0.996582,0.994909,0.992909,0.988945,0.983455,0.972982,0.960764,0.942618,0.911782,0.871527,0.816945,0.755309,0.6964,0.663491,0.6748,0.697273,0.707127,0.716509,0.726618,0.726218,0.727491,0.733345,0.735236,0.736036,0.739709,0.740873,0.7392,0.730945,0.741345,0.731782,0.735964,0.734836,0.734655,0.730036,0.737527,0.734618,0.737855,0.733964,0.740218,0.741455,0.733382,0.738873,0.737382,0.734364,0.727236,0.725855,0.706145,
55200,0.99587,0.998188,0.996594,0.994928,0.992935,0.988949,0.983442,0.972935,0.960725,0.942681,0.911848,0.871558,0.816884,0.755181,0.696341,0.663225,0.674746,0.6975,0.706848,0.716486,0.726848,0.726377,0.727754,0.733478,0.735362,0.735833,0.73942,0.741051,0.739167,0.731304,0.741268,0.731703,0.735906,0.73471,0.73471,0.730072,0.73779,0.734565,0.737717,0.733877,0.740145,0.741304,0.733514,0.738732,0.737246,0.733877,0.727283,0.726014,0.706449,
55400,0.995884,0.998195,0.996606,0.994946,0.99296,0.988881,0.983466,0.972924,0.960758,0.942708,0.911877,0.871588,0.817184,0.755343,0.695884,0.663177,0.674404,0.697581,0.707184,0.716895,0.726931,0.726679,0.72787,0.733321,0.735343,0.73574,0.739567,0.740975,0.739458,0.731444,0.741444,0.731769,0.735993,0.735018,0.734657,0.73,0.738051,0.734693,0.737653,0.733863,0.740036,0.741155,0.733321,0.738448,0.73722,0.734007,0.727112,0.726173,0.706823,
55600,0.995899,0.998201,0.996583,0.994964,0.99295,0.988921,0.983381,0.972986,0.960827,0.942698,0.911978,0.871583,0.81723,0.755144,0.69554,0.663129,0.674676,0.697878,0.707446,0.716763,0.726942,0.726871,0.727662,0.733489,0.735396,0.735863,0.739496,0.741043,0.739424,0.731259,0.741475,0.731799,0.735935,0.735216,0.734784,0.730216,0.73795,0.734712,0.73777,0.734209,0.74,0.741115,0.733525,0.738489,0.736906,0.733885,0.726835,0.726187,0.706655,
55800,0.995914,0.998208,0.996559,0.994982,0.992975,0.988925,0.983369,0.972903,0.960824,0.942616,0.91172,0.871685,0.817384,0.755269,0.694982,0.663011,0.67509,0.697993,0.707634,0.716953,0.727168,0.726703,0.727814,0.733513,0.735412,0.735627,0.739892,0.741183,0.73957,0.731362,0.741577,0.732258,0.735878,0.735269,0.734982,0.730072,0.737814,0.73448,0.737419,0.734229,0.740036,0.741254,0.733548,0.738459,0.736989,0.733943,0.726487,0.72595,0.706703,
56000,0.995929,0.998214,0.996536,0.994964,0.992929,0.988857,0.983321,0.972964,0.960786,0.942679,0.911786,0.87175,0.817464,0.755286,0.695036,0.663179,0.675321,0.697786,0.707607,0.716929,0.727464,0.726643,0.727893,0.733393,0.735107,0.735429,0.739643,0.741393,0.739714,0.731286,0.741571,0.732536,0.735786,0.735286,0.735,0.73025,0.73775,0.734571,0.737393,0.734107,0.740179,0.741321,0.733857,0.738214,0.737,0.734071,0.726464,0.726071,0.706607,
56200,0.995907,0.998221,0.996548,0.994982,0.992954,0.988897,0.983345,0.972954,0.960783,0.942847,0.911779,0.871886,0.817331,0.75516,0.694626,0.663381,0.675765,0.697972,0.707367,0.71694,0.727473,0.726726,0.727616,0.733238,0.735302,0.735445,0.739573,0.741459,0.739537,0.731459,0.741174,0.732527,0.735872,0.735125,0.734947,0.730356,0.737722,0.734698,0.737367,0.733879,0.740391,0.741281,0.733772,0.737936,0.737295,0.734021,0.726477,0.726014,0.706584,
56400,0.995922,0.998227,0.99656,0.995,0.992979,0.988901,0.983333,0.972943,0.960887,0.94266,0.911844,0.871809,0.81734,0.75539,0.694433,0.663794,0.67578,0.697837,0.707234,0.716915,0.727447,0.726738,0.727766,0.733156,0.735496,0.735248,0.739539,0.741348,0.739645,0.731489,0.740851,0.732447,0.735745,0.735106,0.735,0.730213,0.737872,0.734929,0.737482,0.733972,0.740567,0.741206,0.733617,0.737837,0.73734,0.734043,0.726454,0.726064,0.706206,
56600,0.995936,0.998233,0.996572,0.994947,0.992933,0.988869,0.983357,0.973039,0.960848,0.942721,0.911767,0.871731,0.817456,0.7553,0.694558,0.663958,0.675477,0.697845,0.707456,0.71682,0.727314,0.726714,0.727633,0.733286,0.735724,0.735512,0.739576,0.741343,0.739717,0.731343,0.740601,0.73258,0.736007,0.735442,0.734841,0.729894,0.737597,0.735088,0.737385,0.733816,0.740495,0.740883,0.73364,0.737456,0.737279,0.734028,0.726714,0.72636,0.706325,
56800,0.995915,0.998239,0.996585,0.99493,0.992958,0.988908,0.983415,0.972993,0.960915,0.942641,0.911866,0.871585,0.817606,0.755458,0.694542,0.66419,0.675669,0.697852,0.707183,0.717042,0.727042,0.727007,0.727817,0.733415,0.73581,0.735493,0.739577,0.741303,0.739965,0.731444,0.740352,0.732394,0.736092,0.735246,0.734683,0.72993,0.737535,0.735493,0.737394,0.733944,0.740599,0.741127,0.733873,0.737218,0.737324,0.733944,0.72669,0.726232,0.706338,
57000,0.995895,0.998246,0.996596,0.994947,0.992947,0.988912,0.983474,0.972947,0.960912,0.942561,0.911965,0.871544,0.817825,0.755544,0.694421,0.664,0.675789,0.697754,0.706982,0.716632,0.727509,0.727088,0.727789,0.733368,0.73586,0.735509,0.739368,0.741263,0.74,0.731614,0.740456,0.732632,0.73614,0.735509,0.734842,0.730175,0.737684,0.735509,0.737333,0.733895,0.740702,0.741053,0.733754,0.737298,0.737474,0.73414,0.726807,0.726456,0.706421,
57200,0.995909,0.998252,0.996608,0.994965,0.992902,0.988916,0.983462,0.972902,0.960909,0.942517,0.912063,0.871573,0.818077,0.755524,0.694685,0.664231,0.67542,0.697552,0.706993,0.716259,0.727448,0.727133,0.728007,0.733427,0.736049,0.735874,0.73958,0.741434,0.74014,0.731503,0.740105,0.732657,0.736294,0.735594,0.73493,0.730105,0.737552,0.735385,0.737343,0.734231,0.740874,0.741189,0.733776,0.737273,0.737448,0.734021,0.726958,0.726503,0.706049,
57400,0.995923,0.998258,0.99662,0.994983,0.992892,0.988955,0.983484,0.972892,0.96101,0.942578,0.912195,0.871533,0.817875,0.755679,0.694739,0.664146,0.674843,0.6977,0.707038,0.716376,0.727387,0.727178,0.728153,0.733415,0.736028,0.735819,0.739338,0.740836,0.740209,0.731498,0.740139,0.732613,0.736132,0.73554,0.734704,0.72993,0.737491,0.735401,0.737178,0.734774,0.74108,0.741463,0.733937,0.737317,0.737561,0.734216,0.726969,0.726411,0.706307,
57600,0.995938,0.998264,0.996632,0.994965,0.992917,0.988993,0.983437,0.972951,0.961076,0.942569,0.912153,0.871389,0.817708,0.755625,0.694826,0.664201,0.674687,0.697917,0.707326,0.716562,0.727222,0.727292,0.728507,0.733785,0.736076,0.735799,0.739167,0.740938,0.740174,0.731354,0.740174,0.732535,0.736458,0.735382,0.734722,0.730104,0.737257,0.735694,0.737222,0.734653,0.741319,0.741354,0.733715,0.737535,0.737535,0.734444,0.726771,0.726493,0.706007,
57800,0.995882,0.99827,0.996644,0.994983,0.992907,0.988997,0.983426,0.972976,0.961038,0.942595,0.912042,0.871142,0.818062,0.75564,0.69481,0.664221,0.674775,0.698028,0.707578,0.716471,0.727059,0.727405,0.728235,0.733218,0.735848,0.735848,0.739343,0.74083,0.740208,0.731765,0.740346,0.732526,0.73654,0.735433,0.73474,0.730242,0.737682,0.735467,0.737266,0.734429,0.74083,0.741419,0.733633,0.737509,0.737232,0.734325,0.727163,0.726644,0.705882,
58000,0.995897,0.998276,0.996621,0.994966,0.992897,0.989,0.983483,0.973034,0.961,0.942552,0.912103,0.871276,0.818103,0.755517,0.695241,0.664172,0.674379,0.698103,0.707828,0.716379,0.726862,0.727276,0.728414,0.733379,0.735931,0.735966,0.739379,0.740931,0.740103,0.731862,0.740241,0.732621,0.736793,0.735345,0.734828,0.730276,0.737483,0.734862,0.736759,0.734448,0.740862,0.741483,0.733966,0.737621,0.737414,0.734034,0.727207,0.726621,0.705828,
58200,0.995911,0.998282,0.996632,0.994983,0.992921,0.9889,0.98354,0.972921,0.960997,0.942474,0.912165,0.871134,0.818316,0.755395,0.695052,0.664296,0.674467,0.697869,0.707869,0.716392,0.72677,0.727216,0.728522,0.733402,0.735945,0.735842,0.739485,0.741237,0.740206,0.73189,0.740447,0.732474,0.736838,0.735086,0.734845,0.730481,0.737663,0.73512,0.73677,0.734674,0.740962,0.741581,0.733986,0.737629,0.737388,0.734296,0.727148,0.726701,0.705636,
58400,0.995925,0.998288,0.996644,0.995,0.992911,0.988904,0.983459,0.972979,0.96113,0.942603,0.912089,0.871062,0.818253,0.755445,0.695445,0.664212,0.674418,0.697945,0.707877,0.716062,0.726712,0.727329,0.72887,0.733356,0.735856,0.735822,0.739247,0.741301,0.740377,0.731815,0.740514,0.732603,0.737055,0.735137,0.734726,0.730377,0.737705,0.735445,0.737055,0.734863,0.741199,0.741438,0.734007,0.737705,0.737295,0.734281,0.727226,0.726815,0.705548,
58600,0.995939,0.998294,0.996655,0.995017,0.992867,0.988908,0.983447,0.973038,0.961195,0.94273,0.912082,0.870853,0.818225,0.755392,0.695563,0.6643,0.674505,0.698055,0.707611,0.71587,0.726621,0.727065,0.728942,0.733174,0.735904,0.736041,0.739317,0.741092,0.740375,0.731433,0.740853,0.732867,0.737133,0.735154,0.734334,0.730273,0.73785,0.735563,0.737201,0.734915,0.741331,0.741433,0.733891,0.737611,0.73727,0.734369,0.727338,0.727167,0.705666,
58800,0.995884,0.998299,0.996667,0.995034,0.992789,0.988912,0.983503,0.973095,0.96119,0.942653,0.912211,0.870884,0.818163,0.755272,0.69551,0.664558,0.674728,0.698095,0.707279,0.715918,0.726565,0.727109,0.729184,0.733367,0.736088,0.736122,0.739048,0.740952,0.740544,0.731701,0.741122,0.732891,0.737211,0.734932,0.734422,0.730646,0.738095,0.735748,0.736939,0.734932,0.741259,0.741599,0.73398,0.737517,0.736973,0.734286,0.727143,0.727143,0.705646,
59000,0.995898,0.998305,0.996678,0.995051,0.992814,0.988949,0.983525,0.972983,0.96122,0.942508,0.912237,0.870814,0.818034,0.755288,0.695627,0.664644,0.674847,0.697864,0.707492,0.716203,0.726407,0.727322,0.729424,0.733525,0.736034,0.736475,0.739051,0.740949,0.740305,0.731322,0.740949,0.732881,0.736814,0.735051,0.734644,0.730441,0.737966,0.735695,0.736915,0.734881,0.741356,0.741492,0.733966,0.737831,0.737254,0.734542,0.727254,0.727254,0.705458,
59200,0.995912,0.998311,0.996689,0.995068,0.992838,0.988919,0.983581,0.972872,0.961047,0.942568,0.912365,0.870642,0.818176,0.755203,0.695473,0.66473,0.675068,0.697939,0.707635,0.716385,0.726182,0.727162,0.729561,0.733615,0.736014,0.736588,0.738615,0.741047,0.74027,0.731081,0.741115,0.733074,0.736858,0.735034,0.734764,0.730338,0.737804,0.735608,0.737128,0.734865,0.741385,0.741655,0.734054,0.73777,0.736892,0.735034,0.727432,0.727568,0.705608,
59400,0.995926,0.998316,0.9967,0.995084,0.992828,0.988822,0.983603,0.972862,0.961044,0.942694,0.912458,0.870741,0.818552,0.755017,0.695455,0.66468,0.675017,0.697946,0.707946,0.7167,0.726094,0.727374,0.729731,0.733569,0.736061,0.736498,0.738788,0.741077,0.740135,0.731347,0.741246,0.732896,0.737037,0.735084,0.734815,0.730438,0.737778,0.735657,0.737104,0.734747,0.741111,0.74165,0.734141,0.738114,0.73697,0.735084,0.727273,0.727542,0.705791,
59600,0.99594,0.998289,0.996711,0.995101,0.992819,0.988859,0.983557,0.972852,0.961007,0.942785,0.912349,0.870671,0.818557,0.754933,0.695403,0.664631,0.675369,0.698054,0.707852,0.716644,0.72651,0.727517,0.729597,0.733926,0.736309,0.736577,0.738624,0.741275,0.739899,0.731644,0.741174,0.733221,0.737148,0.735201,0.735134,0.730336,0.737617,0.735235,0.736946,0.735,0.74094,0.741409,0.734161,0.737819,0.737181,0.735403,0.727248,0.727416,0.705738,
59800,0.995953,0.998294,0.996689,0.995084,0.992809,0.988863,0.983478,0.972876,0.960936,0.942742,0.912408,0.870769,0.818562,0.75505,0.695452,0.664716,0.675452,0.697926,0.70786,0.716722,0.726321,0.727659,0.729666,0.733779,0.736054,0.736455,0.738696,0.741204,0.739799,0.731739,0.741338,0.733311,0.73689,0.735318,0.735151,0.730334,0.737692,0.735418,0.736789,0.735351,0.740803,0.741572,0.73408,0.73786,0.73709,0.735485,0.727324,0.727391,0.705686,
60000,0.995967,0.998267,0.9967,0.9951,0.992733,0.988867,0.983467,0.972967,0.960933,0.9425,0.912533,0.870767,0.8188,0.7552,0.695533,0.664667,0.6752,0.6974,0.7079,0.716767,0.7261,0.727533,0.729367,0.7336,0.736067,0.736733,0.739033,0.741433,0.7399,0.731933,0.741367,0.733233,0.737067,0.735233,0.734933,0.7302,0.737967,0.735467,0.737067,0.735367,0.740933,0.741533,0.734333,0.737867,0.736833,0.7354,0.7274,0.727533,0.706,
60200,0.995947,0.998272,0.996678,0.995116,0.992757,0.98887,0.983455,0.973023,0.960897,0.942492,0.912558,0.870897,0.818671,0.755282,0.695581,0.664419,0.675382,0.697243,0.707608,0.717043,0.726379,0.727741,0.729236,0.733488,0.736213,0.736611,0.739037,0.741661,0.7401,0.73206,0.740997,0.733455,0.736944,0.735482,0.73505,0.730332,0.738106,0.735681,0.73691,0.735216,0.740897,0.741528,0.734219,0.73814,0.73711,0.735415,0.727375,0.727076,0.706412,
60400,0.995927,0.998278,0.996689,0.995132,0.992781,0.988874,0.98351,0.973079,0.960927,0.942351,0.912583,0.870795,0.818642,0.755662,0.69553,0.664503,0.675166,0.697086,0.707649,0.717219,0.726523,0.727815,0.729205,0.733411,0.735828,0.736457,0.739338,0.741623,0.740199,0.731954,0.740927,0.733675,0.736954,0.73553,0.735199,0.730662,0.738113,0.735364,0.736921,0.735298,0.740795,0.741556,0.734238,0.738179,0.737086,0.734967,0.727583,0.727185,0.706424,
60600,0.995941,0.998251,0.9967,0.995149,0.992739,0.988878,0.983465,0.973069,0.960825,0.942211,0.912607,0.870594,0.818647,0.755545,0.695182,0.664488,0.675116,0.697228,0.707855,0.717063,0.726667,0.727756,0.729076,0.733168,0.735908,0.736337,0.739274,0.741716,0.740396,0.732343,0.741089,0.733762,0.7367,0.735644,0.734983,0.730759,0.738218,0.735512,0.736766,0.735611,0.740858,0.741617,0.734257,0.738119,0.736634,0.73505,0.727921,0.727162,0.706436,
60800,0.995954,0.998257,0.996711,0.995132,0.99273,0.988914,0.98352,0.973092,0.960855,0.942105,0.912599,0.870789,0.81875,0.755395,0.695099,0.664375,0.675296,0.697039,0.707895,0.716875,0.727007,0.727763,0.729145,0.733224,0.735822,0.736414,0.739178,0.741743,0.740329,0.732204,0.741086,0.733882,0.736711,0.735559,0.735099,0.730855,0.738454,0.735461,0.736809,0.735757,0.740855,0.741809,0.734342,0.737928,0.736743,0.735197,0.727993,0.72727,0.70648,
61000,0.995967,0.998262,0.996721,0.995082,0.992721,0.988918,0.983574,0.973082,0.960885,0.942066,0.912525,0.870721,0.818721,0.755344,0.695279,0.664623,0.675344,0.696918,0.707672,0.717246,0.727148,0.72777,0.729311,0.733475,0.736033,0.73623,0.73918,0.741836,0.740164,0.732459,0.740787,0.733902,0.73682,0.735541,0.73518,0.730754,0.738426,0.735672,0.736885,0.735672,0.740918,0.741803,0.734262,0.738098,0.737016,0.735213,0.728197,0.727115,0.706197,
61200,0.99598,0.998268,0.996732,0.995098,0.992745,0.988954,0.983627,0.973105,0.960882,0.942124,0.912614,0.870784,0.818922,0.755098,0.695229,0.664542,0.675425,0.69683,0.707582,0.717353,0.726732,0.727778,0.729608,0.733399,0.735948,0.736144,0.73902,0.741895,0.740131,0.732484,0.740686,0.733889,0.736961,0.735392,0.735065,0.730686,0.73866,0.735588,0.73683,0.735752,0.741209,0.741732,0.73415,0.737908,0.737092,0.735523,0.728301,0.727124,0.706144,
61400,0.995993,0.998274,0.996743,0.995081,0.992769,0.98899,0.983616,0.973062,0.960847,0.942182,0.91241,0.870749,0.81873,0.754984,0.695407,0.66456,0.675309,0.696906,0.707231,0.717003,0.726873,0.727948,0.729577,0.733518,0.736221,0.736221,0.738958,0.741857,0.74,0.732313,0.740684,0.733844,0.73684,0.735375,0.735114,0.730814,0.738762,0.73557,0.73671,0.735863,0.741303,0.741726,0.734137,0.737915,0.736775,0.73557,0.72798,0.727362,0.706287,
