mc_step,l = 0_gamma,l = 0_delta_gamma,l = 1_gamma,l = 1_delta_gamma,l = 2_gamma,l = 2_delta_gamma,l = 3_gamma,l = 3_delta_gamma,l = 4_gamma,l = 4_delta_gamma,l = 5_gamma,l = 5_delta_gamma,l = 6_gamma,l = 6_delta_gamma,l = 7_gamma,l = 7_delta_gamma,l = 8_gamma,l = 8_delta_gamma,l = 9_gamma,l = 9_delta_gamma,l = 10_gamma,l = 10_delta_gamma,l = 11_gamma,l = 11_delta_gamma,l = 12_gamma,l = 12_delta_gamma,l = 13_gamma,l = 13_delta_gamma,l = 14_gamma,l = 14_delta_gamma,l = 15_gamma,l = 15_delta_gamma,l = 16_gamma,l = 16_delta_gamma,l = 17_gamma,l = 17_delta_gamma,l = 18_gamma,l = 18_delta_gamma,l = 19_gamma,l = 19_delta_gamma,l = 20_gamma,l = 20_delta_gamma,l = 21_gamma,l = 21_delta_gamma,l = 22_gamma,l = 22_delta_gamma,l = 23_gamma,l = 23_delta_gamma,l = 24_gamma,l = 24_delta_gamma,l = 25_gamma,l = 25_delta_gamma,l = 26_gamma,l = 26_delta_gamma,l = 27_gamma,l = 27_delta_gamma,l = 28_gamma,l = 28_delta_gamma,l = 29_gamma,l = 29_delta_gamma,l = 30_gamma,l = 30_delta_gamma,l = 31_gamma,l = 31_delta_gamma,l = 32_gamma,l = 32_delta_gamma,l = 33_gamma,l = 33_delta_gamma,l = 34_gamma,l = 34_delta_gamma,l = 35_gamma,l = 35_delta_gamma,l = 36_gamma,l = 36_delta_gamma,l = 37_gamma,l = 37_delta_gamma,l = 38_gamma,l = 38_delta_gamma,l = 39_gamma,l = 39_delta_gamma,l = 40_gamma,l = 40_delta_gamma,l = 41_gamma,l = 41_delta_gamma,l = 42_gamma,l = 42_delta_gamma,l = 43_gamma,l = 43_delta_gamma,l = 44_gamma,l = 44_delta_gamma,l = 45_gamma,l = 45_delta_gamma,l = 46_gamma,l = 46_delta_gamma,l = 47_gamma,l = 47_delta_gamma,l = 48_gamma,l = 48_delta_gamma,l = 49_gamma,l = 49_delta_gamma,
66330,0.774075,0.231418,0.985818,0.0353534,0.393299,0.702163,0.98376,0.545971,0.684778,0.740442,0.908647,0.0637148,0.228279,0.80208,0.0866746,0.993532,0.289559,0.923453,0.653705,0.71888,0.967765,0.591718,0.942328,0.637997,0.834868,0.0790414,0.541167,0.0595036,0.0343712,0.0403113,0.0556823,0.0403932,0.0992782,0.0688952,0.0864793,0.0951315,0.391437,0.0121882,0.523781,0.0772174,0.0208606,0.14845,0.0758413,0.0412062,0.0738841,0.0544866,0.0667337,0.0747999,0.0505592,0.0680029,0.0760158,0.0543271,0.0835184,0.0518392,0.0810755,0.0563927,0.0778485,0.0578638,0.0725842,0.0576439,0.0846575,0.0533942,0.081451,0.0516821,0.0847158,0.0550512,0.0716752,0.0584025,0.065927,0.0560596,0.08141,0.0547408,0.0823544,0.053701,0.0800527,0.0552288,0.0788772,0.0556932,0.0801976,0.054814,0.0804893,0.0550417,0.0800088,0.054861,0.0796542,0.0551856,0.0801376,0.0549904,0.0799825,0.0550045,0.0803107,0.0549078,0.0800397,0.0550543,0.0801775,0.054961,0.0797004,0.055168,0.0799483,0.0550433,
66340,0.615908,0.202703,0.200309,0.185414,0.385935,0.610559,0.142351,0.220112,0.653705,0.446,0.871978,0.655568,0.709613,0.777166,0.22723,0.809608,0.00278353,0.250346,0.00991805,0.23998,0.194077,0.574972,0.123166,0.108871,0.43158,0.553133,0.659265,0.966323,0.0749903,0.208636,0.389766,0.0607862,0.0787721,0.688025,0.388192,0.0224936,0.0209826,0.135163,0.0558954,0.0715656,0.0657733,0.0590848,0.070804,0.0555585,0.0836448,0.0563927,0.077223,0.109287,0.0726751,0.0572372,0.0849605,0.0514805,0.0961487,0.0484102,0.0788907,0.0628219,0.0809031,0.055749,0.0701326,0.0579123,0.0802026,0.0531669,0.0725266,0.0580215,0.0846781,0.0548264,0.0795293,0.055541,0.080872,0.05359,0.0783955,0.0557416,0.0846696,0.0533728,0.0798712,0.0551312,0.0789019,0.0555671,0.079863,0.055182,0.0799219,0.0549095,0.0799008,0.0551725,0.0798306,0.0548559,0.0798008,0.0551525,0.0813288,0.054585,0.0799876,0.0548805,0.0799495,0.0550112,0.080191,0.0549457,0.0800734,0.0549593,0.0803107,0.0547929,
66350,0.889346,0.36551,0.0921488,0.348634,0.55942,0.933943,0.00278353,0.582008,0.496993,0.581486,0.00429572,0.533381,0.303093,0.108871,0.618275,0.450415,0.667727,0.749465,0.200309,0.432904,0.474813,0.0983566,0.993369,0.61537,0.980365,0.414173,0.280424,0.784257,0.905878,0.120035,0.0641227,0.189118,0.371373,0.0390756,0.0455387,0.090489,0.0345193,0.133426,0.442318,0.00831537,0.0945823,0.0621539,0.0277929,0.114563,0.0527293,0.0615063,0.0454902,0.0841683,0.0850982,0.0514554,0.086448,0.0515594,0.0779756,0.0599308,0.0793797,0.0568574,0.0834869,0.0610421,0.0853356,0.0535257,0.0792036,0.0557301,0.0804763,0.0571515,0.0807111,0.0535492,0.0784438,0.0547003,0.0786228,0.0547864,0.080439,0.0548122,0.07949,0.0552417,0.0805174,0.0546143,0.0790075,0.055151,0.0813655,0.0543681,0.0798293,0.054735,0.0806011,0.054807,0.080697,0.0549257,0.0795782,0.0550873,0.079251,0.0556637,0.0800078,0.0550302,0.0797195,0.0550855,0.0802915,0.0548989,0.0798737,0.0550895,0.0801352,0.0549407,
66360,0.366367,0.0115544,0.0751329,0.0232063,0.963917,0.998208,0.902648,0.976243,0.682709,0.708981,0.721708,0.256404,0.337703,0.697467,0.988799,0.356439,0.424617,0.669455,0.836737,0.447059,0.526643,0.267889,0.842969,0.159291,0.820258,0.140014,0.255636,0.261596,0.476383,0.0794145,0.0397618,0.326618,0.279351,0.00534439,0.0358245,0.103545,0.0385357,0.101776,0.0518136,0.0727867,0.0264363,0.110595,0.066781,0.0621539,0.0708908,0.0562777,0.0775198,0.0548759,0.0844186,0.0504132,0.0873161,0.0535257,0.073631,0.0570865,0.0785114,0.0567929,0.0791732,0.0533173,0.0808422,0.0547438,0.0577689,0.0720795,0.0750289,0.056898,0.084797,0.0542919,0.0781077,0.055881,0.0813768,0.0539743,0.0797867,0.0548921,0.0787813,0.0558636,0.0806343,0.0543363,0.080697,0.0548078,0.0784916,0.0556223,0.0609187,0.06167,0.0779757,0.0555925,0.0804291,0.0546497,0.0801396,0.0551987,0.080484,0.054706,0.0800513,0.0549912,0.0798053,0.0551857,0.0802126,0.0549755,0.0802902,0.0548808,0.0801457,0.0548838,
66370,0.447773,0.455348,0.449422,0.0884424,0.753229,0.482525,0.135201,0.297095,0.562967,0.855984,0.803003,0.208483,0.855195,0.0474354,0.0699472,0.118327,0.274049,0.50546,0.0731302,0.0794145,0.349646,0.211732,0.0628415,0.210974,0.0935326,0.170628,0.340954,0.906484,0.0942867,0.0582056,0.069192,0.0809259,0.269433,0.00534439,0.286203,0.02796,0.278266,0.0130002,0.0466423,0.118405,0.0546017,0.0983441,0.0784857,0.0622441,0.0907256,0.0594461,0.0734327,0.0495289,0.0946675,0.0507978,0.0639367,0.0664649,0.0795226,0.0571763,0.0691991,0.0631195,0.079875,0.0572042,0.0799209,0.0545955,0.0772146,0.0543031,0.0857092,0.0527294,0.0798694,0.0532228,0.0828999,0.0544598,0.0804107,0.0544848,0.063585,0.0618023,0.0779039,0.0551543,0.0796811,0.055576,0.0782692,0.0557252,0.0796433,0.0546924,0.0805271,0.0544465,0.0791885,0.0552451,0.0797468,0.0549925,0.0798594,0.0551465,0.080036,0.0550081,0.0803015,0.0548479,0.0801924,0.0548911,0.0801557,0.0549318,0.0799429,0.0549577,0.0801187,0.0548972,
66380,0.406639,0.337455,0.0230585,0.0777351,0.0598498,0.578818,0.325201,0.104765,0.100729,0.267739,0.443382,0.477114,0.901172,0.705403,0.970371,0.0406162,0.326553,0.728517,0.171045,0.335446,0.438584,0.469614,0.490186,0.291245,0.503343,0.221015,0.86582,0.973316,0.0452394,0.234791,0.327013,0.0796883,0.445621,0.477628,0.521243,0.000871432,0.0900192,0.0497226,0.0917649,0.0529549,0.0639367,0.0649076,0.0644494,0.0600341,0.0471036,0.082717,0.113572,0.0730898,0.0532256,0.0691941,0.0613943,0.0643206,0.0751557,0.0588958,0.0797571,0.0571948,0.078637,0.053148,0.0780425,0.0553397,0.0634328,0.0617802,0.0866128,0.0491219,0.0814988,0.0529466,0.0821604,0.0535379,0.078565,0.0557917,0.0788955,0.0554667,0.0816499,0.0538595,0.0805642,0.0551009,0.081358,0.054535,0.0806039,0.0550088,0.0794007,0.0555028,0.0782198,0.0565794,0.0799326,0.0550333,0.0800851,0.0550286,0.0798931,0.0550078,0.0803149,0.0548681,0.0807572,0.0545074,0.0801256,0.0549582,0.0798498,0.055102,0.0803082,0.0549214,
66390,0.453777,0.193815,0.372161,0.67949,0.197709,0.380479,0.596332,0.608325,0.942569,0.5114,0.270514,0.0875711,0.925694,0.967535,0.421912,0.135156,0.753411,0.0524761,0.276652,0.930978,0.538093,0.110083,0.411999,0.888221,0.023065,0.206667,0.18369,0.355163,0.749618,0.257816,0.2056,0.0121882,0.0356669,0.14282,0.376171,0.0205345,0.0452394,0.193409,0.0512461,0.135407,0.0741897,0.0552296,0.0621271,0.0649907,0.0747565,0.0557922,0.0793308,0.050624,0.0661504,0.0631892,0.0762777,0.0605105,0.0577542,0.0662224,0.0727012,0.0597237,0.090811,0.0580664,0.0772653,0.0544992,0.083477,0.0523625,0.0837542,0.0521533,0.087563,0.0504382,0.0830076,0.0527103,0.0795426,0.0548399,0.0787945,0.0551924,0.0776515,0.0562855,0.0819617,0.0541766,0.0794158,0.0554063,0.0787254,0.055796,0.0788158,0.0555985,0.0803648,0.0547698,0.0805052,0.0546797,0.0800568,0.0549099,0.0799011,0.0548933,0.0800515,0.0548681,0.0799528,0.0549544,0.0799812,0.0550178,0.0800482,0.0549556,0.0800005,0.0550352,
66400,0.460993,0.936703,0.99418,0.361848,0.741846,0.762214,0.731726,0.485664,0.0651144,0.564476,0.662284,0.548372,0.194114,0.0926036,0.805046,0.979587,0.751053,0.0105848,0.973657,0.0964826,0.214194,0.816359,0.0485175,0.0861741,0.112554,0.156347,0.197772,0.964896,0.0889182,0.908549,0.211638,0.19351,0.198997,0.0745862,0.349351,0.0535151,0.0469533,0.068349,0.134456,0.0372837,0.0838784,0.0530116,0.0591723,0.0602269,0.0154049,0.119565,0.0757513,0.0777424,0.0897566,0.0540504,0.0707313,0.0555956,0.0655548,0.0620877,0.0688156,0.0603678,0.0810426,0.0499622,0.0794833,0.0557821,0.0767681,0.0575128,0.0872794,0.0519835,0.078067,0.0535944,0.0811998,0.0545827,0.0778118,0.0566464,0.078759,0.0556419,0.0787015,0.0560097,0.0800455,0.055192,0.0789959,0.0558373,0.0798334,0.0550836,0.0805522,0.0549101,0.0799578,0.0551297,0.0803909,0.054877,0.0805961,0.0546737,0.0790705,0.0560615,0.0799611,0.0549794,0.0799612,0.0550579,0.080042,0.0549831,0.0802056,0.054891,0.080059,0.0549088,
66410,0.988577,0.657406,0.427863,0.230758,0.227508,0.471915,0.99418,0.220219,0.587779,0.67821,0.180737,0.0374825,0.544231,0.477678,0.836013,0.891879,0.0975134,0.946815,0.46409,0.936703,0.515847,0.0227083,0.71235,0.480529,0.280409,0.112572,0.113841,0.515832,0.462008,0.0438508,0.111954,0.121807,0.0507193,0.0910535,0.0473368,0.137096,0.76327,0.0105848,0.266587,0.0532896,0.0630004,0.0669282,0.072109,0.0675288,0.0987068,0.0452294,0.0740191,0.0681179,0.070139,0.0598259,0.0719727,0.0614217,0.0841597,0.0557973,0.0789145,0.0541055,0.0961994,0.050203,0.0848316,0.0505933,0.065369,0.0590844,0.0820919,0.0545098,0.0763284,0.0573129,0.0778557,0.0554381,0.0787358,0.0557454,0.0815396,0.0542493,0.0798334,0.054846,0.0799906,0.0547703,0.080189,0.0548496,0.0788501,0.0560932,0.0781381,0.0562102,0.0809338,0.0535647,0.0807372,0.0546754,0.0800403,0.0549269,0.0801272,0.0549547,0.0799859,0.054984,0.0798657,0.0551067,0.0800758,0.0549761,0.0801732,0.0549235,0.0799979,0.0550088,
66420,0.796698,0.283159,0.824062,0.00976877,0.797717,0.259,0.444079,0.429725,0.505256,0.229676,0.474086,0.275478,0.49699,0.630408,0.203338,0.107092,0.302672,0.304553,0.710083,0.00338947,0.0434537,0.919906,0.0639071,0.19973,0.140859,0.532553,0.487514,0.222901,0.0473368,0.0609592,0.115154,0.21658,0.833262,0.00975625,0.0604029,0.0672803,0.0679577,0.0691291,0.140511,0.0270072,0.0833765,0.0614217,0.0812009,0.0498822,0.0974124,0.0485439,0.0994751,0.0574301,0.0617802,0.064246,0.0591004,0.0695344,0.0858541,0.0678928,0.0895296,0.0636213,0.0851242,0.0503091,0.0569838,0.0653052,0.0759006,0.0591814,0.0806443,0.0538916,0.0832526,0.054507,0.0790261,0.0555346,0.078261,0.0557762,0.0805875,0.055037,0.0789683,0.0552607,0.0817616,0.0546337,0.076256,0.0569443,0.0813651,0.0545724,0.0785174,0.0559012,0.0802661,0.054984,0.0801331,0.0547623,0.0803378,0.0549754,0.0801631,0.0549798,0.0807598,0.0546227,0.0808649,0.05461,0.0800926,0.0548822,0.0800179,0.0549269,0.0801948,0.054884,
66430,0.693048,0.959939,0.549788,0.318155,0.322291,0.9578,0.922291,0.202465,0.921478,0.911849,0.563762,0.788129,0.448943,0.273696,0.253853,0.120182,0.359328,0.0693996,0.391706,0.167761,0.0959468,0.265927,0.848171,0.554641,0.969962,0.0504729,0.613617,0.201981,0.851743,0.225863,0.0527392,0.282543,0.668998,0.00975625,0.0778469,0.049858,0.100329,0.033021,0.0604029,0.130494,0.0778887,0.0608317,0.102172,0.0517084,0.0687493,0.0538741,0.0718619,0.060186,0.257938,0.0143741,0.0581733,0.0605091,0.0580077,0.0621123,0.0850252,0.0503091,0.0714785,0.0577471,0.0826921,0.0558403,0.0806198,0.0561029,0.0828128,0.0550486,0.0798595,0.0550529,0.0766174,0.055918,0.0759613,0.0562727,0.0914571,0.0529783,0.0806441,0.0544426,0.079253,0.0556388,0.0794794,0.0550573,0.0810549,0.0546727,0.079913,0.0548864,0.0807899,0.0545548,0.0796566,0.0548799,0.0798495,0.0552607,0.0801663,0.0550179,0.0801728,0.0548615,0.0799808,0.0550032,0.08028,0.0549339,0.0804161,0.055011,0.0802362,0.0548815,
66440,0.0180177,0.28064,0.597161,0.727103,0.506943,0.186304,0.19462,0.0971717,0.542737,0.971139,0.374534,0.469809,0.138139,0.822852,0.269914,0.556279,0.80293,0.358235,0.886357,0.138947,0.140653,0.390513,0.972319,0.428308,0.265188,0.67032,0.0250478,0.282543,0.610277,0.0124109,0.0343777,0.0859163,0.0923295,0.0462296,0.0733375,0.0627195,0.101711,0.0549938,0.24244,0.0143741,0.0328868,0.160384,0.919492,0.0338347,0.122569,0.0331595,0.0650654,0.0677925,0.0804249,0.0575335,0.0805846,0.0520279,0.0672448,0.0589327,0.0597235,0.0634868,0.0650665,0.0659821,0.0977759,0.052629,0.0904666,0.051712,0.0808659,0.0562727,0.0751404,0.0567169,0.0782361,0.0556388,0.0798779,0.0542208,0.0800382,0.0550091,0.0791441,0.0552375,0.078945,0.0551761,0.0810149,0.0543237,0.0795012,0.0550923,0.0808173,0.0544263,0.0804341,0.0548222,0.0798136,0.055126,0.0803874,0.0548774,0.0795655,0.055224,0.0797221,0.0552494,0.0799555,0.0551062,0.0797846,0.0550408,0.0801934,0.0549403,0.0801877,0.0548817,
66450,0.642938,0.468526,0.202446,0.192778,0.0418244,0.457603,0.629518,0.722455,0.713249,0.46185,0.667046,0.269131,0.35274,0.765249,0.44319,0.773364,0.545836,0.156558,0.205138,0.416876,0.753625,0.862508,0.0250478,0.321697,0.620626,0.0124109,0.602211,0.0187069,0.488581,0.0143741,0.0328868,0.103957,0.777006,0.00485027,0.17049,0.291389,0.144735,0.0285576,0.854371,0.109845,0.071933,0.0624812,0.0663604,0.0536557,0.0684373,0.0556918,0.0676368,0.0695665,0.074322,0.056886,0.0703254,0.0624495,0.121992,0.0549632,0.087767,0.0495077,0.0796808,0.051639,0.0811891,0.0522867,0.0772641,0.0548856,0.0819102,0.0551373,0.0784526,0.0556791,0.0812014,0.0561839,0.0783773,0.0546975,0.126961,0.0401268,0.0808296,0.0548338,0.0808659,0.0561986,0.0795499,0.0546936,0.0811063,0.0542379,0.0802325,0.0548272,0.0799405,0.0550124,0.080297,0.0548265,0.0797773,0.055118,0.0793687,0.0552081,0.0800256,0.0549,0.0801921,0.0548759,0.08012,0.0549377,0.0801996,0.0548817,0.0800275,0.0549981,
66460,0.970689,0.258937,0.0714385,0.29104,0.534157,0.377522,0.731381,0.156558,0.468328,0.158064,0.785611,0.913315,0.792816,0.0901691,0.844486,0.373227,0.340702,0.00616026,0.254142,0.0143741,0.110125,0.111802,0.881881,0.0899104,0.214499,0.262086,0.387078,0.329247,0.870899,0.0798085,0.667964,0.0187069,0.2589,0.0867413,0.0250478,0.247193,0.63336,0.0222287,0.0909551,0.04514,0.108974,0.0563067,0.0764728,0.0544908,0.0663604,0.0569183,0.15348,0.0376932,0.122058,0.041091,0.108016,0.0478109,0.073599,0.0593698,0.0849474,0.0555622,0.0768585,0.0534867,0.0856197,0.053053,0.114535,0.0409748,0.0964954,0.0465398,0.0767801,0.0565068,0.079632,0.0553923,0.0818718,0.0551187,0.0795757,0.0552315,0.0784378,0.0552607,0.0803438,0.0550155,0.0801602,0.0546492,0.0798438,0.0549534,0.081273,0.0546456,0.0798846,0.0548921,0.0798479,0.0549615,0.0804404,0.0547263,0.079904,0.0550189,0.0800138,0.0549297,0.0801257,0.0548436,0.0798262,0.0549751,0.0802342,0.0548866,0.0801659,0.0549002,
66470,0.862371,0.55047,0.446392,0.645299,0.724559,0.515433,0.567653,0.378872,0.0504169,0.0143741,0.118845,0.368195,0.881354,0.0710587,0.377332,0.656176,0.0349669,0.42127,0.243855,0.232374,0.970689,0.552871,0.810887,0.246704,0.424446,0.941467,0.156757,0.69588,0.204702,0.161601,0.737694,0.0397733,0.455347,0.00966127,0.0962346,0.0443659,0.159116,0.0315297,0.158524,0.039437,0.0913285,0.0502546,0.00500851,0.241459,0.0688711,0.0585992,0.0846928,0.0511405,0.0917782,0.057417,0.101778,0.0465214,0.092643,0.0462615,0.0957824,0.048375,0.0901564,0.0523611,0.0763823,0.0561418,0.0840996,0.0532313,0.0818292,0.05242,0.0796292,0.0544307,0.0794053,0.0555385,0.0811151,0.0550828,0.0840168,0.0534224,0.0802619,0.0548098,0.0772306,0.0569532,0.0842829,0.0532356,0.0807542,0.0549427,0.079527,0.0549901,0.0800744,0.054958,0.0801725,0.0549101,0.0799816,0.0549357,0.0797307,0.0551078,0.0800073,0.0550615,0.0799833,0.0549921,0.080186,0.0549433,0.0801946,0.0548853,0.0800614,0.0549486,
66480,0.95308,0.73478,0.573084,0.7184,0.994729,0.789097,0.0349669,0.781808,0.983146,0.16597,0.657062,0.153958,0.663132,0.654454,0.676312,0.846394,0.999634,0.415143,0.756652,0.189673,0.80383,0.24261,0.00107904,0.147254,0.422269,0.0478694,0.184337,0.700326,0.231846,0.680053,0.641287,0.0397733,0.00500851,0.203731,0.153164,0.0327833,0.461757,0.0305506,0.133788,0.0409502,0.0514313,0.0737761,0.084573,0.0513096,0.0885247,0.0561984,0.154897,0.0319839,0.0738185,0.0661906,0.0803076,0.0564149,0.0707903,0.0540965,0.0984503,0.0483536,0.0806275,0.0564168,0.0846928,0.0584969,0.0825683,0.0562195,0.0841951,0.0539341,0.0806793,0.0547767,0.0800434,0.0532262,0.0799274,0.0545838,0.0797734,0.055141,0.0796283,0.0546119,0.0812257,0.0551017,0.0802357,0.054888,0.0803425,0.0548968,0.0807287,0.0561587,0.0802883,0.0551849,0.0801359,0.0549769,0.0803691,0.0550479,0.0799677,0.0550903,0.0799206,0.0551156,0.0799269,0.0548454,0.0799787,0.0548612,0.080201,0.0548587,0.0800092,0.0549705,
66490,0.317131,0.0616964,0.674754,0.0201269,0.831729,0.11031,0.999037,0.297703,0.623935,0.429807,0.80383,0.219013,0.0822734,0.31703,0.320005,0.441063,0.204531,0.281112,0.238111,0.361628,0.967942,0.608096,0.900913,0.64646,0.468514,0.614542,0.459238,0.233898,0.340835,0.00399411,0.024167,0.143873,0.945463,0.879209,0.1696,0.30521,0.202507,0.0108199,0.0511113,0.0927642,0.166628,0.0183854,0.164473,0.0155476,0.0695521,0.0804648,0.0807992,0.0540117,0.0990921,0.0528116,0.0950653,0.0462143,0.0780149,0.0580731,0.081131,0.0528969,0.0839277,0.0543637,0.112389,0.0424222,0.0772491,0.0552803,0.0755022,0.0556488,0.0811333,0.0542557,0.0826249,0.0547573,0.0822802,0.0540948,0.08427,0.0545014,0.0906097,0.0483536,0.0783262,0.0559331,0.0813247,0.0544902,0.079504,0.0548883,0.0798374,0.0552047,0.0804196,0.0547577,0.07999,0.0546925,0.0803241,0.0548233,0.0803376,0.0547892,0.0802358,0.0548612,0.0800467,0.0549278,0.0802071,0.0548972,0.0801132,0.054986,0.0801935,0.0549097,
66500,0.523083,0.27633,0.852273,0.218848,0.0220564,0.441063,0.0526196,0.109396,0.488116,0.512465,0.840727,0.775266,0.990275,0.811518,0.468514,0.513882,0.38575,0.0871573,0.115098,0.254951,0.326743,0.519903,0.789969,0.552873,0.74174,0.361402,0.465201,0.10686,0.0680535,0.137552,0.456105,0.00399411,0.243073,0.0710884,0.111943,0.0337521,0.0505377,0.0581366,0.175317,0.0307274,0.457552,0.532972,0.0950263,0.0497112,0.0561011,0.0692757,0.0839277,0.0502641,0.105167,0.0440708,0.0768715,0.0597011,0.111394,0.0509459,0.0858064,0.0533468,0.0735592,0.0576691,0.0804083,0.0549413,0.0834074,0.0546766,0.0921282,0.048825,0.0768107,0.0566773,0.0878754,0.0516613,0.081372,0.0556921,0.0819308,0.0537313,0.0815546,0.0544481,0.0801986,0.0549929,0.0798251,0.0551948,0.0804676,0.0547547,0.0801429,0.0550757,0.0799932,0.055109,0.0799774,0.054839,0.0803335,0.0548049,0.0799236,0.0549574,0.0795793,0.0552955,0.0773331,0.055663,0.0786396,0.0550953,0.0799604,0.054986,0.0801367,0.0549141,
66510,0.62538,0.311714,0.643419,0.210779,0.86507,0.22998,0.38575,0.713285,0.403921,0.104167,0.0701136,0.954385,0.0386866,0.922255,0.508254,0.181138,0.949393,0.00637986,0.538077,0.953093,0.506369,0.146339,0.049894,0.0432976,0.194595,0.0108472,0.158689,0.611246,0.451653,0.698948,0.924766,0.0782321,0.202302,0.454888,0.403174,0.0525186,0.126467,0.141371,0.213138,0.0493128,0.0913526,0.0616482,0.106294,0.0419638,0.105859,0.0437364,0.074086,0.0553736,0.0756802,0.0611003,0.0929184,0.0517689,0.0879612,0.058063,0.0721501,0.0544537,0.0878754,0.055219,0.0766964,0.0546719,0.0843914,0.0527485,0.0809838,0.0531318,0.0738241,0.076673,0.0818684,0.055052,0.0800315,0.0550877,0.0815086,0.053915,0.0796834,0.0555898,0.0814064,0.0540605,0.0799274,0.0550071,0.0811441,0.0548709,0.0773828,0.0557828,0.0779605,0.0557214,0.0797099,0.055041,0.0788561,0.0551993,0.0801429,0.0549745,0.0801443,0.0548825,0.0798907,0.0550915,0.0801934,0.0548785,0.0800368,0.0549369,0.079934,0.0549944,
66520,0.486889,0.401444,0.0471346,0.555299,0.420726,0.407374,0.264222,0.122352,0.403199,0.184838,0.92795,0.349764,0.877696,0.627578,0.771492,0.737009,0.246624,0.884177,0.680085,0.333889,0.797343,0.107953,0.560064,0.538295,0.762801,0.4871,0.858926,0.729385,0.905917,0.0606451,0.247845,0.0150566,0.378474,0.0516076,0.213327,0.0484938,0.0695938,0.121215,0.0942727,0.0440875,0.0417779,0.0644559,0.100385,0.0545025,0.161741,0.0461639,0.139447,0.0371719,0.0810553,0.0612982,0.0788067,0.0538999,0.0902152,0.0528331,0.0694576,0.0735722,0.0949748,0.051805,0.0813338,0.0502618,0.0765021,0.0555182,0.0842589,0.0553358,0.0814064,0.0547039,0.0822432,0.0540932,0.0823624,0.0546862,0.0774092,0.0562278,0.0814849,0.0552482,0.0795837,0.0549687,0.0785239,0.0560868,0.0818148,0.0539149,0.0791883,0.0551275,0.0795043,0.0549058,0.0803279,0.0550049,0.0802067,0.0548539,0.0801045,0.0550033,0.0799182,0.0549621,0.0800127,0.0550166,0.0800825,0.0550155,0.080118,0.0549182,0.0798991,0.0550899,
66530,0.211966,0.283992,0.295951,0.364246,0.865196,0.0378652,0.633639,0.884177,0.642917,0.41878,0.28585,0.436115,0.13671,0.760571,0.329942,0.439812,0.827963,0.613511,0.602949,0.82348,0.311644,0.433313,0.697542,0.127536,0.926643,0.494422,0.560895,0.0779724,0.0259712,0.245603,0.0695938,0.157348,0.0827467,0.0484938,0.113073,0.0520946,0.0779422,0.0464066,0.134978,0.0403397,0.110241,0.0465175,0.11029,0.0431151,0.322251,0.004391,0.39351,0.0208907,0.0852096,0.054847,0.0792337,0.0603529,0.0474972,0.0718021,0.0903849,0.0494186,0.0787198,0.0544286,0.0849217,0.0528056,0.0803855,0.0556481,0.0765825,0.0564918,0.0832481,0.0547353,0.0789056,0.055436,0.0801764,0.0541793,0.0791085,0.0552151,0.0834431,0.0548111,0.0878619,0.0494048,0.0791883,0.055461,0.0802661,0.0548146,0.0803271,0.0549251,0.0798206,0.0550912,0.080156,0.0547515,0.0802495,0.0549472,0.0801252,0.054894,0.0801967,0.054934,0.0802233,0.0548755,0.0798991,0.0550678,0.0801553,0.0549281,0.080139,0.0549034,
66540,0.301349,0.744351,0.730394,0.275236,0.601852,0.372922,0.144785,0.560792,0.0331449,0.545504,0.892401,0.0825403,0.676338,0.0998215,0.449539,0.900459,0.651677,0.0233089,0.287492,0.225957,0.806625,0.323137,0.302053,0.172989,0.386569,0.212809,0.0690401,0.0223103,0.561953,0.0638532,0.414009,0.0433464,0.135947,0.00997104,0.256378,0.0183215,0.402083,0.00246183,0.594172,0.0300299,0.46202,0.295907,0.120266,0.0415034,0.0673489,0.0657502,0.0550932,0.0745803,0.0827936,0.0510711,0.0917785,0.0532906,0.0839871,0.0533096,0.082521,0.0482977,0.0668057,0.0611064,0.0826974,0.0546464,0.0798445,0.0559792,0.0818751,0.0539699,0.0879824,0.0511891,0.0827298,0.0535886,0.0825281,0.0542909,0.0806682,0.0545584,0.0793198,0.0555722,0.0799991,0.0548642,0.0805025,0.0546247,0.0799689,0.0549586,0.0800422,0.0549736,0.0799585,0.0548755,0.0793833,0.0554761,0.0786908,0.0554564,0.0795789,0.0552328,0.0799174,0.0550629,0.0801579,0.0549372,0.0801582,0.0549201,0.0801164,0.0549356,0.0798093,0.0549682,
